Tweet ID,Text,Final Decision,date,username,date_source,date_match_status,matched_dates
ib8q2d3o8,"""Refutation of the mahabists: 

If they say you must blind follow a mahab if you're not a mujtahid, then let's see what Imm Amad said.

Ab Dwd from Imm Amad (can they now claim the chain is weak?)",Salafi taklidi,08/04/2026 14:11,AfgSunni,python/FullData_round4/jihad_full2.csv,matched,08/04/2026 14:11
rmizaijin,"""@Sabh345 Why would a kafir fear Allah and disagreement is not about personal opinions , she was corrected with proofs""",Salafi taklidi,28/04/2026 14:19,Randozan71,python/FullData_round4/jihad_full2.csv,matched,28/04/2026 14:19
0mxn7usom,"""""Irak Krdistan Blgesi Bakan Neirvan Barzani (@IKRPresident) Antalya Diplomasi Forumunda kendi olu dris Barzaniyi Trkiye Cumhuriyeti Cumhurbakan Recep Tayyip Erdoan ile tantrd!

Erdoan da dris Barzaninin yzn avularnn iine alarak takdir etti. 
""
--------------

Flattering each other on stage and letting the layman amongst them hate each other 
Politics 

Alhamdulillah that our rolemodels were not ppl who say one thing but mean something else and do something completely different 
The Sahaba",Salafi taklidi,17/04/2026 22:34,ikrimah114,python/FullData_round4/jihad_full2.csv,matched,17/04/2026 22:34
z12aa2rck,"""Shawkani

""Then this ugly methodology &amp; Kufri governance was followed by Tamerlane, for he did not act in the management of his kingdom except by the Book of Yasiq""",Salafi taklidi,15/04/2026 18:20,umm_maysarah_,python/FullData_round4/jihad_full2.csv,matched,15/04/2026 18:20
3rvs9oaqb,"""""
""
--------------

You can have the correct aqeedah but still behave like a munafiq traitor",Salafi taklidi,30/03/2026 18:10,mjhdlover,python/FullData_round4/jihad_full2.csv,matched,30/03/2026 18:10
s2wfipae9,""" Imam Abu Zurah was asked about the Tafsir of:

{The Most Merciful rose over the Throne.}

He became angry and said:

Its interpretation is as it is recited. He is upon His Throne and His knowledge is in every place. -",Salafi taklidi,01/04/2026 19:31,umm_maysarah_,python/FullData_round4/jihad_full2.csv,matched,01/04/2026 19:31
b0pkr31h3,""" Shaykh Ahmad Shakir said:

 ""As for now -- countries which claim Islam and call themselves 'Islamic nations' have increased; then, they judge by a legislation derived from other than the religion of Islam laws derived from pagan and Christian laws and the United Nations. -",Salafi taklidi,28/03/2026 12:09,umm_maysarah_,python/FullData_round4/jihad_full2.csv,matched,28/03/2026 12:09
8ty4liawy,"Shah Ismail Dehlvi   
Then I wonder how it is permissible to do Taqlid of a specific person when one can refer to the explicit narrations transmitted from the Prophet  that contradict the statement of the Imam.",Salafi taklidi,,AfgSunni,python/FullData_round4/jihad_full2.csv,ambiguous_same_user,04/03/2026 03:23; 16/03/2026 06:30
6qasghvwd,"and says regarding associating partners With Allah (ta'ala) in worship :

[.. So whoever hopes for the meeting with their Lord, let them do good deeds and associate none in the worship of their Lord] 18:110",Salafi taklidi,12/03/2026 19:40,AfgSunni,python/FullData_round4/jihad_full2.csv,matched,12/03/2026 19:40
a0qlea9vu,"Ruhaylis real answer regarding boycotting certain franchises in Muslim countries isnt much different to the fake video

-  They have 0 connection to the actual company 

- Muslims work in these chains so boycotting is Dhulm &amp; not permitted

- They donate in charity to Muslims",Salafi taklidi,16/04/2026 19:13,_ibnNuh,python/FullData_round4/jihad_full2.csv,matched,16/04/2026 19:13
jzctsjl17,"Taliban are the brothers of the Shia murtadin, shia Rafidha especially the Iranians are known for their enmity for the mother of the believers Aisha RA,  the Sahabah, and their major shirk,  yet these shameless ppl give condolences anytime a biggest shia kafir dies in Iran.",Salafi taklidi,06/03/2026 18:45,AfgSunni,python/FullData_round4/jihad_full2.csv,matched,06/03/2026 18:45
7c733m2fr,"Shah Ismail Dehlvi   
Then I wonder how it is permissible to do Taqlid of a specific person when one can refer to the explicit narrations transmitted from the Prophet  that contradict the statement of the Imam.",Salafi taklidi,,AfgSunni,python/FullData_round4/jihad_full2.csv,ambiguous_same_user,04/03/2026 03:23; 16/03/2026 06:30
ibmax4bbx,"""""Why is there such a jump in rabid khariji creed on tiktok and now its spilling onto Twitter. Just pure hazimism lmfao

These people end up apostating, either heavy burn out or theyll be so ghulat theyll exit the religion

At least this sect doesnt exist in the real world""
""
--------------

Cant make this shit up these niggas gotta burn",Salafi taklidi,09/04/2026 22:13,Foga77,python/FullData_round4/jihad_full2.csv,matched,09/04/2026 22:13
ae9ynxj0f,"""""Who gives a crap  about ibn Taymiyyah 
""
--------------

Why is there such a jump in rabid khariji creed on tiktok and now its spilling onto Twitter. Just pure hazimism lmfao

These people end up apostating, either heavy burn out or theyll be so ghulat theyll exit the religion

At least this sect doesnt exist in the real world",Salafi taklidi,09/04/2026 22:10,Foga77,python/FullData_round4/jihad_full2.csv,matched,09/04/2026 22:10
l0z65iy42,These man will make takfir al adhir their whole personality and ensure their life revolves around it,Salafi taklidi,09/04/2026 22:11,Foga77,python/FullData_round4/jihad_full2.csv,matched,09/04/2026 22:11
abnwldk00,"O Students of Knowledge put everything in its right place. Venerate the Book and the Sunnah, and return to the scholars: their speech, books, and their application; but its not proof.",Salafi taklidi,18/04/2026 20:06,Aboo_Tasneem,python/FullData_round4/full_data_Taklid_ALL.csv,matched,18/04/2026 20:06
kxi0a2xag,"""En route to Birmingham for a workshop at Al-Mahdi Institute (@almahdi_inst). I will be reading and sharing my thoughts on al-Rz's natural theology based on Malim Ul al-Dn, along with background knowledge of al-Malib al-liya.",Salafi taklidi,26/04/2026 11:41,SubboorAhmad,python/FullData_round4/full_data_Taklid_ALL.csv,matched,26/04/2026 11:41
jytjyjlop,"""Salih alFawzan said
Partisanship to madhhabs, individuals and tribes isn't allowed
The Muslim follows the truth with whoever it is
He doesn't show blind loyalty, nor leave the truth that is with his opponent
The Muslim turns to truth wherever it may be
 Inat al-Mustafd, 2/115.""",Salafi taklidi,17/04/2026 05:54,Abdulilah_UK,python/FullData_round4/full_data_Taklid_ALL.csv,matched,17/04/2026 05:54
jytjyjlop,"""Salih alFawzan said
Partisanship to madhhabs, individuals and tribes isn't allowed
The Muslim follows the truth with whoever it is
He doesn't show blind loyalty, nor leave the truth that is with his opponent
The Muslim turns to truth wherever it may be
 Inat al-Mustafd, 2/115.""",Salafi taklidi,15/04/2026 20:19,Aboo_Tasneem,python/FullData_round4/full_data_Taklid_ALL.csv,matched,15/04/2026 20:19
hpwykzalu,"""Salih alFawzan said
Partisanship to madhhabs, individuals and tribes isn't allowed
The Muslim follows the truth with whoever it is
He doesn't show blind loyalty, nor leave the truth that is with his opponent
The Muslim turns to truth wherever it may be
 Inat al-Mustafd, 2/115.""",Salafi taklidi,17/04/2026 05:54,Abdulilah_UK,python/FullData_round4/full_data_Taklid_ALL.csv,matched,17/04/2026 05:54
hpwykzalu,"""Salih alFawzan said
Partisanship to madhhabs, individuals and tribes isn't allowed
The Muslim follows the truth with whoever it is
He doesn't show blind loyalty, nor leave the truth that is with his opponent
The Muslim turns to truth wherever it may be
 Inat al-Mustafd, 2/115.""",Salafi taklidi,15/04/2026 20:19,Aboo_Tasneem,python/FullData_round4/full_data_Taklid_ALL.csv,matched,15/04/2026 20:19
ggv55tvuo,"""The Etiquettes of Jumu'ah - Mustafa George @Mustafa_George 

Khutbah: 14th of July 2023",Salafi taklidi,26/01/2024 14:06,AbuAmatullah_,python/FullData_round4/full_data_Taklid_ALL.csv,matched,26/01/2024 14:06
y7gwl49jp,"""Who Is The Khariji?

Shaykh Rslan",Salafi taklidi,02/01/2024 21:38,AbuAmatullah_,python/FullData_round4/full_data_Taklid_ALL.csv,matched,02/01/2024 21:38
ynbdmtimz,"""Sheikh Al-Fawzan Makes Dua Against Everyone Who Seeks Harm For The Muslims And Everyone Who Caused The Destruction Of Their Homes",Salafi taklidi,01/01/2024 13:48,AbuAmatullah_,python/FullData_round4/full_data_Taklid_ALL.csv,matched,01/01/2024 13:48
ib2izd3h3,"What group of muslim claimants are still following this guy?

Own up!

Sufis?
Shias?
Asharis?
Maturidis?
Kharijis?
Liberals?
Ikhwanis?
Ahmadis?
Hadith rejectors?

Why on earth does he have 84k followers?",Salafi taklidi,17/02/2026 00:18,qayyimtaqleed,python/FullData_round4/full_data_Taklid_ALL.csv,matched,17/02/2026 00:18
gr9tc2wno,"""Alhamdulillah!

A young sister accepted Islam this evening at the dawah table. May Allah keep her steadfast and fill her life with guidance 

May Allah reward our brothers for their  effort @WalesCCDawah",Salafi taklidi,06/04/2026 06:09,Abdulilah_UK,python/FullData_round4/full_data_Taklid_ALL.csv,matched,06/04/2026 06:09
bol9iz327,"""An Incident in a Connecticut Coffee Shop About Shaykh Muqbil: A Short Story 

May Allah have mercy upon the Shaykh.",Salafi taklidi,05/04/2026 21:44,ZahoorYousaf,python/FullData_round4/full_data_Taklid_ALL.csv,matched,05/04/2026 21:44
g5gvry47l,"""May Allah bless Shaikh Abu Iyaad &amp; his efforts, especially the likes of these clarifications &amp; others for the past 30 years. May Allah increase him in Thabaat &amp; truthful speech, &amp; likewise all other carriers of knowledge, whether they are Ulama or Tullabul Ilm Amin.""",Salafi taklidi,21/01/2026 21:13,alHussainGani,python/FullData_round4/full_data_Taklid_ALL.csv,matched,21/01/2026 21:13
qmej21als,"""'    

The Ashari view of Gods actions is rooted in a strict form of divine command theory (DCT), where no logically possible act is deemed unbefitting of Him. This approach raises deeper questions about the nature of truth and divine guidance. 

For example, on the Ash'ari view, Does God have to tell the truth? This question gets to the core of a deep problem that underlies their strict DCT view. 

Ill break it down in simple terms here. But first, a disclaimer:

                .               .

 B:

- Asharis believe that no logically possible act is unbefitting of God. Any action you can possibly conceive of is an equally possible and valid expression of His will as any other. On this view, there is nothing about God that makes the creation of this world any more likely than a world with nothing but a pile of dog feces created for absolutely no reason (excuse the stark example, but it helps illustrate the point clearly). He chose to create this world instead of the feces world for literally no reason at all.

- For example, on this view, a world that contains nothing but an innocent baby suffering in Hell for an eternity for absolutely no reason is perfectly befitting of God and His perfection. It is axiologically identical to a world where the righteous are rewarded and only the sinful are punished. Both possible realities are equally befitting of God, and theres absolutely no reason or wisdom that can explain why He chose to do one instead of the other.

- Even in terms of our deeds: God doesnt prefer one deed over another, unless by prefer you mean He just arbitrarily willed for it to happen (for no reason). The most pious worshipper to have ever lived is identical to Iblis in terms of Gods preference or love. Unless we understand love as Gods will to reward the worshipper, which again, is completely arbitrary and could have gone in the exact opposite direction with the worshiper getting punished and Iblis getting rewarded. Both equally possible and equally befitting of God. The only reason we assume that one is better than the other is because thats what weve become accustomed to.

So, on the Ashari view, Gods actions are completely arbitrary. He doesnt act for any specific reason. He creates clouds through which He creates rain, but He didnt create the clouds for that reason. It just happens to be the case that he created clouds followed by rain.

  

So, where does the truthfulness question come in?

Well, if all logically possible acts are equally befitting of God, and theres nothing about Him that explains why He chooses to act one way instead of another except for brute arbitrary will, then how can you be sure He tells the truth?

They cant appeal to perfection, as Al-Juwayni and others explain, because then the entire foundation collapses and we could (as we do) similarly appeal to perfection when explaining why any of the above possibilities is unbefitting of God.

The typical Ashari move here is to argue that its logically impossible for God to lie. They say that Gods created speech (like the Arabic Qur'an) necessarily indicates His internal speech.

Therefore, lying is impossible because created speech cannot conflict with the internal meaning it indicates.

But even if thats true, it doesnt solve the real issue, namely: How do you know  that this SPECIFIC instance of ""created"" speechlike the Qur'ancorresponds to Gods internal speech?

  "" ""

In response, Asharis would typically appeal to miracles. 

The idea is that when you see a prophet perform miracles, God creates an unshakable certainty in your mind that the prophet is truthful.

The logic is that miracles are like a seal of approval from God proving that the prophet speaks the truth.

They use the common analogy of the king to explain this:

Imagine a king in a grand gathering. A man stands up and says, Im the kings messenger and will speak on behalf of him. To prove it, the man turns to the king and says, O King, if Im truthful, stand up and sit back down as a sign. When the king, who doesnt usually do such a thing, actually complies, everyone in the room instantly knows the man is truthful.

Asharis argue that this analogous to what happens when God displays miracles through a prophet. It creates undeniable certainty that the prophet is truthful.

And of course, this is true in general, but not on Ashari grounds!

Why? Because they also believe that God acts for no reasons whatsoever and that any logically conceivable act is in line with His perfection.

This analogy only works if the king acts with purpose; if he has ""reasons"" behind his actions. If the kings actions are just randomif he stands up and sits down for no reason whatsoeverthen the act doesnt prove anything.

He couldn't have done it with the intention of demonstrating the mans truthfulness because he never does one thing with the intention of achieving another in the first place.

So, God has the ability to create miracles at the hands if a false prophet, and on the Ashari view, whether He would choose to do so or not is entirely arbitrary: no one act is more preferable or likely than the other with respect to His nature and perfection.

And as Ibn Taymiyya says, appealing to ""necessity"" to justify knowing one thing over another, when theres no objective difference between the two whatsoever, ultimately destroys any reliable basis for knowledge.

 "" "" 

Finally, one of the most common responses they present is that if false prophets were allowed to perform miracles, it would undermine Gods ability to reveal truth to humanity.

They reason that if false prophets could perform miracles, it would blur the line between truth and falsehood, making it impossible for God to guide people to the truth through miracles.

So they argue that this would compromise Gods omnipotence, as it would entail that He is unable to demonstrate the truthfulness of a prophet, and therefore, it could never happen.

However, this argument falls apart when examined against their broader theological framework. Heres why:

1.       

The first issue is that the Ashari view itself makes the very act of demonstrating a prophets truthfulness through miracles impossible. Their framework denies that God acts with purpose or intention, which means there is no reason behind any action He performs. But for miracles to serve as evidence of prophethood, there must be a purposeful link between the miracle and the claim it validates.

For example, if a king sends a messenger with a unique seal to prove his authority, the seal serves as evidence only because the king intentionally assigned it that role. Without intention, the seal is meaningless.

Similarly, miracles cannot inherently signify truthfulness unless God intentionally creates them for that purpose.

Since the Ashari view denies that God acts with reasons, it follows that demonstrating truthfulness through miracles is inherently impossible in their framework. And if an act is inherently impossible, divine power does not ""attach"" to itjust as it does not ""attach"" to creating a square circle.

This makes their argument self-destruct. If their framework already excludes the possibility of demonstrating truth through miracles, then allowing miracles for false prophets would not compromise Gods power, as it cannot attach to something impossible in the first place.

2.    () 

When confronted with the problem of intentionality, some Asharis respond by appealing to talazumthe idea that one thing can logically necessitate another. 

They argue that miracles could inherently serve as evidence of truthfulness through a built-in necessary connection, without requiring any purposeful act from God. For example, they might say that just as knowledge necessitates life, a miracle could necessitate the truthfulness of a prophets claim.

But this argument fails because miracles do not intrinsically signify truthfulness. Their role as evidence of genuine prophethood relies on being intentionally assigned that role by God. Without such purpose or reason, a miracle could just as easily be a random act of power, with no connection to the truth of a prophets claim.

Think of it like a flag on a battlefield. A flag might signify victory, but only if it is intentionally raised for that purpose. If the flag is raised randomly or blown into the air by the wind, it no longer serves as a meaningful indicator of victory.

Similarly, for miracles to signify the truthfulness of a prophet, there must be a purposeful act linking the miracle to its role as evidence.

Without any such reasons behind God's actions, there is no necessary connection between miracles and truthfulness. Their appeal to talazum collapses because the connection between a miracle and its meaning is not intrinsic; it must be purposefully assigned.

3.       

This ""compromised power"" response also leads to a deeper dilemma: is it possible for God to allow a false prophet to perform miracles, or not?

They are left with two options, both of which are problematic:

)            :

This position is correct, because it aligns with the idea that Gods wisdom and perfection would never permit the validation of falsehood. However, it also contradicts their framework, which denies that any act can be inherently unbefitting or inappropriate for God.

For them, all logically possible acts are equally befitting of God's perfection, so they cannot consistently claim that God would never allow miracles at the hands of a false prophet without such an act being impossible in itself.

)           :

This position compromises Gods omnipotence by making something possible in itself (creating miracles at the hands of a false prophet) impossible for God. It implies a deficiency in divine power.
----------------------------------

In short, the Ashari stance on the arbitrariness of Gods actions, along with their belief that no possible act is ""unbefitting"" of Him, leads to serious foundational issues with the concepts of truth and divine guidance.""",Salafi taklidi,24/01/2026 16:46,qayyimtaqleed,python/FullData_round4/full_data_Taklid_ALL.csv,matched,24/01/2026 16:46
o0fhv0nos,"""Who is a Sunni? @hikmahpubs 

A response to those who say you have to be Ashari, Sufi.",Salafi taklidi,28/04/2026 15:50,Htiooooe,python/FullData_round4/full_data_Taklid_ALL.csv,matched,28/04/2026 15:50
o0fhv0nos,"""Who is a Sunni? @hikmahpubs 

A response to those who say you have to be Ashari, Sufi.",Salafi taklidi,29/04/2026 06:55,abusu1eiman,python/FullData_round4/Full_british_Muslim.csv,matched,29/04/2026 06:55
ywy7fecz5,"""These are the real followers of Moses. They make the Children of Israel proud. 

If they are real followers of Moses they are going to Paradise, as Moses would follow Prophet Muhammad  if alive.

Yasir Qadhi cannot be trusted nor relied upon. His instability is blatant.",Salafi taklidi,20/01/2024 11:36,AbuAmatullah_,python/FullData_round4/full_data_Taklid_ALL.csv,matched,20/01/2024 11:36
60iu6jkx3,"""In 1989

Sh Albani to Sh Saleh:

Takfiris love you

...

Sh Saleh l-Shaykh on kufr of Libya, Egypt, Tunisia, Syria, Kuwait govs:

Now there are two issues [of major kufr]: I have given examples of the firstnamely, the issue of takm by the sharah.",Salafi taklidi,20/04/2026 13:54,_ibnNuh,python/FullData_round4/jihad_full2.csv,matched,20/04/2026 13:54
pbxj9juz0,"Someone who I know very well said to me, this Ramadan his old uncle who's a Salafi was beat up by the taliban because he said "" Ameen "" loud behind the (Hanafi) Imam. The uncle's eyes were swollen when he saw him. 
This was in Jalalabad,  Nangrahar. 

May Allah protect Salafis",Salafi taklidi,21/03/2026 10:54,AfgSunni,python/FullData_round4/jihad_full2.csv,matched,21/03/2026 10:54
xr18wy18k,"""Shaykh Muqbil

- Am*rica imposed how Muslim countries interact with Isr*el

- Govts speak &amp; against Isr*el &amp; cry for the Palestinians but this is all lies 

- Govts have nothing to do with struggle in the path of Allah

- Govts will not liberate Palestine, Muslims will

Khaariji?",Salafi taklidi,06/03/2026 15:53,Abumuwahid123,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,06/03/2026 15:53
u3y1drqxa,""" The bid'ah of the Murji'ah is more harmful than that of the Khawarij. 

The scholars of Ahl al-Sunnah warned strongly about the bid'ah of Irja, to the extent that many of the Salaf considered it more dangerous than the innovation of the Khawarij.

Why?

 The Khawarij reach a limit in misguidance, but the Murji'ah have no boundary; they gradually strip the religion away, piece by piece.

 The Murji'ah open the door to zandaqah (heresy) and disbelief, by emptying iman of action.

 They corrupt the understanding of the religion while appearing outwardly agreeable, even aligning with rulers and worldly interests.

 They widen the door to false interpretations, distorting the texts without restraint.

 They give false security to sinners, claiming salvation despite wrongdoing, resembling the Jews who said:

  ""The Fire will not touch us except for a number of days."" (al-Baqarah: 80)

Because of this, many of the Salaf (such as al-Nakha'i) said:

""Fitnat al-Murji'ah is more feared upon this Ummah than that of the Azariqah (extreme Khawarij).""

And others said:

""The Khawarij are more excusable to me than the Murji'ah.""

The reality is that both groups are harmful, but:

 The Khawarij corrupt through extremism and rebellion.
 The Murjiah corrupt the very foundation of iman itself.

And corruption of the foundation is more severe.

 al-Khorasaniya - Shaykh 'Abd al-Aziz al-Turayfi""",Salafi taklidi,11/04/2026 12:56,Aadil_2001,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,11/04/2026 12:56
u3y1drqxa,""" The bid'ah of the Murji'ah is more harmful than that of the Khawarij. 

The scholars of Ahl al-Sunnah warned strongly about the bid'ah of Irja, to the extent that many of the Salaf considered it more dangerous than the innovation of the Khawarij.

Why?

 The Khawarij reach a limit in misguidance, but the Murji'ah have no boundary; they gradually strip the religion away, piece by piece.

 The Murji'ah open the door to zandaqah (heresy) and disbelief, by emptying iman of action.

 They corrupt the understanding of the religion while appearing outwardly agreeable, even aligning with rulers and worldly interests.

 They widen the door to false interpretations, distorting the texts without restraint.

 They give false security to sinners, claiming salvation despite wrongdoing, resembling the Jews who said:

  ""The Fire will not touch us except for a number of days."" (al-Baqarah: 80)

Because of this, many of the Salaf (such as al-Nakha'i) said:

""Fitnat al-Murji'ah is more feared upon this Ummah than that of the Azariqah (extreme Khawarij).""

And others said:

""The Khawarij are more excusable to me than the Murji'ah.""

The reality is that both groups are harmful, but:

 The Khawarij corrupt through extremism and rebellion.
 The Murjiah corrupt the very foundation of iman itself.

And corruption of the foundation is more severe.

 al-Khorasaniya - Shaykh 'Abd al-Aziz al-Turayfi""",Salafi taklidi,10/04/2026 00:30,Foga77,python/FullData_round4/jihad_full2.csv,matched,10/04/2026 00:30
jn9s3yw37,"""If people walked from the far west to the far east in support of their brothers it would not be strange, if the religion was truly lived.

- Shaykh ibn Uthaymeen",Salafi taklidi,11/04/2026 15:57,_ibnNuh,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,11/04/2026 15:57
9qdxrbo0b,"Shaykh al-Albn   comments on this:

so his  statement (Beware of luxury) means: Avoid indulgence and excessiveness in luxury, and only indulge in it [as long as it is permissible] from time to time.",Salafi taklidi,19/04/2025 21:43,AlAthariiii,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,19/04/2025 21:43
8vl4rwnml,"Would it supprise you that 

1 the biggest takfiris in history were Asharis 

2 biggest rebels who fought muslims in the 3 theological school, were Asharis 

3 the biggest mad mouthed people of imams from the counterpart group, Asharis 

Cheerio",Salafi taklidi,03/04/2026 21:43,AbuAsimHanbali,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,03/04/2026 21:43
hx0s2vpjy,"""**Shaykh Abd al-Rahman al-Barrak on UK Student Loans**

The Shaykh was asked about student loans in the UK with these features:

 Issued by the government to support students  
 Interest is applied from the moment the loan is taken  
 Repayment starts after graduation and employment, if income reaches a threshold  
 If income is low, repayment is not required  
 The loan may be written off after 30 years, or due to death or inability to work  

Verdict from the Shaykh:

It is not permissible to take this loan.

Reason:

 It involves interest paid by the borrower  
 It is a complicated contract with many conditions and issues  

Even with income-based repayment and possible write-off, the presence of interest means it should be avoided entirely.""",Salafi taklidi,14/04/2026 08:09,AbuAsimHanbali,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,14/04/2026 08:09
nf6x7rwu7,"According to Shaykh Ibn Uthaymn:

The one who commits fornication and boasts about it must be called to repentif he does not, he is to be killed. 

Boasting openly shows he considers it allwhich amounts to kufr. 

He gives the example of people traveling to a Bangkok.",Salafi taklidi,28/04/2026 16:51,StrangerAthari,python/FullData_round4/jihad_full2.csv,matched,28/04/2026 16:51
nk87r1l0j,"""6 people accepted Islam in this sitting with @hikmahpubs this afternoon. 

25 people accepted the religion today. Alhamdu lillah. 

212 people in 8 days. Subhan Allah. 

May Allah bless the community and all those who help and support in any.",Salafi taklidi,18/03/2024 04:02,AbuAmatullah_,python/FullData_round4/full_data_Taklid_ALL.csv,matched,18/03/2024 04:02
yo0y94vhx,"""Al Fawzan gives the excuse of ignorance for the lay person who falls into shirk without knowing",Salafi taklidi,16/04/2026 10:31,AbuAsimHanbali,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,16/04/2026 10:31
norfut5u7,"""Apart from the misleading translation, preceded by a deceitful opening sentence, to try and frame this Fatwa as somehow applicable to the death of ayatoshaytan,    when in reality Shaykh Al Islam calls the Rafidhah brethren of the Jews, and the most treacherous and lying of all religions, amongst other things.

The question is about someone who prefers, , the Jews and Christians, over the Rafidhah.

The answer provided by Shaykh Al Islam doesnt mention  a single time, contrary to what the lying Mushrik implies in the opening sentence, instead Shaykh Al Islam explains generally, the inherent status of those who explicitly reject the Messenger are always going to be worse in inherent status than someone who claims to not reject Him    , even if theyre disbelievers through other avenues (which Shaykh Al Islam believes the Rafidhah are). Thats it. Has nothing to do with supporting Rafidhah or Iran, or standing with the Mushrik state of Iran, nor not celebrating at the death of the Taghut of Iran, nor favoring them over Jews and Christians  may Allah Destroy them all. Funny enough, I didnt see this depression and solidarity and eulogies for the Wahabis and those he calls Khawarij when America and co. were carpet bombing them and their families,  .

Ironically, Shaykh Al Islam explicitly says the opposite of what this Mushrik is trying to imply. See below: 

Full Video:",Salafi taklidi,01/03/2026 21:19,Abumuwahid123,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,01/03/2026 21:19
xknu3flgz,"""The Kufr of laws that oppose the Shari'ah, permit Haraam &amp; the legitimacy of the rulers who implement them

- Shaykh Abdullah bin Humayd",Salafi taklidi,20/04/2026 22:26,_ibnNuh,python/FullData_round4/jihad_full2.csv,matched,20/04/2026 22:26
ox9j9jnqy,"""Those who rush in defending Shaykh Muhammad Ibn Abdul-Wahhab (  ) deny that he Takfirs. Takfir is part of our Deen, what must be warned off is the wrong Takfir.",Salafi taklidi,02/04/2026 17:33,umm_maysarah_,python/FullData_round4/jihad_full2.csv,matched,02/04/2026 17:33
hww4jzg37,"The Straight Path is clear if you are athari, Upon following the Sunnah with the narrations of the Companions, their students then their students.",Salafi taklidi,28/03/2026 06:38,Abdulilah_UK,python/FullData_round4/full_data_Taklid_ALL.csv,matched,28/03/2026 06:38
uoc6z534m,"Ibn al-Qayyim mentions similar point as Shaykh Khlid, but in a different context:

This interpretation is weak, because the mere act of denying it is disbelief, whether one rules by it or does not rule.",Salafi taklidi,25/04/2026 18:33,StrangerAthari,python/FullData_round4/jihad_full2.csv,matched,25/04/2026 18:33
pyp6w1d2x,"""""   

We ask Allah to guide and rectify all of our affairs.

Due to recent matters and the lack of a clear public stance regarding the situation surrounding Abu Iyad, which has had an impact on the community, a decision has been made in accordance with what we believe is in the best interest of the Ummah. As Muslims, when clarity comes to us, it is upon us to stand firmly upon it.

Effective immediately, our brother Kashif Khan will no longer serve as the Imam or teacher of our masjid.

For any questions or concerns, please direct them to the administration.

  ""
""
--------------

He got demoted from Shaykh to brother in under a week. I think that may be a world record.",Salafi taklidi,14/04/2026 16:39,_ibnNuh,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,14/04/2026 16:39
lah0m1vkr,"""""This Jahmite is one of the most disgusting people that exists. 

The salaf didnt like people with huge disgusting unkept beards/ in that context they would say the longer your beard the less intelligence

Forget his support for the Kuffar/ and best friend whos an enemy of Islam 
""
--------------

To clarify to 1 The waffling slanderers and 2 sincere brothers 

The ruling of the beard is that it is mustahab at a fist length. Anything after is mubah, the salaf didnt like unkept beards and ones that were excessive. 

A big beard is beautiful

The references will be sent",Salafi taklidi,04/04/2026 08:43,AbuAsimHanbali,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,04/04/2026 08:43
uqe3a74t2,Compare the command of our Prophet  with the filth that the rafidha spew about them:,Salafi taklidi,22/06/2025 19:56,AlAthariiii,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,22/06/2025 19:56
xumc89kxh,"""""Sh Saleh l-Shaykh

Kuwait, Egypt, Syria, Tunisia, Libya governments are all mushrikn as they defend &amp; protect those who make istighthah 
""
--------------

Sh Saalih Aal ash-Shaykh says in this audio to Sh al-Albaani that the below mentioned governments 

Protect idols, protect Tawaghit, approve of the worship of other than Allah &amp; defend those who call upon other than Allah &amp; that those who do this share the same Hukm as Mushriks.",Salafi taklidi,20/04/2026 14:05,_ibnNuh,python/FullData_round4/jihad_full2.csv,matched,20/04/2026 14:05
tdl0965wg,"""The point, genius, is that everything you said about the paper and ink not being Gods attribute is also true about the paper and ink in a Shakespeare poem. Yet, Shakespeares speech IS with letters and sounds 

So your conclusion doesnt follow.

If youre saying the above can be true and Gods speech can still be letters and sounds then thats the Salafi position. So congratulations, youre now a Salafi.""",Salafi taklidi,17/10/2025 07:20,followerofgod96,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,17/10/2025 07:20
ya2s622h7,""" Muhammad Uzayr Shams, diteur de manuscrits reconnu, ayant publi plusieurs ouvrages dibn al-Qayyim, a rdig une lettre pour trouver un garant en Arabie saoudite afin de ne pas tre contraint de retourner en Inde, o il avait dj subi des injustices  plusieurs reprises.",Salafi taklidi,15/04/2026 23:40,Aadil_2001,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,15/04/2026 23:40
