Tweet ID,Text,Final Decision,Assigned To,Label_eden,Reasons_eden,Label_lior,Reasons_lior,Label_ofek,Reasons_ofek,Label_אורי כהן,Reasons_אורי כהן,Label_אילון כהן,Reasons_אילון כהן,Label_אריאל כהן,Reasons_אריאל כהן,Label_בנימין ווליך,Reasons_בנימין ווליך,Label_הודיה עופרי,Reasons_הודיה עופרי,Label_הילי חכמי,Reasons_הילי חכמי,Label_זיו חסון,Reasons_זיו חסון,Label_ענה-יה אך,Reasons_ענה-יה אך,Label_צבי גופרי,Reasons_צבי גופרי,Label_תומר חוכימה,Reasons_תומר חוכימה
tzo3t12z9,"""Beauty Of Islam. Dr. Abdulilah Lahmami","Salafi taklidi","ענה-יה אך;הודיה עופרי","","","","","","","","","","","","","","","Salafi taklidi","","","","","","Salafi taklidi","","","","",""
ia161l3by,"""Advice regarding the path of steadfastness.

Questioner: I am confused regarding my situation, I want to be committed (to the religion) but I dont know how.

Answer from Shaykh Abdur Rahman al-Barrak  ""","Salafi taklidi","צבי גופרי;הילי חכמי","","","","","","","","","","","","","","","","","Salafi taklidi","","","","","","Irrelevant","","",""
2napz8zr5,"""Kufr of istihll amali by Shawkni 200 years ago:

Despite this, they persist in matters beyond ruling by ght and resorting judgment to it. Each one of these matters, taken individually, necessitates the kufr of the one who commits it and his exit from Islam.","Salafi jihadi","אורי כהן;זיו חסון","","","","","","","Salafi jihadi","ביקורת על סלאפים תקלידיים","","","","","","","","","","","Salafi jihadi","ח. אחר","","","","","",""
szjiit0ww,"""One may sleep and not get up!  Sheikh Abdulaziz Bin Baz rahimahullah:","Salafi taklidi","אילון כהן;ענה-יה אך","","","","","","","","","Salafi taklidi","","","","","","","","","","","","Salafi taklidi","","","","",""
za0a20jhq,"""Seikh Abdulaziz ar-Rajihi says that  seikh al-islam only brings two opinions on ignorant people committing shirk al-akbar, one is that they are excused after the death, and other they are not excused even then. Is sh ar-Rajihi ignorant?""","Salafi jihadi","אריאל כהן;צבי גופרי","","","","","","","","","","","Salafi jihadi","ח. אחר","","","","","","","","","","","Salafi jihadi","ד. תמיכה בתכפיר קולקטיבי; ביקורת על סלאפים תקלידיים","",""
m8wh6tdi9,"""""#NEW | The Ruling on Normalization Treaties | (01) Ramadn 1445 Q&amp;A | Shaykh Ahmad Musa Jibril (  )

#Ramadan1445QA 
""
--------------

11. Shaykh Amad Ms Jibrl","Salafi jihadi","בנימין ווליך;אורי כהן","","","","","","","Salafi jihadi","ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות","","","","","Salafi jihadi","ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות","","","","","","","","","","","",""
g75lz7jxq,"""Sisi is a despicable donkey.

- Shaykh al-Alaamah Abdur Rahman al-Barrak (may Allah preserve him)","Salafi taklidi","הודיה עופרי;אילון כהן","","","","","","","","","Salafi taklidi","","","","","","Salafi jihadi","ח. אחר","","","","","","","","","",""
b1gs2jil7,"""Unfortunately, the Tawaghit and their worshippers have eradicated our brotherhood in Islam; to the point where even the invaded peoples don't rally under the banner of tawheed anymore.

Allahu Musta'an...""","Salafi jihadi","הילי חכמי;אריאל כהן","","","","","","","","","","","Salafi jihadi","א. האשמה בכפירה של שליטי ערב","","","","","Salafi jihadi","א. האשמה בכפירה של שליטי ערב","","","","","","","",""
jc69qo1yz,"Talq ibn Habb said:

The rights of Allah   are too numerous for His servants to fulfill, and His blessings are too numerous to be counted, so enter your mornings in a state of devout obedience, and enter your evenings in a state of repentance.

[Imam Ahmad, Kitab az-Zuhd]","Irrelevant","זיו חסון;בנימין ווליך","","","","","","","","","","","","","Irrelevant","","","","","","Irrelevant","","","","","","",""
t0u2xqyc8,"The reality is, you can have your
contagion and vaccine view no
problem, but ta'assub is prohibited
Y Tedros!

Apply Anwar's reminder
upon yourself concerning your
Ghuluww towards Taqweem mate.","Salafi taklidi","ענה-יה אך;הודיה עופרי","","","","","","","","","","","","","","","Irrelevant","","","","","","Salafi taklidi","","","","",""
9btoa9fag,"""           

#Hindutva Terror in Bangladesh","Irrelevant","צבי גופרי;הילי חכמי","","","","","","","","","","","","","","","","","Irrelevant","","","","","","Irrelevant","","",""
qdsjztt3q,"""(They say) boycotting is only by the permission of the ruler. The ruler has nothing to do with who you buy from &amp; who you dont buy from. Their affair is strange, they have put the rulers on the level of deities.

- Shaykh Mustafa al-Adawi","Salafi taklidi","אורי כהן;זיו חסון","","","","","","","Skip","מצד אחד הוא מעביר ביקורת על סלפים תקלידים .
מצד שני אל-עדאווי (אחרי חיפוש באינטרנט) הוא בכלל לא שייח' סלפי גיהאדי מובהק ואף מתנגד לאלימות..
זה מחדד את השאלה שלדעתי חייבים לשים עליה דגש בשיעור מה בדבר סלפים מתנועת הסחווה שמבקרים את השלטון אבל לא בהכרח קוראים לג'יהאד ..","","","","","","","","","","","Salafi jihadi","ח. אחר","","","","","",""
veoqz6195,"""We have one side of the spectrum of Zandaqa who say The Messenger Muhammad     was a Mushrik before the Rislah, and we have the Zandaqa-Lite version of that, who are comfortable to publicly say that The Messenger     wasnt a Muslim until the Rislah      . Both groups cant even recite a page of Quran better than my 5-year old child.

Apart from the pathetic Istidlal which is not even worth a response, this heretic seems to find joy in using the religion of Allah to farm engagement. May Allah sever the tongue of every heretic who dares transgress against the Messenger    .""","Irrelevant","אילון כהן;ענה-יה אך","","","","","","","","","Salafi jihadi","ד. תמיכה בתכפיר קולקטיבי","","","","","","","","","","","Salafi taklidi","","","","",""
hjusa3zua,"""The Reality of Saudi Arabia &amp; Alcohol
#islam #SaudiArabia #Saudi

Credit: @HammaadBYunus","Salafi taklidi","אריאל כהן;צבי גופרי","","","","","","","","","","","Irrelevant","","","","","","","","","","","","Salafi taklidi","","",""
ktqvjkw5r,"""Shaykh Al allamah hamud ibn uqla ash shuaybi a dit : 

Jai rencontr beaucoup de mmorisateurs, mais je nai vu personne runir  la fois la mmorisation et la comprhension, sauf le shaykh Al Alwan. Je ne connais personne dans le Royaume qui lui soit comparable en cela.""","Salafi jihadi","בנימין ווליך","","","","","","","","","","","","","Salafi jihadi","ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות","","","","","","","","","","","",""
ijvhy44js,"""From Calgary to El Fasher; voices rise against the UAEs support for genocide in Sudan.
#KeepEyesOnSudan","Irrelevant","הודיה עופרי","","","","","","","","","","","","","","","Irrelevant","","","","","","","","","","",""
1bp4wgofe,"""Das war ich frher, ich war sogar um die dreiig Hauttne dunkler.

Dann habe ich aufgehrt Christ zu sein und wurde leuchtend hell. Wie ein Vampir. Einer wurde sogar blind als er mich sah und fragte mich: Du hast mir das Augenlicht genommen, so bitte beantworte mir meine Frage, du bist doch bestimmt kein Christ, oder?

Und ich antwortete: Nein. Ich bin ein Muslim""","Irrelevant","הילי חכמי","","","","","","","","","","","","","","","","","Irrelevant","","","","","","","","",""
mn911g9ks,"There are those who say that we are in the makkan period and then believe that the scholars that the oppressive evil rulers have given high positions to and live comfortably in there pockets are the scholars we should rely upon in these times of fitan.","Salafi jihadi","זיו חסון","","","","","","","","","","","","","","","","","","","Salafi jihadi","ח. אחר","","","","","",""
ei201flab,"""""Salafi/Madkhali publications affiliated Sudani Shaykh Nizar ibn Hashim al-Abbas on how the UAE has joined with the enemies of Allah &amp; spread Kufr &amp; Shirk,

No state in the history of Islam has done what the UAE has done. 
""
--------------

Its like all of the spubs Madkhalis have turned a blind eye to what their Shaykh said lol. If anyone else said this, theyd be labelled a Takfiri Khaariji Qutbi Sururi Ikhwaani.","Salafi taklidi","ענה-יה אך","","","","","","","","","","","","","","","","","","","","","Salafi taklidi","","","","",""
ehaasufd8,"""Powerful Eid Khutbah by Shaykh Abu Hakeem: Allah is Al-Haqq (the Truth)! 

Listen &amp; share.","Salafi taklidi","צבי גופרי","","","","","","","","","","","","","","","","","","","","","","","Salafi taklidi","","",""
cwmnup4s9,": Sharifullah Sharifi (FB)","Irrelevant","אורי כהן","","","","","","","Irrelevant","","","","","","","","","","","","","","","","","","",""
yuqqp3hb3,"""Shaykh Muhammad in alih al-'Uthaymin said:

""Certainly, respecting the scholars and the leaders is obligatory because religious legislation is upheld by doing so. The scholars are the carriers of the legislation and if they are not respected [as individuals], then neither will their sayings be respected. 

The leaders are the protectors of the legislations - meaning in regards to its application upon the Ummah, so if they are not respected, then this - i.e. implementation of the legislation, will be lost, and chaos will ensue. ""

- Ibn al-'Uthaymin, Muhammad ibn alih, Wasayat wa at-Tawjiht li ulb al-Ilm (p.404).""","Salafi taklidi","אילון כהן","","","","","","","","","Salafi taklidi","","","","","","","","","","","","","","","","",""
5ghi42nhu,"""Salafis think the madhabs follow the bible""","Irrelevant","אריאל כהן","","","","","","","","","","","Irrelevant","","","","","","","","","","","","","","",""
p1cq16y1d,"The state of the rulers of the Muslim world today

- Shaykh Saadiq bin Abdillah al-Haashimi","Salafi jihadi","בנימין ווליך","","","","","","","","","","","","","Salafi jihadi","ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות","","","","","","","","","","","",""
jn7p5ns1y,"""Cheikh Muqbil ibn Hadi al-Wadi'i   a dit : 

Je conseille  mes frres, tudiant en science, d'tudier la biographie dAbd Allh Ibn Al-Mubrak, l'Imm Ahmad, l'Imm Al-Bukhari, l'Imm Muslim, et celles des rudits du Hadith qui ont suivi leur chemin, afin qu'ils sachent comment prserver leur temps.""","Salafi taklidi","הודיה עופרי","","","","","","","","","","","","","","","Salafi taklidi","","","","","","","","","","",""
tprlk1527,"""""BREAKING: Trump says a 'whole civilization will die tonight, never to be brought back again. I dont want that to happen, but it probably will'. 
""
--------------

All the talk by Americans that they oppose him is bs when they dont do anything against this and stand by","Irrelevant","הילי חכמי","","","","","","","","","","","","","","","","","Irrelevant","","","","","","","","",""
7w6kc0imx,"""Tawhd class resumes this Saturday, 1st of November after Isha (7 PM)","Irrelevant","זיו חסון","","","","","","","","","","","","","","","","","","","Irrelevant","","","","","","",""
6cjeijxuo,"""   ( ) said:

.
If the ruler opposes the Sunnah,
and the people say: We have been commanded to obey him 
then Allh will place doubt in their hearts
and cause them to turn against one another.

 al-Ibnah a-ughr, no.","Salafi taklidi","ענה-יה אך","","","","","","","","","","","","","","","","","","","","","Salafi taklidi","","","","",""
30e8gv9pj,"""1 Million Riyals for Salafi books!!!","Salafi taklidi","צבי גופרי","","","","","","","","","","","","","","","","","","","","","","","Salafi taklidi","","",""
28d2p7ax9,"""""Shaykh Abd al-Muhsin Al-Abbad in praise of Shaykh Muhammad Aman bin Ali al-Jami. 
""
--------------

The term Madkhalism isnt an attack on imam Sh Madkhali 

The term Jami isnt an attacks on Sh Jami

Get used to it guys.","Salafi taklidi","אורי כהן","","","","","","","Skip","אני משום מה מסתפק פה כי הוא נוקט בניסוח של מדחלים אבל מצד שני מרכך אתזה.. נשמע כמו סלפי גיהאדי מתוחכם, אבל לא רוצה לעשות סתם טראפיק","","","","","","","","","","","","","","","","","",""
b9j1k0834,"""@abubakarkhalafi Ustadh raised a pertinent point. Not to undermine major blunders in recitation nor inadequacy in Arabic as they are vital for those seeking to advance as a student, especially taking a role as a teacher. But ultimately Allah knows the efforts of each person &amp; exertion in learning""","Irrelevant","אילון כהן","","","","","","","","","Irrelevant","","","","","","","","","","","","","","","","",""
065o5e6k6,"""Daniel the Mushrik & Crypto Rafidhi: Ibn Taymiyyah says Muslims must favor Rafidhah over Jews and Christians.

Shaykh Al Islam Ibn Taymiyyah: Makes Du that Allah makes him from those who perform Jihad against the apostate Rafidhah.

This guy needs to hire better ghost writers.""","Salafi jihadi","אריאל כהן","","","","","","","","","","","Salafi jihadi","ג. קריאה לג׳האד התקפי (לא הגנתי)","","","","","","","","","","","","","",""
lci8kd2ui,"""Shaykh Salih al-Fawzan   mentioned to us: 
""Your action are what praise you."" 

The people of the Sunnah in the West have worked tirelessly over many decades to connect the people to the works of the scholars and clarify the reality of the Salafi Da'wah, their efforts are""","Salafi taklidi","בנימין ווליך","","","","","","","","","","","","","Salafi taklidi","","","","","","","","","","","","",""
kq3vlx8dz,""" Top 10 Countries with the most Mosques:

1.  Indonesia: 800,000
2.  Pakistan: 320,000
3.  India: 315,000
4.  Bangladesh: 305,000
5.  Egypt: 114,000
6.  Turkey: 83,000
7.  Iran: 75,000
8.  Nigeria: 70,000
9.  Saudi Arabia: 60,000
10.  Algeria: 18,400

Source: Halal Times""","Irrelevant","הודיה עופרי","","","","","","","","","","","","","","","Irrelevant","","","","","","","","","","",""
dpk5s78t9,"""It these quburists, who claim to be from Ahl al-Sunna, read some books they would realize that it was Allh who revived the dead after Eis (peace be upon him) prayed to Allh for it.

Imm al-abar said:

Eis (peace be upon him) revived the deceased by praying to Allh for them; thus, his prayer was answered.

| Tafsr al-abar, vol. 5, p. 424.

Even the Ashar scholar, Fakhr al-Deen al-Rz, said:

Is it permissible to say that He (Allh the Most High) placed within the self of Eis (peace be upon him) a characteristic in the sense that whenever he blew into something his blowing would necessitate for that thing to become alive? Or to say that it isnt like that; but rather, Allh, the Most High, used to create life within that body with His ability at the moment when Eis (peace be upon him) blew into it as a way of manifesting a miracle? This second explanation is the truth because Allh, the Most High, said: The One who created death and life (67:2). And it was mentioned that Ibrhm (peace be upon him) said in his debate with the king: My Lord is the One who gives life and cause death (2:258), so if this characteristic occurred for other than Him then that argument would have perished.

| al-Tafsr al-Kabr, by Fakhr al-Deen al-Rz, vol. 8, pp. 228 229.

Its essentially the same as the story mentioned in the following verse:

So We said: ""Strike him (the dead man) with a piece of it (the cow)."" Thus Allh brings the dead to life and shows you HisAyt(proofs, evidence, verses, lessons, signs, revelations, etc.) so that you may understand.

| Qurn [Hilali & Khan Translation], ch. 2, v. 73.

In this verse, it is Allh who revived the dead man at the moment when he was struck by a piece of the cow. It wasnt the piece from the cow that revived him.

           ""","Salafi taklidi","הילי חכמי","","","","","","","","","","","","","","","","","Salafi taklidi","","","","","","","","",""
dotbngabj,"""   

We ask Allah to guide and rectify all of our affairs.

Due to recent matters and the lack of a clear public stance regarding the situation surrounding Abu Iyad, which has had an impact on the community, a decision has been made in accordance with what we believe is in the best interest of the Ummah. As Muslims, when clarity comes to us, it is upon us to stand firmly upon it.

Effective immediately, our brother Kashif Khan will no longer serve as the Imam or teacher of our masjid.

For any questions or concerns, please direct them to the administration.

  ""","Salafi taklidi","זיו חסון","","","","","","","","","","","","","","","","","","","Salafi taklidi","","","","","","",""
yj81f77xl,"""Shaykh Khlid al-Dhafr  :

Upon the authority of Muwiyah    who said: The Messenger of Allh     said:

  -    .

[Narrated by Ibn Khuzaymah, and authenticated by al-Albn]

Ibn Khuzaymah placed it under the chapter heading: Chapter: The command to seek Laylat al-Qadr on the last night of Raman.

Meaning: It is possible that in some years Laylat al-Qadr occurs on that final night.



      :","Salafi taklidi","ענה-יה אך","","","","","","","","","","","","","","","","","","","","","Salafi taklidi","","","","",""
fsoqn78iw,"""Similarly, his loose-tongue makes him point unfair criticism towards Dawud (as), where he essentially calls him unjust &amp; hasty! May Allah (subhanahu wa ta'ala) forgive us all!","Irrelevant","צבי גופרי","","","","","","","","","","","","","","","","","","","","","","","Irrelevant","","",""
nr7a0eo4h,"""Cheikh Al-Islam Muhammad Ibn Abd Al-Wahhb Ibn Sulaymn At-Tamm   a dit :

Concernant la parole dAllah : {Quiconque fait un mal sera rtribu pour cela..}, Al-Bukhari la inclus dans son chapitre sur la mdecine, car ces maladies que le serviteur dteste font partie des moyens par lesquels Allah expie les pchs du croyant et le purifie. Sa parole : {Quiconque fait un mal sera rtribu pour cela..} englobe la rtribution ici-bas et dans lau-del.

  Fatawa wa Masail, p.36.","Irrelevant","אורי כהן","","","","","","","Irrelevant","","","","","","","","","","","","","","","","","","",""
dzzyxqkxz,"""BrakAllhu fkum Shaykhana. From true mn is that one loves for their brother what they love for themselves - and hates for their brother what they hate for themselves. And none is more deserving of this than your brother upon Sunnah, who has stood shoulder to shoulder with you calling to Allh and the Sunnah of His Messenger, defending Islm from attacks, and bearing the harms encountered upon that path. And truly, no one would love for themselves that they be removed from the fold of the Sunnah - and counted as being from those who are threatened with being driven away by stern Angels from the Hawd of the Messenger of Allh in the hereafter - without proof or justification in the religion of Allh for this. Indeed there is no ability nor might except with Allh.""","Salafi taklidi","אילון כהן","","","","","","","","","Salafi taklidi","","","","","","","","","","","","","","","","",""
x5qpu6ekj,"""Shaykh Badr Al-Anzi: The Claim That Scholars Issue Fatwas According to W...  via @YouTube""","Salafi taklidi","אריאל כהן","","","","","","","","","","","Salafi taklidi","","","","","","","","","","","","","","",""
alvhndwy9,"""This is literally the best cheesecake weve ever heard of @BegumNadiya 

Watch the full interview with Nadiya on @GlobalPlayer","Irrelevant","בנימין ווליך","","","","","","","","","","","","","Irrelevant","","","","","","","","","","","","",""
llicdhvql,"Al-Haafidh Al-Nawawi   mentioned in Riyaadh al-Saliheen:","Irrelevant","הודיה עופרי","","","","","","","","","","","","","","","Irrelevant","","","","","","","","","","",""
fe9ahx2no,"""""Nazike emperyalist oluyoruz (smrgesiz) 
""
--------------

Establishing bases to protect rotting colonial states against those who seek to implement Law of Allah SWT?

Turkish Ikhwanis (Erdogan supporters) and Pakistani Ikhwanis (Jamatis) are similar in their nifaq.","Salafi jihadi","הילי חכמי","","","","","","","","","","","","","","","","","Salafi jihadi","ח. אחר","","","","","","","",""
1l11owtu0,"Ibn Taymiyyah:

 The signs of hypocrisy are not more apparent in any group of the Ummah than they are among the Rfiah.

 Among them there exists a form of blatant and severe hypocrisy that is not found in others. The defining feature of their religion is taqiyyah.","Irrelevant","זיו חסון","","","","","","","","","","","","","","","","","","","Irrelevant","","","","","","",""
fuy0bwvoo,"""Kuwait early 1900s; every single Najdi scholars made takfr of them &amp; called it Bildul kufr

Ask yourself this: would the Najdi Imms hesitate to takfr Sisi, MbS, MbZ, and rulers &amp; govs from Muslim world when they didnt hesitate with Kuwait?","Salafi jihadi","ענה-יה אך","","","","","","","","","","","","","","","","","","","","","Salafi jihadi","א. האשמה בכפירה של שליטי ערב; ב. ביטויי גנאי או האשמה בכפירה של חכמי הלכה","","","",""
bnfuwdv71,"Rabee al-Madkhali back in his Ikhwaani days. Leave all of this division, no Sururiyyah no Ikhwaaniyyah, all of us are Ahlul Hadith insha'Allah.","Salafi taklidi","צבי גופרי","","","","","","","","","","","","","","","","","","","","","","","Salafi taklidi","","",""
xgd1grxuo,"Imm as-Sijz (d.444Ah) said:

So whoever seeks salvation from such [innovators], and safety from the innovations, must make the Qurn and the narrations his scale in everything he hears and sees. If he is knowledgeable of them, he should judge all matters by them and by adherence to the way of the Salaf.

And let him not accept any statement from anyone unless he demands from him, in proof of its correctness, either:

1) a clear, decisive Ayah, or 
2) an established Sunnah, or 
3) the statement of a Sahab with a sound chain.","Salafi taklidi","אורי כהן","","","","","","","Salafi taklidi","","","","","","","","","","","","","","","","","","",""
ef5tp1sba,"""""Shout out to the brothers, and the sisters! 
""
--------------

Muslim mom is doing great work follow her on @TheMumMuslim for great content","Irrelevant","אילון כהן","","","","","","","","","Irrelevant","","","","","","","","","","","","","","","","",""
t1nse4hzh,"""""Whats the advantage of having you as a friend??""
""
--------------

What ya think lads","Irrelevant","אריאל כהן","","","","","","","","","","","Irrelevant","","","","","","","","","","","","","","",""
wdj2zman6,"""""Your Sheikh said that rulers doing Shirk: 
 And shirk is evolving these days, such as in the Security Council, to which Muslim rulers resort for judgment, and resorting to it is Shirk and Kufr. And resorting to the United Nations is Shirk  and Kufr  
""
--------------

Sh Muqbil: 

 The Tawaghit of this time,  the house of representive is a Taghut, the communists ministers in our country are Tawaghit, Chadli Bendjedid (president) O people of Algeria is a Taghut..","Salafi jihadi","בנימין ווליך","","","","","","","","","","","","","Salafi jihadi","א. האשמה בכפירה של שליטי ערב","","","","","","","","","","","",""
hddn0fx6g,"al-Muallim al-Yamn said,

Know that Allh,  , may cause some of the sincere people to fall into a certain mistake as a trial for others: will they follow the truth and leave that persons statement, or will they be deceived by his virtue and status? That person is","Irrelevant","הודיה עופרי","","","","","","","","","","","","","","","Irrelevant","","","","","","","","","","",""
h6yic1hsi,"""A beneficial reminder from our teacher Shaykh @Abdulilah_UK  on Ending Raman with Strength!","Salafi taklidi","הילי חכמי","","","","","","","","","","","","","","","","","Salafi taklidi","","","","","","","","",""
933yspkgj,"""The Danger of Free-Mixing and a Warning to Those Who Treat the Matter Lightly

Ab Hurayrah narrated that the Messenger of Allh (   ) said:

The best rows for men are the first rows, and the worst are the last rows, and the best rows for women are the last rows, and the worst are the first rows. Muslim 440.

Al-Nawaw comments:

The reason the last rows are preferred for women who are present with men is because they are farther from mixing with the men, seeing them, becoming attached in the heart due to seeing their movements or hearing their speech, and similar matters. For this reason, the first rows are considered the opposite (less preferable) for women, and Allh knows best.

If this concern applies even in the most sacred of places, where hearts are softened, desires are restrained by the fear of Allh, and one is surrounded by righteous believers, yet unnecessary mixing between men and women is still cautioned against, then what about places of lesser sanctity, where temptation is stronger, heedlessness is more common, and restrain is weaker?

Munb al-ml""","Irrelevant","זיו חסון","","","","","","","","","","","","","","","","","","","Irrelevant","","","","","","",""
d67g1qzlt,"""The Janaazah of the noble Shaykh &amp; Alaamah, Hamud bin Uqla ash-Shu'aybi. He was from Buraydah &amp; was the Shaykh of many of the senior scholars of our time but has been largely forgotten &amp; ignored (due to his stances it seems). May Allah have mercy on him.","Salafi jihadi","ענה-יה אך","","","","","","","","","","","","","","","","","","","","","Salafi jihadi","ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות","","","",""
9mdo5itsv,"""Yesterday I was a drop of semen

Tomorrow I will be dirt

Yet somehow I am still poisoned by arrogance.""","Irrelevant","צבי גופרי","","","","","","","","","","","","","","","","","","","","","","","Irrelevant","","",""
n476qhh0p,"""The highest ranks in Jannah are for those with good character.

- Shaykh Abdus-Salam Al-Shuwayer","Salafi taklidi","אורי כהן","","","","","","","Salafi taklidi","","","","","","","","","","","","","","","","","","",""
e2784hzqa,"""[ Response Thread] The True Aqdah of Ibn Abd al-Barr (d. 463)

This brother has attempted, like others have before him, to ascribe Ashar leanings to Imm Ibn Abd al-Barr al-Mlik. If we reconsider his statements cautiously, however, these doubts quickly disappear.","Salafi taklidi","אילון כהן","","","","","","","","","Salafi taklidi","","","","","","","","","","","","","","","","",""
1z81ebm4l,"""ustad abdul rahman hassan speaking about shaykh al hanabilah ahmad al Quaymi.","Salafi taklidi","אריאל כהן","","","","","","","","","","","Salafi taklidi","","","","","","","","","","","","","","",""
xd7goxhus,"""""@MrAdnanRashid The smiling Munfiq talks about adab while being friends with Daniel RafidatJew""
""
--------------

So so so true","Irrelevant","בנימין ווליך","","","","","","","","","","","","","Irrelevant","","","","","","","","","","","","",""
lr6znv30e,"Mohammed hijab narrates how exactly he got possessed by the jinn 

On of the entrances the shaytaan makes when he possesses someone is the ear","Irrelevant","הודיה עופרי","","","","","","","","","","","","","","","Irrelevant","","","","","","","","","","",""
m7cc1axm8,"""""Why are Salafis having a meltdown from this Salafi kid making Takfeer of IbnTaymia? He's just been consistent with what u guys taught him. Why are you upset about IT being thrown under the bus but not other Imams? 
""
--------------

He was clearly being consistent with the ones who accuse Ibn Abd al Barr of kufr. 

Those who accuse the students of imam Ahmad as mujassima 

Those who say the salaf were logically incoherent 

All Asharis, maybe the same as the kid in the video..","Salafi taklidi","הילי חכמי","","","","","","","","","","","","","","","","","Salafi taklidi","","","","","","","","",""
t3rd1cvci,"either disliked or contrary to what is preferable.

  : 393/4","Irrelevant","זיו חסון","","","","","","","","","","","","","","","","","","","Irrelevant","","","","","","",""
cquydezk3,""" Introducing ""Majalis Ilmiyyah"", our brand new series on issues that matter to students of Islamic knowledge.

 In every episode, our teachers discuss topics students rarely hear about on social platforms: the challenges, the methods, and the moments of growth that unfold quietly in circles of knowledge.

 In this episode, Ustadh Muhammad Tim Humble and Sheikh Abu Bakr Al-Khalafi open that door with a discussion about books, building a library, reading habits, and much more:","Salafi taklidi","ענה-יה אך","","","","","","","","","","","","","","","","","","","","","Salafi taklidi","","","","",""
91iartk71,"""The school of dilution and adaptation 

Question:
What do you mean by the dilution (tamyee) and adaptation (tatwee) that you mentioned?

Shaykh Abu Yahya al-Libi (may Allah have mercy upon him) said:

This approach is one of the afflictions that has befallen our Islamic Ummah in this age, and many have been tested by it, those described as thinkers, enlightened individuals, moderates, or centrists.

The reality of this methodology is the dilution of the truths of the deen and their reshaping and subjugation so that they conform to understandings, perspectives, and convictions that its proponents have adopted, especially in matters where they feel there is conflict or tension with ideas promoted by Westerners.

So you find these adapters sparing no effort and leaving no means unused to try to prove that Islam agrees with Western ideas, matches their rulings, or even preceded them in what they have proposed.

Unfortunately, this contagion has affected many Muslim scholars and preachers, to the point that some of them have become leaders of this school, those scholars upon whom Allah placed the responsibility of conveying His message to people as it is, without distortion or deception, and who should not be swayed by desire or fear.

As Allah the Exalted said:

Those who convey the messages of Allah and fear Him, and do not fear anyone except Allah. And sufficient is Allah as a Reckoner.

This school of dilution and adaptation has made all matters of the deen into an open domain, freely entered by their intellects, polluted by their ideas, and subjected to their research, without any restraint or trustworthiness holding them back.

This is a great calamity of our time.

The Quran has already clarified this reality and exposed the inner motives of such people, namely deviation and corruption of the heart, which can be summarized as infatuation with Western culture, and being carried away by intellectual temptation.

Allah says:

As for those in whose hearts is deviation, they follow what is ambiguous, seeking Fitna and seeking its interpretation.

The Prophet (salallahu alayhi wa salam) recited this verse and then said:

If you see those who follow what is ambiguous, they are the ones Allah has named, so beware of them.

Therefore, a Muslim, so that his deen remains sound and he protects himself from deviation and getting lost in paths of misguidance, must beware of such people and not be deceived by names, titles, or fame.

What they are doing is polluting our Islamic sources and corrupting our pure concepts, which Islam was keen to preserve in their independence, in terminology, meanings, and substance, so that no impurity would enter and disturb this pure spring.

In this regard, there is the incident when the Prophet (salallahu alayhi wa salam) was approached by Umar (may Allah be pleased with him), who said:
We hear statements from the Jews that we find appealing, should we write some of them down?

The Prophet (salallahu alayhi wa salam) replied:

Are you becoming confused as the Jews and Christians became confused? I have brought it to you pure and clear. If Musa were alive, he would have no choice but to follow me.

Today, you see that whenever a Western thinker praises something from Islam, it is taken as proof of the truth of the message, as though we are in need of such endorsements.
Even worse, and more dangerous, is that the situation has reversed, these people of such thinking now reshape Islamic meanings so that they serve as evidence for the correctness of many aspects of Western culture, even when that culture fundamentally contradicts Islam in both concepts and terminology.

I believe we are in need of a thorough study of the foundations and principles of this deviant and manipulative school, in order to uproot it and expose its danger to the core principles of the religion, the extent to which it corrupts its concepts, ......

Continued  ""","Salafi jihadi","צבי גופרי","","","","","","","","","","","","","","","","","","","","","","","Salafi jihadi","ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות; ב. ביטויי גנאי או האשמה בכפירה של חכמי הלכה","",""
3fo7mxtj0,""" Tafdhl (Preferment) of Men and Madh-habs Over Others Contains Danger to the Intellect, Knowledge and the Religion

Ibn Taymiyah (rahimahullh) stated: ""...the Hud-Hud (Hoopoe) was just a bird from the birds; yet he said to Sulaimn, the Prophet of Allh to whom He had given wisdom and knowledge: 'I have encompassed [knowledge of a thing] which you have not encompassed.'""""","Irrelevant","אורי כהן","","","","","","","Irrelevant","","","","","","","","","","","","","","","","","","",""
51mscnfnq,"""Whoever wants the aid of Allh:

Ibn al-Qayyim   said:

Shaykh ul-Islaam Ibn Taymeeyah would search a lot to find people to help them with their needs. This was because he knew that everytime he helped someone then Allh would aid him. 

[Rawdat al-Muhibbeen | 1/168]""","Salafi taklidi","אילון כהן","","","","","","","","","Salafi taklidi","","","","","","","","","","","","","","","","",""
