text,label_Irrelevant,label_Salafi jihadi,label_Salafi taklidi,max_prob,model_decision,uncertainty_score
""" Shaykh Ahmad Shakir said:

 ""As for now -- countries which claim Islam and call themselves 'Islamic nations' have increased; then, they judge by a legislation derived from other than the religion of Islam laws derived from pagan and Christian laws and the United Nations. -",0.3847765,0.4978847,0.07742056,0.4978847,"No decision, maximum is Salafi jihadi",0.0021152999999999866
"""Imam Ahmad bin Hanbal said:

Whoever abandons a Sunnah from Sunnan of the Messenger of Allah  is an evil man.

[Zad al-Musafir]",0.5254465,0.4901709,0.05294354,0.5254465,Irrelevant,0.00982909999999998
"""al-Allmah Abdullh Ab Butayn said:

Likewise our statement: that the actions of the mushrikn of this time at gravessuch as making du to the inhabitants of the graves, asking them to fulfill needs, relieve hardships, slaughtering and making vows for themand our statement that this is Shirk al-Akbar, and that whoever does it is a kfir, and that those who perform these acts of worship at graves are kuffr without any doubt.

And the statement of the ignorant: You are declaring Muslims to be disbelievers,this one has not known Islam, nor tawd. And what appears is the invalidity of the Islam of the one who says this. For if he does not reject these matters that the Mushrikn do today, and does not regard them as anything, then he is not a Muslim.

[Ad-Durar as-Saniyyah 10/416]""",0.075934045,0.6084723,0.28661138,0.6084723,Salafi jihadi,0.10847229999999997
"""The Dream that Shaykh Musa had of Prophet Ibrahim.",0.8608532,0.12176691,0.03220489,0.8608532,Irrelevant,0.3608532
"""""The late Muhaddith of Yemen, Shaykh Muqbil bin Hadi al-Wadi'i said: Al-Ikhwan al-Muslimin are Sha regarding the issue of Imammah, and Mutazilah regarding the issue of opinion, and Khawarij in their dealings with the rulers.

    ""
""
--------------

Your Sheikh said that rulers doing Shirk: 
 And shirk is evolving these days, such as in the Security Council, to which Muslim rulers resort for judgment, and resorting to it is Shirk and Kufr. And resorting to the United Nations is Shirk  and Kufr",0.13976039,0.5893773,0.137238,0.5893773,Salafi jihadi,0.08937729999999999
"Sheikh Muhammad ibn Ibrhm's Rislah Tahkm al-Qawnn and kitab at- tawhid are so clear on these issues, but the donkeys of the Tawaghit Madkhalis are so blinded they can't see the truth.

May Allah guide them Ameen",0.04853298,0.4000693,0.39716312,0.4000693,"No decision, maximum is Salafi jihadi",0.09993069999999998
"""""Mufti Muhammad bin Ibrahim:

 Regards to Tawagheet : 
by making takfr of them, and doing inkr and avoid them. 

However, (people) reversed the matter and believed in them  made them their rulers over them &amp; substituted the Book &amp; Sunnah or equited them with it. Thus they are + 
""
--------------

If one descends to the lowest level by applying (Man-Made) laws that contradict Shari'ah, this is apostasy and a violation of the testimony that Muhammad is the Messenger of Allah. 
Similarly, seeking Tabarruk from trees and stones contradicts the testimony of La ilaha illallah",0.03057734,0.63842934,0.50705796,0.63842934,Salafi jihadi,0.00705796000000003
"""Mufti Muhammad bin Ibrahim:

 Regards to Tawagheet : 
by making takfr of them, and doing inkr and avoid them. 

However, (people) reversed the matter and believed in them  made them their rulers over them &amp; substituted the Book &amp; Sunnah or equited them with it. Thus they are +",0.03829643,0.69298494,0.4138674,0.69298494,Salafi jihadi,0.0861326
"""Sheikh Jamil ar-Rahman   :
Those who do not govern by laws of Allah and do Ittiba' of the west or Ittiba' of the parliment or to the tribal leaders  they have disliked what Allah has revealed, and have apostated from the religion. 
 
[ Pashto - English Substitles ]",0.63320744,0.49161434,0.043750588,0.63320744,Irrelevant,0.008385660000000017
"Sheikh Aminullah Peshawari: 

We find that many countries claiming to be Islamic have enacted laws that protect adultery, usury, gambling,and other vices,.... Yet, they cloak themselves in some outward appearances of Islam, while in reality, they are lands of Kufr and apostasy.+",0.64591503,0.44355989,0.05308247,0.64591503,Irrelevant,0.05644010999999999
"Shah Ismail Dehlvi   
Then I wonder how it is permissible to do Taqlid of a specific person when one can refer to the explicit narrations transmitted from the Prophet  that contradict the statement of the Imam.",0.110213816,0.03263375,0.6811408,0.6811408,Salafi taklidi,0.1811408
"The Muqalid, if he does not abandon
the statement of his Imam, then there is a trace of polytheism in it."" 
[    (   )]",0.69344807,0.24452186,0.045443684,0.69344807,Irrelevant,0.19344806999999997
"""""All you clowns that support the KAFIR Iranian rafadhi regime against the gulf should be banned from the GCC for life. Including Mecca and Madina. 

Do your shirk pilgrimage in Karbala from now, whip your back and shout ya monkey as much as you wish. Be with your Rafadhi brothers.""
""
--------------

This will age like milk 
Rafadhi",0.83014065,0.33858234,0.026366163,0.83014065,Irrelevant,0.16141766000000002
"""Every sinner who lags behind and fails to obey the commands of Allah is among the causes of the Ummahs weakness, and every obedient person who proceeds upon the straight path is among the causes of its victory.

Shaykh Khalid ar Rasheed (may Allah free him)",0.10356074,0.023114694,0.8525864,0.8525864,Salafi taklidi,0.35258639999999997
"""Agree totally. A problem however is that you have supported successive governments which prevent the Islamic Hudood and rather than rule by the Sharia of Allah, they rule by the laws of the Kuffar. 

These Tawaghit preventing the Sharia, is from the greatest reasons for the spread of all kinds of evil.""",0.6144129,0.5384638,0.05229036,0.6144129,Irrelevant,0.03846380000000005
"""@MarxFemAvery They literally call Ali Allah, if this is not major shirk than what is?""",0.23780458,0.20685762,0.13639137,0.23780458,"No decision, maximum is Irrelevant",0.26219542
"""@Canary001776756 @BrantPhilip_ Even the kuffar knows that the jnim are soft towards the kuffar and harsh against Muslims 
They don't have to worry about jnim..""",0.25482652,0.7407264,0.07583869,0.7407264,Salafi jihadi,0.2407264
"""The madrasa Al-Huda (Madrasa Kulliyatul Banatir Razviya), associated with British citizen Maulana Shamsul Huda Khan (known as the British Maulana), in Khalilabad of Sant Kabir Nagar district, Uttar Pradesh, was demolished by the administration on April 25, 2026, after being declared illegal.""",0.85769236,0.15799747,0.030565254,0.85769236,Irrelevant,0.34200253
"""Head of Madkhali sect, Abdul-Aziz Ar-Rayyis:

Sh Saleh l-Shaykh was wrong to say all the lands in the Muslim world are Darul kufr, as in their Govs are kuffar, and for attributing it to his grandfather, Mufti Ibn Ibrahim that he says ruling by other than Sharah is major kufr",0.02848337,0.35432407,0.55938995,0.55938995,Salafi taklidi,0.059389950000000025
"""Officer Sulayman ar-Ruhayli singing the praises of the UAE government. The same UAE who

- Are openly secular
- Opened the largest Hindu temple outside of India
- Has complete Wala' for the occupation
- Opened the Kufri Abrahamic house &amp; calls to the unification of religions""",0.8384615,0.29707506,0.0328862,0.8384615,Irrelevant,0.20292494
"""Algerians &amp; Libyans are all donkeys except those whom Allah has mercy upon.

- Madkhali Shaykh of Spubs Ubayd al-Jaabiri",0.015895022,0.42251492,0.8003942,0.8003942,Salafi taklidi,0.07748507999999998
"""""These Khawarij have no idea about anything in the deen

Imam Ahmed, al-Shawkani, MBAW have made it clear one obeys the rulers even if its not a Khalifa and MBAW transmitted Ijma on this

And the Hadith of obeying a Habashi ruler makes it obvious he doesnt have the be Khalifa""
""
--------------

Using these hadith for todays rulers is no different to qadianis using these hadith for their caliph",0.15806332,0.62126315,0.11290346,0.62126315,Salafi jihadi,0.12126314999999999
"Some madkhalis are loyal to scholars and therefore are not willing to accept the kufr of the rulers, whilst others are secularist slaves who will attack any scholar who speaks against their deities.",0.29057753,0.6378714,0.09593444,0.6378714,Salafi jihadi,0.13787139999999998
"Meaning the caliph, not secular kafir rulers.",0.76644844,0.43088096,0.0384488,0.76644844,Irrelevant,0.06911904000000002
"""""Shaykh Ynus al-Sharbaj held firm to a beautiful tradition in Syria, every Friday, without fail, he would recite the names of all 313 warriors who fought at Badr. Through hardship and ease, he never abandoned this practice, honoring those aba out of deep loyalty and reverence.

When his time came to meet his Lord, Allh Tal blessed him with a profound gift, he passed away on the 17th of Raman, the exact date when the Battle of Badr took place centuries before. Many saw this as no mere coincidence but rather a divine honor, connecting his lifelong dedication to the heroes of Badr with his final journey from this world. Al-Ftia!""
""
--------------

There are those who follow in the footsteps of the sahaba in the battle of badr, by waging  had against Islams enemies and then you have those who will make up things and do anything buthad to avoid it.",0.2619443,0.25051728,0.12949146,0.2619443,"No decision, maximum is Irrelevant",0.23805569999999998
"""This individual was inciting against rebellions after Syria fell to HTS.

He says this yet, if we apply this today then all of a sudden Maslaha, Wallahi do not be chaotic

Every Mujahideen group they label Khariji and they warn against.

A people of slogans and no substance.""",0.8556492,0.2587811,0.025845092,0.8556492,Irrelevant,0.2412189
"""If You Believe In Democracy, Your Qibla is The White House

Shaykh Abdullah al-Faisal",0.1526555,0.59710336,0.16799207,0.59710336,Salafi jihadi,0.09710335999999997
"""Dua for Laylatul al Qadr

Shaykh Abdullah al-Bin'al",0.31937018,0.57630724,0.076410525,0.57630724,Salafi jihadi,0.07630724
"""Walaa &amp; Baraa is The Backbone of This Ummah

Shaykh Ahmad Musa Jibril",0.015747136,0.33199686,0.8215535,0.8215535,Salafi taklidi,0.16800314
"""Alhamdulillh

[I'll do mention that Mufti Ibn Ibrahim's clear views are from his risla]

So, there are parts from this sharh that support Sh Bin Bz rh's views, which he recieved from works of Najdi legends; Abdul-Latif &amp; Ibn Sahman

But his view of Tahkm Qawann is riddah",0.014588458,0.29061744,0.8115899,0.8115899,Salafi taklidi,0.20938256
Examination of Tafsir at a Salafi Madrasa in Kunar province Afghanistan.,0.4340632,0.5198199,0.09381572,0.5198199,Salafi jihadi,0.0198199
"""     

Shah Ismail Dehlvi   
Then I wonder how it is permissible to do Taqlid of a specific person when one can refer to the explicit narrations transmitted from the Prophet  that contradict the statement of the Imam.",0.78310263,0.024935344,0.06963469,0.78310263,Irrelevant,0.28310263
"Sheikh Muhammad al Amin al Shinqiti  

 Just as whoever associates partners with him (Subhanahu wa ta'ala) in worship is a Kafir in Him, so too is whoever associates partners with Him in His lagislation is a Kafir in Him.

The Quran clarifies its equality, +",0.3146014,0.5525288,0.062411346,0.5525288,Salafi jihadi,0.05252880000000004
"Mufti Muhammad bin Ibrahim:

 Regards to Tawagheet : 
by making takfr of them, and doing inkr and avoid them. 

However, (people) reversed the matter and believed in them  made them their rulers over them &amp; substituted the Book &amp; Sunnah or equited them with it. Thus they are +",0.021741182,0.52194744,0.6466761,0.6466761,Salafi taklidi,0.02194744000000004
"not believers , this indicates that Kufr bit-Taghut is a pillar of Tawheed and does not coexist with belief in Allah,
Allah say  

[So whoever disbelieves in ghtand believes in Allh has grasped the most trustworthy handhold.. (2:256 Surah Baqarah)]",0.03310964,0.572579,0.45391992,0.572579,Salafi jihadi,0.04608008000000002
Sunan Ibn Majah 3850,0.10360639,0.04634518,0.7944475,0.7944475,Salafi taklidi,0.2944475
"""A young Jewish man named Yusuf bin Musa converted to Islam through Imam Ahmad bin Hanbal.

After becoming Muslim, he traveled to different regions to study and became one of Imam Ahmad bin Hanbals close companions.

Source: Tabaqat of Abu Bakr al-Khallal",0.09477715,0.37832618,0.22492489,0.37832618,"No decision, maximum is Salafi jihadi",0.12167381999999999
"""Ibn ajar al-Asqaln ( ) said:

It is well known that a sensible  person finds it distressing that a stranger (non-maram) would see the face of his wife or his daughter, and the like.

(Fat al-Br)",0.849691,0.11698137,0.026173811,0.849691,Irrelevant,0.349691
"""Ruhayli says his land (S*udi) is built upon the Deen, it has acted upon &amp; truly established moderation due to the rulers &amp; the scholars. He then goes on to quote his king who apparently spoke golden words regarding moderation &amp; extremism.",0.6986744,0.14275697,0.038465217,0.6986744,Irrelevant,0.19867440000000003
"Ruhaylis real answer regarding boycotting certain franchises in Muslim countries isnt much different to the fake video

-  They have 0 connection to the actual company 

- Muslims work in these chains so boycotting is Dhulm &amp; not permitted

- They donate in charity to Muslims",0.5370189,0.027497603,0.21646683,0.5370189,Irrelevant,0.037018899999999966
They say be patient with the oppressive rulers today they say that Allah is punishing us with these evil rulers and then they go on to praise them? Wallahi madkhalis are lost,0.69716865,0.31776243,0.040381104,0.69716865,Irrelevant,0.18223757000000002
"The munafiqeen are one and the same as the Shia they take the rabbis and monks as gods besides Allah, they will label you khariji for repeating what their scholars who they claim to take from but dont in reality, hijacking these scholars who have nothing to do with them.",0.2177437,0.6644045,0.105851196,0.6644045,Salafi jihadi,0.16440449999999995
"""""The Reality of the Khawarij! Must watch 
""
--------------

This troll looking slave of tawagheet can only lie and exaggerate to defend his masters.
The rulers they worship have transgressed beyond the boundaries of Islam but you will never hear them say a word against their deities.",0.38435155,0.36875892,0.0814333,0.38435155,"No decision, maximum is Irrelevant",0.11564845000000001
I hope whoever deals with the uae also publicly executes this munafiq aswel,0.06677856,0.53579783,0.28298438,0.53579783,Salafi jihadi,0.03579783000000003
"The madkhali cult is upon the manhaj of dhul khuwaysara, he was a munafiq who rejected the law of Allah in spoils of war like the rulers of today who do the same with the complete sharia, and these rulers are the founders of the madkhali filth.",0.09173552,0.66752386,0.19862539,0.66752386,Salafi jihadi,0.16752385999999997
"""""Imagine if Surooris were at the time of Imam Ahmad.

Can you imagine the insults they would use against Ahmad  .

They want little cheap blows, to make them feel good about their dirty manhaj.

Ibn Nuh, the ikhwani suroori only comes out of his cave to speak about Madkhalis - where was his energy, gheerah for the deen when his Shaykh Dedew insulted the Prophet  ?

Matter of fact, why doesnt he comment on his Shaykhs recent fatwa telling Muslims to support Iran?""
""
--------------

lol your whole madkhali cult is a creation the ruler. You cant even see the clear difference between imam ahmeds time and today, pure delusion and brain washing.",0.28408924,0.614915,0.08136597,0.614915,Salafi jihadi,0.11491499999999999
"""""@PenofthePaladin @meowbundi What khariji level is this 
""
--------------

These hardocre Takfiris, including Ridvan, are mentally unstable
We either take them too seriously or mock them or both
Most are attention seekers and engaging with them only fuels that
Better to ignore or block
Lost individuals unlikely to ever live normal lives
Allah help them",0.25868556,0.7051491,0.085711345,0.7051491,Salafi jihadi,0.20514909999999997
"""""Wahhabis soft on kuffar tough on Muslims. Abdullah bin 'Abd al-Laif will probably takfir an Ashari scholar on sight, but when asked about a Christian spy he refuses to answer and cries like a little girl.""
""
--------------

Thats why I dont take discourse between Najdi factions serious 
Its nothing but the legitimacy of their Beddou dynasty and their rule cloaked in Tawheed and Salafiya with dumbos believing its about Tawheed and Shirk",0.12648796,0.8269232,0.1412672,0.8269232,Salafi jihadi,0.32692319999999997
"""""Some eschatological suggestions: Sufyani=Jolani, Khorassani=Iran, Yamani=Ansar Allah, an-nufs az-zakiyya=girls from Minab school, Dajjal=Trump/Netanyahu""
""
--------------

He and Jiang and Imran Hossein= Triumvirate of Retards",0.622072,0.54225916,0.039370377,0.622072,Irrelevant,0.04225915999999996
"""The kuffar still fear the nightmare on downing street",0.3068714,0.40668505,0.09259528,0.40668505,"No decision, maximum is Salafi jihadi",0.09331495000000001
"Imm An-Nawaw   said,

Al-Qdh Iydh said, The scholars have formed a consensus that the leadership (Immah) is not to be contracted to a disbeliever (Kfir) and that if disbelief(Kufr) comes from him, then he is to be removed So if disbelief (Kufr) and changing",0.027410371,0.329032,0.6292932,0.6292932,Salafi taklidi,0.1292932
"confirmed, then the uprising is not obligatory, but the Muslims must make Hijrah away from his land to other than it, and flee with his religion.

[Sahh Muslim Bi Sharh An-Nawaw (12/229)]",0.15795605,0.70834446,0.10677403,0.70834446,Salafi jihadi,0.20834445999999995
"""    _",0.8660434,0.05078109,0.060608204,0.8660434,Irrelevant,0.3660434
"""""tell me something more disgusting than this 
""
--------------

This one went again under my comments a few weeks back and was spewing this shit, supporting communist kuffar r@ping and torturing women

And none of her friends will call her out. MT women are the biggest munafiqeen",0.07482264,0.5996063,0.2420202,0.5996063,Salafi jihadi,0.09960630000000004
"""But Maybe They Didn't Receive The True Message of Islam

Shaykh Ahmad Musa Jibril",0.027245851,0.5326269,0.60744363,0.60744363,Salafi taklidi,0.032626900000000014
"""Prevention in Shariah vs Intervention in Taghut Law

Shaykh Abdullah al-Faisal",0.101384796,0.76751775,0.22657119,0.76751775,Salafi jihadi,0.26751775
"""The statement of Ash-Shabi regarding the Rafidah.",0.73814416,0.073130675,0.05448356,0.73814416,Irrelevant,0.23814416000000005
"""Scholars like Shuyukh Nasir al-Fahd, Ali al-Khudayr, Sulayman al-Alwan, Hamoud Ibn Uqla ash-Shu'aybi, Ahmad al-Khalidi and others will be remembered as mujaddidin and siddiqin of this era; similar in status as Imam Ahmad in the Mihna

May Allah torment their tormentors...""",0.21181214,0.6134875,0.11272468,0.6134875,Salafi jihadi,0.11348749999999996
"""Unfortunately, the Tawaghit and their worshippers have eradicated our brotherhood in Islam; to the point where even the invaded peoples don't rally under the banner of tawheed anymore.

Allahu Musta'an...""",0.7946584,0.3156784,0.03584141,0.7946584,Irrelevant,0.18432159999999997
"""Increase sending salawat upon the Prophet 

Shaykh Sulayman al-Alwan said:

Abundant Salawat upon the Prophet  are a sign of love for him. And the more the heart increases in love for the Prophet , the more it strives to embody his character and follow his actions.",0.8401664,0.010895974,0.16657582,0.8401664,Irrelevant,0.33342417999999996
"""Ibn Hajar Al-Asqalani   a dit :

La bndiction dans le Sahur sobtient de diffrentes manires : 

1  Se conformer  la Sunnah,
2  Se diffrencier des gens du livre,
3  Se renforcer dans l'adoration  Allah et augmenter lactivit,
4  Repousser le mauvais comportement que la faim provoque,
5  Une cause pour donner une aumne  celui qui vient demander ou avec qui le repas est partag,
6  Une cause pour voquer [dhikr] et invoquer Allah au moment propice dexaucement,
7  Se rappeler de mettre l'intention de jener pour celui qui a oubli avant de dormir.

  Fath Al-Bari, 5/270.",0.83427286,0.20266321,0.034237962,0.83427286,Irrelevant,0.29733679
"""""When we attack its so sad to see the Ummah fighting 

When they attack, no one cares. 

Defend your home. No matter who is invading it. TTP isnt a Rightful Caliphate that you submit to their attacks, bomb them wherever they are.""
""
--------------

They call themselves salafi but in reality they are upon the way of the munafiqeen, May Allah protect us from such a filthy ideology.",0.53529596,0.34663102,0.060738325,0.53529596,Irrelevant,0.035295960000000015
"""""Muslim women are the pure defintion of pick-me girls. Oh look! I'm so modest! I'm not like the other girls who show their bodies because I'm saving myself for the one man I wanna devote my life to!! Look at me I'm so better than yall!""
""
--------------

These filthy kuffar hate the hijab and Muslim women because usually they are surrounded by filth like themselves, but when they come across Muslim women it reminds them of how filthy they are.",0.87424725,0.11949383,0.024754357,0.87424725,Irrelevant,0.37424725000000003
"The ruler Is like an attractive woman to the scholar, if the scholar doesnt interact with the ruler cautiously, the ruler will seduce them and take advantage of them like we see today.
Many scholars have ignored the warnings of the salaf in interacting with rulers.",0.08996756,0.026929311,0.8554133,0.8554133,Salafi taklidi,0.35541330000000004
"I dont know why accounts make fake AI videos of Sulaymaan ar-Ruhayli to try &amp; tarnish his name. His actual Fatwas, statements &amp; stances are evidence enough of his misguidance.",0.6821391,0.23096566,0.047375426,0.6821391,Irrelevant,0.1821391
"""G*za has exposed the hypocrites 

- Shaykh Nabeel al-Awadi (May Allah protect him &amp; ease his affairs)",0.0353621,0.22616446,0.54274803,0.54274803,Salafi taklidi,0.04274803000000005
"""Shaykh Nabeel al-Awadi (May Allah preserve him) speaks about the modern day Murji'ah &amp; gives some real life examples of their misguidance.",0.03373732,0.4595617,0.47200155,0.47200155,"No decision, maximum is Salafi taklidi",0.027998450000000008
"""We sends our condolences and prayers to the family of Ashfaq Ahmad. A truly one of a kind individual, who worked tirelessly for justice, particularly for his son, Babar. 

This seemingly unassuming man who sought no position of authority or recognition, but simply justice for his son, put himself out there and shook the entire country and the Muslim community.

May Allah elevate his rank for all the work he did in his life, and reunite him with his recently deceased wife in the highest stations of Jannah. May he grant his family ease and strength during this period of loss. 

We encourage members of the community to keep them in your duaas, and attend the janazah when announced. 

The family will be receiving male visitors for condolences from 7pm to 9.30pm today, Wednesday 15 April, Thursday 16 April and Friday 17 April downstairs in Gatton Road Mosque, Gatton Road, London SW17 0EX.""",0.73566794,0.26341006,0.053330112,0.73566794,Irrelevant,0.23566794000000002
Just look at the list of those they used to take from &amp; how theyve been thrown off one by one over the years. Muhammad bin Haadi was the Mufti of Madinah &amp; then became a thorn against the Salafis within one year. Its difficult to keep count of how many sub groups they have.,0.03157075,0.16950852,0.6678174,0.6678174,Salafi taklidi,0.1678174
They resemble the behaviour of the Khawarij (a label they loosely throw at others) but instead of Takfir they use Tabdi &amp; warning. We ask Allah to rid the Ummah of their evil &amp; Baatil.,0.43505046,0.25157955,0.07479731,0.43505046,"No decision, maximum is Irrelevant",0.06494953999999997
"Khamenie Murtad says, 
 Who were the fathers of the wives of the Prophet ()? 
Some were kuffar and some were  Mushrikeen.",0.02000469,0.2941669,0.7154089,0.7154089,Salafi taklidi,0.2058331
People like Uthman al khamees should be boycotted,0.42965797,0.2978138,0.083784394,0.42965797,"No decision, maximum is Irrelevant",0.07034203
"""""Taliban are the brothers of the Shia murtadin, shia Rafidha especially the Iranians are known for their enmity for the mother of the believers Aisha RA,  the Sahabah, and their major shirk,  yet these shameless ppl give condolences anytime a biggest shia kafir dies in Iran. 
""
--------------

One of the minister of the un-Islamic Afghan regime giving his condolences to murtad khamenie at their embassy. 

In his writing he referred to khamenie as a ""martyr"" and said "" May Allah grant him jannatul firdous Ameen ""

May Allah resurrect these Talibs with  rafidha ameen",0.37635347,0.75947976,0.05681679,0.75947976,Salafi jihadi,0.12364652999999998
"Taliban are the brothers of the Shia murtadin, shia Rafidha especially the Iranians are known for their enmity for the mother of the believers Aisha RA,  the Sahabah, and their major shirk,  yet these shameless ppl give condolences anytime a biggest shia kafir dies in Iran.",0.17425187,0.84872776,0.12249338,0.84872776,Salafi jihadi,0.32574813
"""Muammad al-Shaybn    [750805]

If Taqld is permissible, then the scholars who preceded Abu Hanifa, such as Hasan Basri and Ibrahim Nakha'i (May have mercy upon them), would be more worthy of Taqld  than Abu Hanifa.

  (/)""",0.08709624,0.54215616,0.22758563,0.54215616,Salafi jihadi,0.04215616
"A lot of people have lost their emaan who moarned over the death of khamenie and started praising the Shias. 
    (  )",0.44307023,0.44703364,0.07989279,0.44703364,"No decision, maximum is Salafi jihadi",0.05296635999999999
"Muammad al-Shaybn    [750805]

If Taqld is permissible, then the scholars who preceded Abu Hanifa, such as Hasan Basri and Ibrahim Nakha'i (May have mercy upon them), would be more worthy of Taqld  than Abu Hanifa.

  (/)",0.02338653,0.21843985,0.74704564,0.74704564,Salafi taklidi,0.24704563999999996
@Sarzoor_Afghan All I'm saying is why ministers are giving condolences to these shia kuffar don't they know that the rafidha are apostates even the scholars of the Hanafi madhab,0.015170267,0.21472377,0.8780244,0.8780244,Salafi taklidi,0.28527623
"Shah Ismail Dehlvi   
Then I wonder how it is permissible to do Taqlid of a specific person when one can refer to the explicit narrations transmitted from the Prophet  that contradict the statement of the Imam.",0.110213816,0.03263375,0.6811408,0.6811408,Salafi taklidi,0.1811408
"The Muqalid, if he does not abandon
the statement of his Imam, then there is a trace of polytheism in it."" 
[    (   )] 

Sh Aminullah Peshawari: Shah Sahib strongly refuted Taqlid e Shakhsi if you know,  and in this day and age all the ahadith are available.",0.01745652,0.18449706,0.8053695,0.8053695,Salafi taklidi,0.30536949999999996
"than how Taqlid be wajib especially Taqlid shakhsi of Imam Abu Hanifa like our friends Ahnaf and deobandis do and they debate it at least look at the books of your elders 
    -",0.36688852,0.27470905,0.08944062,0.36688852,"No decision, maximum is Irrelevant",0.13311148
"""@Danger_For_kufr One of the best books I have read on Dua is the Adab of Dua by Shaykh Abdullah as Sa'd (may Allah free him)",0.078644365,0.0611781,0.6250465,0.6250465,Salafi taklidi,0.12504649999999995
"""Three major scholars of 60s-80s:

Every ruler who judges by other than the hukm of Allah &amp; His Messenger  is a Tght, a kfir in Allah.

Murjiah 2000s:

Khariji belief, its kufr dna kufr""",0.19525065,0.8356029,0.10025699,0.8356029,Salafi jihadi,0.30474935000000003
"""Major Salafi scholar of 1940s-80s:

Most of the rulers today are kuffr

Murjiah 2000s:

No, Muslim rulers, you khariji""",0.09802353,0.8290916,0.17266884,0.8290916,Salafi jihadi,0.32733116
"""Sh Taqiyyuddn Al-Hilli rh takfrs most rulers:

Showing disdain of what Allah revealed, rejecting that its suitable for judgement, as majority of the rulers of our time, they make it clear the Mohammedan Sharah isnt suitable for rule in this era &amp; they apply that actually",0.02675866,0.43936235,0.5601313,0.5601313,Salafi taklidi,0.0601313
"""@BrantPhilip_",0.65728307,0.027880097,0.2517155,0.65728307,Irrelevant,0.15728306999999997
"""I dont know why people are shocked about Mishari al-Afaasys recent behaviour. Its been known for a long time now that he is a modern day equivalent of a court jester. Below is his Nasheed in praise of MBS. The Salaf are far removed from such nonsense.",0.036295,0.102900386,0.757879,0.757879,Salafi taklidi,0.25787899999999997
"""A neglected Ramadan practice: 

Cursing Kuffar in your prayers and dua

May Allah curse the Kuffar and strike them with His severe punishment in this world.",0.83537567,0.11852706,0.029938221,0.83537567,Irrelevant,0.33537567
"""Shaykh Ahmad, May Allah protect him, is a thorn inside murji'a throats.

May Allah increase the shaykh howevermuch they hate it",0.48711374,0.6471359,0.075323045,0.6471359,Salafi jihadi,0.012886259999999983
"""""Whoever disbelieves in the ght and rejects all forms of it is saved by holding firmly to the firmest handhold, which is the pure religion that cannot break. Whoever holds to the firmest handhold walks upon guidance from his Lord. The paths do not divide him, he does not bend nor deviate from the straight path."" 
Shaykh Musa Jibril (  )
YouTube: 
PDF: 
SRT:",0.050521858,0.2910133,0.47668386,0.47668386,"No decision, maximum is Salafi taklidi",0.023316139999999985
"""Should We Follow Global or Local Moon Sighting For Ramadan?

Shaykh Ahmad Musa Jibril",0.01802328,0.40322557,0.78456265,0.78456265,Salafi taklidi,0.09677443000000002
"""Shuyukh:

Nasir al-Fahd
Sulayman al-Alwan
Al al-Khudayr
Abdullah as-Sad
Hamad al-Humaydi 
Hamoud Ibn Uqla ash-Shuaybi
Abdullah Bin Humaid

And many more from the righteous of the ummah, may Allah preserve those who are alive and have mercy upon those who are dead""",0.04483653,0.116449006,0.6722057,0.6722057,Salafi taklidi,0.17220570000000002
""" The bid'ah of the Murji'ah is more harmful than that of the Khawarij. 

The scholars of Ahl al-Sunnah warned strongly about the bid'ah of Irja, to the extent that many of the Salaf considered it more dangerous than the innovation of the Khawarij.

Why?

 The Khawarij reach a limit in misguidance, but the Murji'ah have no boundary; they gradually strip the religion away, piece by piece.

 The Murji'ah open the door to zandaqah (heresy) and disbelief, by emptying iman of action.

 They corrupt the understanding of the religion while appearing outwardly agreeable, even aligning with rulers and worldly interests.

 They widen the door to false interpretations, distorting the texts without restraint.

 They give false security to sinners, claiming salvation despite wrongdoing, resembling the Jews who said:

  ""The Fire will not touch us except for a number of days."" (al-Baqarah: 80)

Because of this, many of the Salaf (such as al-Nakha'i) said:

""Fitnat al-Murji'ah is more feared upon this Ummah than that of the Azariqah (extreme Khawarij).""

And others said:

""The Khawarij are more excusable to me than the Murji'ah.""

The reality is that both groups are harmful, but:

 The Khawarij corrupt through extremism and rebellion.
 The Murjiah corrupt the very foundation of iman itself.

And corruption of the foundation is more severe.

 al-Khorasaniya - Shaykh 'Abd al-Aziz al-Turayfi""",0.10892361,0.44843873,0.21045516,0.44843873,"No decision, maximum is Salafi jihadi",0.05156126999999999
"""""Why is there such a jump in rabid khariji creed on tiktok and now its spilling onto Twitter. Just pure hazimism lmfao

These people end up apostating, either heavy burn out or theyll be so ghulat theyll exit the religion

At least this sect doesnt exist in the real world""
""
--------------

Lol speaking of Telegram earlier, this nigga is part of some schizo Albanian telegram channel where they focus explicitly on al adhir like the bums they are

No surprise there",0.87615204,0.1726471,0.018022103,0.87615204,Irrelevant,0.3273529
"""""Who gives a crap  about ibn Taymiyyah 
""
--------------

Why is there such a jump in rabid khariji creed on tiktok and now its spilling onto Twitter. Just pure hazimism lmfao

These people end up apostating, either heavy burn out or theyll be so ghulat theyll exit the religion

At least this sect doesnt exist in the real world",0.6309297,0.51825225,0.03820587,0.6309297,Irrelevant,0.01825224999999997
These man will make takfir al adhir their whole personality and ensure their life revolves around it,0.4411469,0.5496378,0.07263417,0.5496378,Salafi jihadi,0.049637799999999954
