text,id
"""Medical Appeal for Auntie with Cancer

   

As Salaamu Aleikum

There is an auntie who my brothers Anwar (Oxford) and his cousin Zuhair (St Albans) raised money for a couple of years ago to get her a house to live in.

She is undergoing dialysis due to failing kidneys and has recently been diagnosed with cancer, she has no immediate family to help her where she lives in Settat, Morocco.

I'm looking to raise 35,000 Dirhams (~2750) for her to cover for medical costs, scans, blood tests, treatments and daily amenities. She is poor without any income, please let us try and aid her. She has reached out to Zuhair for help because she is struggling everyday. 

Karim Al Maghribi 

PayPal: Karimhadeq@msn.com
(Choose *Friends & Family option ONLY*) 

UK Bank:
Mr K Hadeq 
40-13-10 
42046016 
HSBC  

Reference: Auntie Medical 

BaarakaAllahu Feekum""",
"""This is getting tragically humorous.

Egypt, Pakistan, Turkey, and KSA are all controlled, directly or indirectly, by Zionists, since Zionists control the US, UK, and Europe.

Turkey wants too bad to be part of Europe. Half the people think they're Greek.

Pakistan hasn't dreamed of having a thought independent of what the US wants since 2001.

The KSA has over 170 billion dollars tied up in investments with the US. Over 70% of Saudi weapons come from the US.

Egypt is a vassal state to the US with its military receiving the most military funding second only to Israel.

Forming a military alliance only solidifies US influence over Egypt, KSA, Turkey, and Pakistan.""",19.0
"""Muhajir Abdirahman Zeynudiin Ali May Allah accept him

      
And do not forget the bond of brotherhood between us

We will remain faithful to the covenant, Insha Allah.",
"""""Turkish photographer Uur Gallenku portrays two different worlds within a single image.

""
--------------

This dunya will remain unjust, where the wicked do as they please until the law of Allah is established
We may pretend were not responsible for bringing change but on the Day of Reckoning each of us will answer for how we lived comfortably while others starved and suffered",
"""Ibn al Qayyim gives pointers on how to achieve patience in times of tests and trials... v2 (revised)",
"""Iran is not an ""Islamic Republic""
Iran is not ruled by ""Muslims""
Iran's rule has nothing to do with ""Islam""",
"""Surely those who disbelieve and die as disbelievers are cursed by Allah, the angels, and all of mankind.""

-Quran 2:161",
"""""@One_Dawah As a Wahhabi in Saudi, do you host US soldiers at your house?

Do they join you for iftar every night? 

Are you also required to shine their boots? Or is that optional?""
""
--------------

I am not a Saudi nor do I live there, nor do I justify sins or bad stuff that may occur there, happy?

By the way, you literally live in the U.S. and pay taxes to them, which they use to bomb Iran

This isn't a W you think it is

Come on Taqiyatjou, I expected better from you",
"""Remember Hind Rajab.

Just 6 years old. She sat for hours on the phone to paramedics with 6 murdered family members around her.

She told them They are shooting at us. The tank is next to me.

The Red Cross waited hours for Israel to permit them rescue her. 

When the ambulance that was cleared to rescue arrived they executed the medics and then murdered her putting 355 bullets into the car she was in.

Her final words to paramedics and recorded were ""Im so scared, please come"".""",80.0
""" [Playlist New Track] Raman Reminders 1447 | 2026.

 Ahlul-adth: Closest to Guidance and Furthest from Opinions - Sh Abu Khadeejah Abdul Wid.

 @MasjidSalafi | @AbuKhadeejahSP",
"""Exclusive -- We obtained leaked high-level Israeli government documents.

They reveal how the Israeli government waged a ten-year lobbying campaign in Britain to protect its officials from war crimes arrests",75.0
"""The Evil companions of the Rulers.",
"""Jordan was solely created as a geopolitical buffer to protect Israel at the expense of Muslim casualties instead of Jewish.""",
"""""BREAKING: 'Violent disorder' at Iran's London embassy leaves four police officers in hospital - as 14 arrested

 Read more 

""
--------------

Someone must study this Iranian savagery and extremism among monarchist Pahlavists here in the West. Could be rooted in Iranian culture of azadari (pagan self-flagellation/excessive mourning), with which their parents and grandparents were raised and which undoubtedly had an effect on them.",37.0
"""The police stole a camera and a phone case during my last arrest.

I had just set up my studio and appeared on one show (@UnityNewsNet) two days before. It's as if they know when I'm back on my feet and ready to share my story with the world. They don't want the public to know the truth.

The phone case is for the phone they stole during my second arrest, along with my mum's phone.

They did all of this without allowing us to watch or film them. We were blocked by two officers in the lounge downstairs while the others rummaged through our rooms upstairs.

This is what Britain is doing to its citizens for 'israel'. Never mind that we are Palestinians and 'israel' is murdering our families and friends.

Four arrests. Zero charges. Draconian bail conditions. Pure harassment and terrorism by the London Met Police under the direct orders of the 'israeli' jewish lobby.""",87.0
None Can Originate or Repeat Creation Except Allah |ClickDEEN360  via @YouTube,
"""1 hour long discussion of the Muhaddith, Al Albani, criticizing the Saudi Arabian government for inviting American troops into Saudi to ward off Saddam Hussain. 

[English translation]",
"The Prophet  said:

    
""The duny is the prison of the believer and paradise of the disbeliever."" [a Muslim, #2956]",92.0
"""@abuhamzahmalizi Sunnis iraqis killed more American soldiers than all of the axis of resistance""",
"""Listen to what Muslims say in their prayers in English. Islam is unique.",
"""In the past 19 days, we have witnessed 149 people embrace Islam.

March 4: 4
March 5: 4
March 6: 5
March 7: 8

Allahu Akbar.

May Allah keep them firm upon the truth.",
Shirk Destroys All Good Deeds |ClickDEEN360  via @YouTube,
"""Know your enemy well.

After 9/11, under the strategic guidance of Abu Musab al-Suri, Al-Qaeda shifted from a hierarchical structure to a decentralized model. This change ensured the organizations survival and the global spread of its ideology through independent local groups.",
"""&gt;wake up
&gt;cancel all meetings
&gt;pop addy and a zyn
&gt;open up 6 screens with Osint x dot com accounts, defense stocks, sketchy telegram channels, pentagon pizza tracker, feet pics and caspian sea surf cams
&gt;lock in and monitor""",
"""What is the Nisb of cash money today? How much Zakt do you pay?

Question: How much is a gram of silver today?

Answer: 2.03

Question: What is the Nisb for silver upon which Zakt is paid?

Answer: 595 grams (or above)

Question: What is the Nisb for paper money or money saved in banks?

Answer: Same as the Nisb of silver  i.e., 595 grams (silver).

Question: So, what does that come to today?

Answer: 
It is 595 grams x 2.03 = 1,207.85 GBP
(Which is $1,620.03 USD and 1,394.53 EUR)

If you have this amount or aboveand you've had it for a yearyou must pay Zakt upon it.

Conclusion: If you have this amount of cash [or more] in your possession for a year, you are obligated to pay 2.5% on all of it  as Zakt.

Quick Example:
You have 5,000 in total savings (that you've had for a year): Therefore, you must pay 2.5% of that as your annual Zakt, which comes to 125.

Abu Khadeejah.

Pay online to our UK based registered charity:",
"""The perspective of people is so skewed. Imagine if you were to go on the Minbar of The Messenger of Allah    , and tell your congregation that they shouldnt hate the pedophile, they should only hate the action of pedophilia. They shouldnt hate the rapist, but the action of rape. Imagine if they said we should unite with Epstein for the sake of some worldly benefits. Imagine a man said this about Netanyahu? He would be beaten on his way out of the masjid. Yet even worse than this is disseminated upon the western pulpits, for the act of Shirk is far worse than ANY crime in this universe. How many have tried to unite between the Muslim and the Mushrik?! Despite the clear command from Allah to do the contrary, at a minimum with your heart! It seems that every current event is a reminder of how far the Muslim/muslims have strayed from the Millah of Ibrhim, whom Allah Says our Messenger followed!    .""",
"""""MONGOLIA STANDS WITH PERSIA.
As in the 13th century, so in the 21st.
A CIVILIZATION DESERVES FREEDOM. 
""
--------------",38.0
"""Firewood of Jahannam, InshaAllah.""",
"""""Throughout this war, our entire government body has been clear on every step it takes. So, for Jerusalem Post to announce on behalf of The UAE that it has attacked desalination facilities in Iran is flat out wrong. False information. The UAE has the guts to announce its moves, we dont hide in bunkers.""
""
--------------


Raudas redemption arc",
Those Who Deny Allahs Signs |ClickDEEN360  via @YouTube,
"""Reminder to fast tomorrow. Iftaar is at 3:55pm

An easy way to get reward. Make the double intention for the Sunnah of its Thursday and white day""",
"""06 | #Ramadan1447 | O ALLAH, LORD OF ALL DOMINION | Shaykh Musa Jibril (  )
SRT:",
"""Zio-Emiratism is a tool of 

The reality, as i stated before, is that many of these  funded Emiratis hate Islam and Tawheed

May Allah have mercy on Shaykh Muhammad Ibn Abdulwahhab

He is free from the lies you associate with him""",
"""This fucking retard larping as a white Christian is jewish.

This is what jews do, they pretend to be white to spread white, black and Muslim hate only to later separate themselves later by saying oh but Im not white Im jewish.""",
"""Shirk is not a minor difference

We only unite on Islam

Say, ""O People of the Scripture, come to a word that is equitable between us and you - that we will not worship except Allah and not associate anything with Him and not take one another as lords instead of Allah..."" [3:64]""",
Shirk Nullifies Deeds (Associating Partners with Allah) |ClickDEEN360  via @YouTube,
"""One of the most beautiful ways to excuse a friend is to say: perhaps he has an excuse I do not know.""",
"""@Ilmseeker_ Madkahlis: Why don't ISIS attack Jews see they are enemies of Islam 

ISIS: *attacks Jews*

Madkhalis: OMG you hate Islam how could you do this? 

can't make this up loll""",9.0
"""The effects of sins may linger, how to erase them completely:",
The difference between a Palestinian date and an Israeli date,
""" Muslim woman stabbed in Anti-Muslim Attack in Russia

In Saratov, Russia, 17-year-old pro-Zionist Russian student, Daniil Matasov, carried out a knife attack on a Muslim woman wearing a Hijab. He followed the Muslim woman and launched his attack from behind. He tried to kill her by stabbing and then fled the scene. 

The Muslims are about to be finished. Maybe I'll send you some photos of their bodies.

After the attack, Matasov boasted about his attack on social media and openly declared his actions were motivated by hatred towards Muslims and the fact that the woman was wearing a Hijab .

The authorities arent treating this incident as a terrorist act. The suspect has been arrested and charged with attempted murder.""",
"""""Condoleezza Rice, former U.S. Secretary of State, was seen walking into the White House.

Source: CNN 
""
--------------

Iblis is serious, calls his team to the table",
"""AN EXCITING UPDATE: Biithnillah, a video update will be shared soon of the progress onsite! Our construction team have been working full-time throughout the last few months and now into Ramadan  and the Markaz is taking shape. We need a final 250,000 for the FINAL PHASE. The donations have started to come in already, but we need to keep pushing!

CARD & PAYPAL



BANK TRANSFERS
Bank Name: HSBC
South West London Islamic Society

Sort Code: 40-01-07
Account Number:41771787""",
"""Cheers for sharing it and giving it more publicity guys, couldnt have done it without you!

Anyway if you want to donate, check out the link below",
"One True God, Not Many|ClickDEEN360  via @YouTube",
"""One advice my grandmother would always give me is to increase my relationship with the book of Allah. 

She passed away last Sunday... And I've never known a loss that stings deeper than that. Pls make du'a for her and our family. Would deeply appreciate it. """,
"""WERE OFF! A WALKTHROUGH VIDEO of Markaz Abdullah ibn Mubarak below  the same site, just over 100 days apart. 

The old walls have been taken down, the new walls are going up and soon we will be ready to start fitting out the interior. All that stands between this point and the doors opening to the community is the final amount of 250,000 inshaAllah. Donate now, share with family and friends. Let us work together to establish this centre of Tawheed and Sunnah in South London.

CARD & PAYPAL



BANK TRANSFERS
Bank Name: HSBC
South West London Islamic Society

Sort Code: 40-01-07
Account Number: 4177 1787""",
"""BREAKING! Heartbreaking: A baby tragically died in Gaza due to the severe cold.",12.0
False Partners Will Abandon You |ClickDEEN360  via @YouTube,
"""""Professor John Mearsheimer: From 1971 to 2021, the US murdered 38 million people 
""
--------------

This is mongol scale of devastation 
Yet the mongols would kill you instantly
But these American Satanists will kill you slowly by spreading hunger, diseases, embargos and creating misery over decades 
May Allah take revenge on them like he did with Ad and Thamud and Saddum",
"""A believer should strive sincerely in the Last Ten Nights of Ramadn, and ponder over how quickly the month has passedand likewise, his life will pass quicklythen he shall meet his Lord, and have to answer.
Allh said about the loser, He will say, Alas! If only I had sent forth good deeds for my life! So, on that Day, none will punish as He will punish. And none will bind [the wrongdoer] as He will bind. (Al-Fajr: 24-26)
The Prophet () said: Whoever stands in prayer on Laylat al-Qadr with imn and hoping for reward, his previous sins will be forgiven. (Al-Bukhri)
And he () said: There are those in the month of Ramadan in every day and every night whom Allah grants freedom from the Fire  and there is a supplication for every Muslim which will be granted. (Al-Bazzr, Ahmad, Ibn Mjah).
Read this article and share it with your relatives and friends:",
"""  :        ?   

A thread containing over 90 different sources, exposing the rampant practice of shirk, superstition and irreligiosity within the Muslim world before, during and after the time of Muammad Ibn Abd al-Wahhb.

[1] European explorers
[2] Muslim scholars, historians & travellers
[3] Opponents of Wahhbism
[4] Wahhb testimonies""",
#quran  via @YouTube,
Faith Cannot Be Forced |ClickDEEN360  via @YouTube,
"""A beautiful human who was always in the Frontline calling for the freedom of Muslims unjustly held behind the bars, only to have himself be one of the prisoners.

He spent the first half of his life dedicated to raising awareness for the Muslim prisoners, and now sentenced for the remaining of his life to being one.

Anyone who slanders him, just know this...if you ever get locked up, brother Anjem would be the one calling for your release when your own friends and family would've disowned you. Even if that meant he himself gets sent to prison as a result.

#WeStandWithBrotherAnjem #FreeTheAseer""",
"""Prevention in Shariah vs Intervention in Taghut Law

Shaykh Abdullah al-Faisal",
"""""This is the Red Army burning burqas and other Islamic veils on March 8, 1927, in honor of International Womens Day in the town square in Andijan, Uzbekistan.

Forced secularization of Central Asian countries by the Soviet Union is one of the reasons they are not like Afghanistan today.""
""
--------------

Straight from the horses mouth
If Amanullah had succeeded, wed be what these countries are today 
Therefore may Allah have mercy on Habibullah Kalakani (Bache Saqaw) for chasing him out of Afg
And alhamdulillah for all the Mujahideen in the eighties who fought the communists",
"A common trait between the hypocrites of the Messenger  and those of today is that they both turn away from J in the path of Allah, they prefer to sit back and drown in the sea of shahawt &amp; worldly luxuries",14.0
"Question to Imm an-Nawaw: which is better - engaging in J or in knowledge?""

Answer: as long as J is a communal obligation (far kifyah) - then engaging in knowledge is better. And if J becomes an individual obligation (far ayn) - then engaging in J is better.",13.0
"""it is not permissible for a person to become a legal consultant in man-made laws, or to study in such laws in institutions that teach them, or to enter colleges that teach man-made laws and disbelief in Allah, may Allah protect us and you from that, as exists in some countries.
 
You find an ignorant person with no knowledge studying law. First, he should learn the Shariah of Allah and know it well. Whoever learns the Shariah and becomes knowledgeable may refute the falsehood of the Kuffar. But for a person to say he is studying what the Kuffar brought and similar matters, this is misguidance, may Allah protect us and you.

There is nothing in Islam called a college of law in this sense; rather, there are Shariah colleges that teach the Book and the Sunnah. These are the legitimate institutions that teach the law of Allah.

Shaykh Abdullah as Sa'd (may Allah free him) -Explanation of Sunan al-Tirmidhi, Kitab al-Salah,Lesson 73""",
"""Pakistani Army Field Marshal, Asim Munirs misinterpretation of Jihad ruling refuted by Shaykh Ahmad Musa Jibril
#Pakistan #AsimMunir",
"""Wallahi an unforgettable journey! From Kuwait to Makkah, it was truly beautiful! and that is the same sentiment anyone who attended has. The many sittings, whether with the people of knowledge or the students of knowledge or just the many brotherly sittings over good food or coffee, the whole occasion was monumental and hugely beneficial for the soul!

It brings to mind the statement of Imm Ibnil Qayyim:

Keeping the company of the righteous transforms you from six states to six others:
1.From doubt to certainty.
2.From showing off (riy) to sincerity.
3.From heedlessness to remembrance (dhikr).
4.From desiring the worldly life to desiring the Hereafter.
5.From arrogance to humility.
6.From bad intention to genuine sincere naah.

(Ighthat al-Lahfn 1/136)

May Allah return us for many more!""",
"""""                             
""
--------------

Remember how Iranian nationalist Zionists long sanitised Israels crimes and mocked the deaths of tens of thousands of Gazans in occupied Palestine, including children, dismissing them as fake and Pallywood, and sneering that pro-Palestine protests in the West only escalate because of the so-called savage behaviour of so-called inferior Muslims and Arabs. Now look. From London to Switzerland, the world is openly laughing at these Iranians, arresting them in Western capitals, as this video shows, precisely because of their own savage conduct. 

As the Arabs say:

    ,
meaning the sorcery has turned against the sorcerer, and it could not fit them more perfectly today.",41.0
""" AL MARKAZ AS SALAFI LEICESTERSHIRE FUNDRAISING APPEAL

Help Establish a Salafi Markaz (Centre) & Place of Worship in Leicester! 

 Donation Details at the bottom of the Tweet.

 Our Goal

Alhamdulillah, the Salafi dawah has a long history in the City of Leicester, with lessons and gatherings being held for over two decades. Many people in the community have greatly benefited from these durs & halaqt and the opportunity to study the Quran and Authentic Sunnah upon the understanding of the Sahabah & Salaf (righteous predecessors).

By the permission of Allah, a venue has now been earmarked where a dedicated Salafi Markaz and place of worship can be established.

We are now seeking the support of the community to help us secure and prepare this space so that it can serve as a centre for prayer, learning, and dawah.

 What This Markaz Will Be Used For?

The aim is to establish a simple and beneficial space that will be used for:

 Regular Islamic lessons and Study Circles
 Propagating the Quran and Authentic Sunnah
 Community Gatherings for beneficial knowledge & Tawun upon Birr & Taqwa
 A place where Muslims can learn their Religion correctly
 Working towards Establishing the 5 daily prayers in Congregation

This Markaz will, in sh Allh, serve as a place of worship and learning for the local community.

 Why Your Support Matters?

Establishing a place where people can gather to learn their religion and remember Allah brings ongoing benefit to the community in this life & the next.

The Messenger of Allah  said:
When a person dies, his deeds come to an end except for three: ongoing charity, beneficial knowledge, or a righteous child who supplicates for him. (Sahih Muslim)

Helping establish a hub of ilm (knowledge) & ibdah (worship) can be a form of ongoing charity (Sadaqah Jriyah).

 How You Can Help

If you are able, you can support this effort by:

- Making a donation
- Sharing this fundraiser with others
- Making du that Allah allows this Markaz to be established

 HOW TO DONATE 

 GoFundMe:


 PayPal:


 Bank Transfer:
Name: Clear Guidance Ltd
Sort Code: 40-28-06
Account Number: 45387531

International Transfer
IBAN: GB91HBUK40280645387531
BIC/SWIFT: HBUKGB4B or HBUKGB4BXXX

May Allh reward everyone who supports this effort and place Barakah in it.""",
"""The new angle that pro-iranian people are taking,

Sins happen in the Gulf countries,

Therefore its justified to bomb and kill them,

If you listen to Music etc.

Its justified for Iran to drop a Ballistic Missile on your head.

Allah will never give victory to such a call.""",
"""Just vibecoded an Irab for beginners website in 25 mins.

Lesson &amp; study notes
Flashcards for revision
Cheat sheet
Quizzes to practise Irab",43.0
Nothing Happened...!!!,1.0
"Can someone tell me what Trump said? I dont understand him and I cant stand listening to him for 30 seconds 

Did he admit in Trump manner defeat and will he stop the war or will he double down and continue?",
"""Islam is the only true religion""",
"""His face is so stereotypical that if an artist drew him, theyd be labeled Antisemitic.""",
"""Kuwayt has Sh. al-Khams. 
KSA has Sh. al-Fawzn.
`sim Munr has Muft `Uthmn. 
Jawln has Sh. Al-Muhaysan.

How long till the cage of man-made law break?

Allhs Help is Sought.""",
""" Some of the statement of Scholars on Rafidah

The Rafidah have no connection to Islm - Imm Amad

 Ul as-Sunnah Pg. 82

Whoever curses any of the Sahbah of the Messenger  has no part in Islm - Imm Mlik

as-Sunnah Vol. 2, Pg. 557""",
Worship None Alongside Allah |ClickDEEN360  via @YouTube,
"""""A new generation of lunatics is coming to the world.

The most disgusting people on earth. 
""
--------------

Looks like the hillybillys from Wrong Turn and the Hills have eyes 
But you know what the worst part about this is? 
These ppl control the established world order",
"""As Muslims, we must stand firm upon our faith and reject those who falsely claim to represent us. Iran, often portrayed as a defender of Muslim causes, cannot and must not be supported, because:

1 Their belief system has no connection to Islam. Their aqdah strays far from Tawd and slips into shirk, by elevating their Imams to near-divine status and seeking intercession through them in ways that clearly contradict the oneness of Allah. Their deep rooted hatred towards the Prophet Muammads (peace be upon him) noble companions and honorable wives, especially ishah (may Allah be Pleased with her), is a major red line that no sincere Muslim can ignore.

2 Iran has the blood of countless Muslims on its hands. In fact, its crimes in places like Syria and Yemen have caused more death and destruction than even Israel.

 Our stance is not to support either side. Rather, their internal conflict weakens their grip on the region while keeping them preoccupied with themselves. This may give our brothers and sisters in Gaza and elsewhere some breathing space and relief.

Some ask: Why not support Iran, when the so-called Sunni Arab countries are doing nothing for Gaza?
The truth is, even these regimes have nothing to do with Islam. They are secular puppets of America and Israel. The ordinary people (awm) in these nations are either powerless, or live in fear, trapped behind blocked nationalistic borders. Their rulers serve foreign interests. Not the Ummah.

Had these countries been ruled by sincere Muslims, united in Tawd and loyalty to Allah, the Zionist entity Israel would have collapsed long ago. Instead, they remain idle while Gaza bleeds proving their betrayal beyond any doubt.

As Muslims, we must reject both Irans deviant sectarian agenda and the treachery of pro-Western regimes.""",
"""Kindness in Wala &amp; Bara explained by Shaykh Ahmad Musa Jibril",
"""Markaz us-Sunnah URGENT APPEAL:

Markaz us-Sunnah has only 13 days to secure our property or we may lose it and have nowhere to pray, do lessons or Madrasah.

RAISED: 260,000
REMAINING: 740,000

Target: 1M to secure our future BY THE END OF RAMADAN.

*DONATE NOW*

*GoFundMe:*


*Website:*",
"""WHY DO MUSLIMS FAST? Some of the wisdoms behind fasting and what a Muslim ought to seek through fasting - Shaykh al-Fawzan.",
"""I am not a Saudi nor do I live there, nor do I justify sins or bad stuff that may occur there, happy?

By the way, you literally live in the U.S. and pay taxes to them, which they use to bomb Iran

This isn't a W you think it is

Come on Taqiyatjou, I expected better from you",
"""You say: ISIS killed civilians. Those Muslims who died were:

1. Soldiers of the Taghut armies
2. Police officers of the Murtaddin
3. Shiite militias who burned Sunni mosques
4. Comrades who received salaries from the CIA to kill mujahideen

+""",
"The Hukm of the Rafidha.
Shaykh Turki Al-binali Rahimahullah",
"""""Whoever disbelieves in the ght and rejects all forms of it is saved by holding firmly to the firmest handhold, which is the pure religion that cannot break. Whoever holds to the firmest handhold walks upon guidance from his Lord. The paths do not divide him, he does not bend nor deviate from the straight path."" 
Shaykh Musa Jibril (  )
YouTube: 
PDF: 
SRT:",
"""Do you guys realise how deep this is?""",
"""No terrorist organization ever dropped nuclear bombs on civilians.

Only America did that.

And then had the gall to lecture the world about restraint.""",73.0
"""People who object to Hajj permits & government limitations on who can make Hajj each year...

LOOK at images of the Ka'bah on this day (the 10th of Thul-Hijjah) with your own eyes & put your emotions aside & contemplate objectively what it would mean for this level of crowding to be DOUBLED or TRIPLED, because of no limits or regulations. Consider your parents or grandparents are in the middle of the crowd. 

The harm would be great; deaths & injuries would increase significantly, and you vocal critics of the Muslim leaders would be the first to say, ""WHY AREN'T THEY DOING ANYTHING ABOUT THIS!?""

We ask Allah to aid the Muslim leaders in facilitating Hajj for the Muslims, in safety & good health, and to reward them for their great efforts.""",
Guidance Is Personal |ClickDEEN360  via @YouTube,
"""Seven Daily Ibadat to Kick-Start a Blessed Day and Elevate Your Akhirah",90.0
""" [Playlist] Raman Reminders 1447 | 2026.

 [New Track] Men are Known by way of the Truth, and the Truth is not Known by way of Men - By Shaykh Abu Khadeejah Abdul Wid (may Allh preserve him).

 @MasjidSalafi | @AbuKhadeejahSP",
"""Despite what it looks like online, the knowledge that democracy is Shirk has become way more widespread among the western youth than previously.

Its a blessing from Allh   first &amp; foremost &amp; a fruit of the viral Dawah of this lim. May Allh protect &amp; reward him.""",
"""Honestly without Islam Id go insane in this world

Because no way could I witness from afar such suffering and wickedness and think to myself after all this evil and bloodshed and suffering and oppression and tyranny, there will be no justice, no day of judgement, no accountability, and no triumph of good over evil 

Is it any wonder why atheists have the highest suicide rates and Muslims have the lowest""",
Following Ancestors Into Shirk |ClickDEEN360  via @YouTube,
"No matter what happens in the world, dont let it stop you from increasing your acts of worship during this blessed Ramadan",
"""All these hypocrite Madkhalis coming out with open Takfir of the Rafidhah, scholars and laymen  which is correct  suddenly get amnesia, and forget that MBS affirmed Islam for the previously bbqd leader of Iran. Even Madkhalis recognize that the then leader of Iran was a Taght. Is Al-Kufr Bi-Taghut only applicable when convenient with Saudi foreign policy?

This is why nobody takes these clown seriously, and theyre a filthy stain on the Salafi Dawah. Their religious discourse takes its ques from Saudi foreign policy, with Salafi buzzwords sprinkled in when convenient and serves their purposes.

The reality is, the Salaf and Salafi Manhaj are free from them.""",
"""Please keep our dear sister and her family @Abumusa_TaahirB in your adiyaat. Our sister has been a positive influence and teacher to our youth and diligent in supporting the Salafis.  May Allah grant her a speedy and complete recovery with safety and wellbeing.",
""" Watch this Video: The Impact of Your donations to Al-Ikhlaas Trust Last Year: 2025.

 Watch and Share!

 WORLDWIDE Donation Link: 

 INSIDE PAKISTAN:",
"Live Now at the #SalafiMasjid
 
 Jumuah Khutbah

 By Abu Zayd",
"""""American soldier laughing about Iraq: ""There was this girl, like 15 years old. We started pimping her out for like 50 bucks a shot. Made 500 bucks before she hung herself."" 
""
--------------

In times of X and Social Media ppl should be able to identify this man and his current status 
Is he alive?",
"""The Muslims performed the Prayer for Rain in Saudi Arabia  on Thursday 13th and it rained Saturday 15th. 

Alhamdu lillah. 

May Allah bless the Muslims in Palestine, Sudan and worldwide with safety and ease.",
"""There, fixed it for you.",20.0
"""Theres literally no difference between this Ismaili Kafir, and the Jahmi Kafir. Both making circus clown Tawil that contradict the understanding of the Salaf, as recorded by the Imam of the Mufassireen. Both like to larp as if theyre sophisticated and deep, but in reality theyre just flirting with atheism on the regular. May Allah destroy them, and make an example of them and their likes   .""",35.0
""" Supplication (Dua) for the Last 10 Nights of Raman | The Night of Decree 

The Mother of The Believers - Umm al-Mu'minn - 'ishah (raiAllhu anh) said: 

O Messenger of Allh! What if I knew which night Laylatul Qadr was, what should I say in it?

#laylatulqadr",
"""Imam Jamil Al-Amin passed away today while still confined within the prison walls. Like his companion, Imam Luqman Abdullah, who preceded him, these were men who, in shAllh, remained steadfast and true to their covenant with Allh. They stood in stark contrast to many other imams in the West, who faltered and compromised.

Though they may not have been formally recognized as ulama, theyin shAllhacted upon the knowledge they possessed, which is what truly matters.         . Even amid his suffering, Imam Jamil remained thoughtful, conveying his salm to me through some who were in touch with him.

May Allh forgive them both, envelop them in His infinite mercy, illuminate their graves with radiant light, and elevate their ranks among the righteous.

Ahmad Musa Jibril 
2 Jumda ath-Thn 1447""",93.0
"""The Prophet  said:      (There is no marriage without the permission of the wal). Sunan Ab Dwd 2805, h (al-Albn).

Ikhwanis: Parent/guardian can be present in a marriage sit-down, but they are requested not to interfere with the sessions.

So the guardian cannot ""interfere"", and as to add to the humiliation, he should pay a fee to ""observe"", whilst his daughter is in a ""rotational setting"" meeting other men. He is the wal, he should be jealous over his ward and not exhibit beta-male energy.

For the people who lazily proclaim: Why do you Salafis busy yourself with refutations?

This is why. We observe nonsense like this daily and out of love for Kitb and Sunnah and love for the truth to be upheld, we speak out. This is the vigilance every Muslim should have in defending the Sunnah and uniting the people upon it.

Porting speed dating concepts into Islamic marriage meet-ups is humiliation and ignorance, adopting the methods of the disbelievers. It reminds us of the narration:

Ab Hurayrah (Allah be pleased with him) narrated that the Prophet () said: The Hour will not be established until my Ummah will take the ways of those generations (nations) that preceded them, following them handspan by handspan, cubit-length by cubit-length. They asked: O Allahs Messengers! Such as the Persians and Romans? He replied: Who else except for them. (al-Bukhr, no. 7319)

We ask Allh for safety.""",
"""The more islamic knowledge you gain, the quieter you become. You become less arrogant, more observant and you do not seek people's validation.

Wisdom is silent, arrogance is loud.""",58.0
"""@MAkhtar59405 @5Pillarsuk There is a rat temple, although it is located in a different state (Rajasthan) within India.""",33.0
""" Last Ten Days  Ponder How Quickly The Month Has Passed, Likewise, Your Life Will Pass Quickly 

Sh Abu Khadeejah Abdul-Wid (may Allh preserve him). @AbuKhadeejahSP | @MasjidSalafi 

 

  Pondering over how quickly this life passes us by.
 Taking advantage of the opportunities Allh has given us to make the standing easier on Yawmul-Qiymah.
 The reward for those who performed righteous deeds and didnt waste the opportunities Allh gave them.
 The dreadful outcome of those who wasted their lives and did not put forth anything for themselves.
 An encouragement for the youth to seek protection from the punishment of Allh and a warning against wasting their lives and taking evil ones as role models.
 The striving of the Messenger  in the last ten days of Raman.
 A warning against taking these last days as days of frivolity.
 Allhs mention of itikf in His Book and a brief overview of some affairs regarding it.
 The excellence of Laylatul-Qadr and an encouragement to leave matters of the duny and seek it out.
 The reward for standing in prayer with the imm on Laylatul-Qadr and the du that should be said.
 Ending Raman upon goodness.""",
"""""You can tell @TuckerCarlson is fuming hard  I cant blame him after watching those cultish maniacs. 
""
--------------

Tucker should be taken with a grain of salt 
He and his family is still part of MAGA movement and established in the current administration (his son with JD Vance) plus hes very good on terms with Hegseth
He even wrote a book review for Hegseths books about American cruade etc",
"""""Met Police in London under Sadiq Khan and Shabana Mahmood is now an IRGC proxy.""
""
--------------

UK is Khamaaaaas",42.0
""" Do NOT waste these 10 days &amp; nights 

By Sh. Abu Khadeejah Abdul-Whid  
@AbuKhadeejahSP 

Link   

#Salafi #Salafirecording #Salaf #Muslim #Islam #Quran #Sunnah #Salafiyyah #Ramadan #laylatulqadr",
"""""@hkx_y The part of the Iranian state that is now in charge is aligned with America.

The goal is to destroy the Gulf and then America will normalize with Iran.""
""
--------------

High on crack if this aint sarcasm",
"""@BackupJeffx",
""" [Playlist] Raman Reminders Added.

@AbuKhadeejahSP: Ahl al-Sunnah Adhere to the Evidences in all Their Affairs. 

@AbuIdrees: Many Opportunities for Forgiveness in Raman.  

Raman 1447 | 2026  Daily Reminders  Birmingham: @MasjidSalafi & @AstonMasjid",
