text,id
""" AL MARKAZ AS SALAFI LEICESTERSHIRE FUNDRAISING APPEAL

Help Establish a Salafi Markaz (Centre) & Place of Worship in Leicester! 

 Donation Details at the bottom of the Tweet.

 Our Goal

Alhamdulillah, the Salafi dawah has a long history in the City of Leicester, with lessons and gatherings being held for over two decades. Many people in the community have greatly benefited from these durs & halaqt and the opportunity to study the Quran and Authentic Sunnah upon the understanding of the Sahabah & Salaf (righteous predecessors).

By the permission of Allah, a venue has now been earmarked where a dedicated Salafi Markaz and place of worship can be established.

We are now seeking the support of the community to help us secure and prepare this space so that it can serve as a centre for prayer, learning, and dawah.

 What This Markaz Will Be Used For?

The aim is to establish a simple and beneficial space that will be used for:

 Regular Islamic lessons and Study Circles
 Propagating the Quran and Authentic Sunnah
 Community Gatherings for beneficial knowledge & Tawun upon Birr & Taqwa
 A place where Muslims can learn their Religion correctly
 Working towards Establishing the 5 daily prayers in Congregation

This Markaz will, in sh Allh, serve as a place of worship and learning for the local community.

 Why Your Support Matters?

Establishing a place where people can gather to learn their religion and remember Allah brings ongoing benefit to the community in this life & the next.

The Messenger of Allah  said:
When a person dies, his deeds come to an end except for three: ongoing charity, beneficial knowledge, or a righteous child who supplicates for him. (Sahih Muslim)

Helping establish a hub of ilm (knowledge) & ibdah (worship) can be a form of ongoing charity (Sadaqah Jriyah).

 How You Can Help

If you are able, you can support this effort by:

- Making a donation
- Sharing this fundraiser with others
- Making du that Allah allows this Markaz to be established

 HOW TO DONATE 

 GoFundMe:


 PayPal:


 Bank Transfer:
Name: Clear Guidance Ltd
Sort Code: 40-28-06
Account Number: 45387531

International Transfer
IBAN: GB91HBUK40280645387531
BIC/SWIFT: HBUKGB4B or HBUKGB4BXXX

May Allh reward everyone who supports this effort and place Barakah in it.""",
"""The new angle that pro-iranian people are taking,

Sins happen in the Gulf countries,

Therefore its justified to bomb and kill them,

If you listen to Music etc.

Its justified for Iran to drop a Ballistic Missile on your head.

Allah will never give victory to such a call.""",
Nothing Happened...!!!,1.0
"Can someone tell me what Trump said? I dont understand him and I cant stand listening to him for 30 seconds 

Did he admit in Trump manner defeat and will he stop the war or will he double down and continue?",
"""Islam is the only true religion""",
"""His face is so stereotypical that if an artist drew him, theyd be labeled Antisemitic.""",
"""Kuwayt has Sh. al-Khams. 
KSA has Sh. al-Fawzn.
`sim Munr has Muft `Uthmn. 
Jawln has Sh. Al-Muhaysan.

How long till the cage of man-made law break?

Allhs Help is Sought.""",
""" Some of the statement of Scholars on Rafidah

The Rafidah have no connection to Islm - Imm Amad

 Ul as-Sunnah Pg. 82

Whoever curses any of the Sahbah of the Messenger  has no part in Islm - Imm Mlik

as-Sunnah Vol. 2, Pg. 557""",
Worship None Alongside Allah |ClickDEEN360  via @YouTube,
"""""A new generation of lunatics is coming to the world.

The most disgusting people on earth. 
""
--------------

Looks like the hillybillys from Wrong Turn and the Hills have eyes 
But you know what the worst part about this is? 
These ppl control the established world order",
"""As Muslims, we must stand firm upon our faith and reject those who falsely claim to represent us. Iran, often portrayed as a defender of Muslim causes, cannot and must not be supported, because:

1 Their belief system has no connection to Islam. Their aqdah strays far from Tawd and slips into shirk, by elevating their Imams to near-divine status and seeking intercession through them in ways that clearly contradict the oneness of Allah. Their deep rooted hatred towards the Prophet Muammads (peace be upon him) noble companions and honorable wives, especially ishah (may Allah be Pleased with her), is a major red line that no sincere Muslim can ignore.

2 Iran has the blood of countless Muslims on its hands. In fact, its crimes in places like Syria and Yemen have caused more death and destruction than even Israel.

 Our stance is not to support either side. Rather, their internal conflict weakens their grip on the region while keeping them preoccupied with themselves. This may give our brothers and sisters in Gaza and elsewhere some breathing space and relief.

Some ask: Why not support Iran, when the so-called Sunni Arab countries are doing nothing for Gaza?
The truth is, even these regimes have nothing to do with Islam. They are secular puppets of America and Israel. The ordinary people (awm) in these nations are either powerless, or live in fear, trapped behind blocked nationalistic borders. Their rulers serve foreign interests. Not the Ummah.

Had these countries been ruled by sincere Muslims, united in Tawd and loyalty to Allah, the Zionist entity Israel would have collapsed long ago. Instead, they remain idle while Gaza bleeds proving their betrayal beyond any doubt.

As Muslims, we must reject both Irans deviant sectarian agenda and the treachery of pro-Western regimes.""",
"""Markaz us-Sunnah URGENT APPEAL:

Markaz us-Sunnah has only 13 days to secure our property or we may lose it and have nowhere to pray, do lessons or Madrasah.

RAISED: 260,000
REMAINING: 740,000

Target: 1M to secure our future BY THE END OF RAMADAN.

*DONATE NOW*

*GoFundMe:*


*Website:*",
"""WHY DO MUSLIMS FAST? Some of the wisdoms behind fasting and what a Muslim ought to seek through fasting - Shaykh al-Fawzan.",
"""I am not a Saudi nor do I live there, nor do I justify sins or bad stuff that may occur there, happy?

By the way, you literally live in the U.S. and pay taxes to them, which they use to bomb Iran

This isn't a W you think it is

Come on Taqiyatjou, I expected better from you",
"""You say: ISIS killed civilians. Those Muslims who died were:

1. Soldiers of the Taghut armies
2. Police officers of the Murtaddin
3. Shiite militias who burned Sunni mosques
4. Comrades who received salaries from the CIA to kill mujahideen

+""",
"""No terrorist organization ever dropped nuclear bombs on civilians.

Only America did that.

And then had the gall to lecture the world about restraint.""",73.0
"""People who object to Hajj permits & government limitations on who can make Hajj each year...

LOOK at images of the Ka'bah on this day (the 10th of Thul-Hijjah) with your own eyes & put your emotions aside & contemplate objectively what it would mean for this level of crowding to be DOUBLED or TRIPLED, because of no limits or regulations. Consider your parents or grandparents are in the middle of the crowd. 

The harm would be great; deaths & injuries would increase significantly, and you vocal critics of the Muslim leaders would be the first to say, ""WHY AREN'T THEY DOING ANYTHING ABOUT THIS!?""

We ask Allah to aid the Muslim leaders in facilitating Hajj for the Muslims, in safety & good health, and to reward them for their great efforts.""",
"""Honestly without Islam Id go insane in this world

Because no way could I witness from afar such suffering and wickedness and think to myself after all this evil and bloodshed and suffering and oppression and tyranny, there will be no justice, no day of judgement, no accountability, and no triumph of good over evil 

Is it any wonder why atheists have the highest suicide rates and Muslims have the lowest""",
Following Ancestors Into Shirk |ClickDEEN360  via @YouTube,
"No matter what happens in the world, dont let it stop you from increasing your acts of worship during this blessed Ramadan",
"""All these hypocrite Madkhalis coming out with open Takfir of the Rafidhah, scholars and laymen  which is correct  suddenly get amnesia, and forget that MBS affirmed Islam for the previously bbqd leader of Iran. Even Madkhalis recognize that the then leader of Iran was a Taght. Is Al-Kufr Bi-Taghut only applicable when convenient with Saudi foreign policy?

This is why nobody takes these clown seriously, and theyre a filthy stain on the Salafi Dawah. Their religious discourse takes its ques from Saudi foreign policy, with Salafi buzzwords sprinkled in when convenient and serves their purposes.

The reality is, the Salaf and Salafi Manhaj are free from them.""",
"""Please keep our dear sister and her family @Abumusa_TaahirB in your adiyaat. Our sister has been a positive influence and teacher to our youth and diligent in supporting the Salafis.  May Allah grant her a speedy and complete recovery with safety and wellbeing.",
""" Watch this Video: The Impact of Your donations to Al-Ikhlaas Trust Last Year: 2025.

 Watch and Share!

 WORLDWIDE Donation Link: 

 INSIDE PAKISTAN:",
"Live Now at the #SalafiMasjid
 
 Jumuah Khutbah

 By Abu Zayd",
"""""American soldier laughing about Iraq: ""There was this girl, like 15 years old. We started pimping her out for like 50 bucks a shot. Made 500 bucks before she hung herself."" 
""
--------------

In times of X and Social Media ppl should be able to identify this man and his current status 
Is he alive?",
"""The Muslims performed the Prayer for Rain in Saudi Arabia  on Thursday 13th and it rained Saturday 15th. 

Alhamdu lillah. 

May Allah bless the Muslims in Palestine, Sudan and worldwide with safety and ease.",
"""Theres literally no difference between this Ismaili Kafir, and the Jahmi Kafir. Both making circus clown Tawil that contradict the understanding of the Salaf, as recorded by the Imam of the Mufassireen. Both like to larp as if theyre sophisticated and deep, but in reality theyre just flirting with atheism on the regular. May Allah destroy them, and make an example of them and their likes   .""",35.0
"""Imam Jamil Al-Amin passed away today while still confined within the prison walls. Like his companion, Imam Luqman Abdullah, who preceded him, these were men who, in shAllh, remained steadfast and true to their covenant with Allh. They stood in stark contrast to many other imams in the West, who faltered and compromised.

Though they may not have been formally recognized as ulama, theyin shAllhacted upon the knowledge they possessed, which is what truly matters.         . Even amid his suffering, Imam Jamil remained thoughtful, conveying his salm to me through some who were in touch with him.

May Allh forgive them both, envelop them in His infinite mercy, illuminate their graves with radiant light, and elevate their ranks among the righteous.

Ahmad Musa Jibril 
2 Jumda ath-Thn 1447""",93.0
"""The Prophet  said:      (There is no marriage without the permission of the wal). Sunan Ab Dwd 2805, h (al-Albn).

Ikhwanis: Parent/guardian can be present in a marriage sit-down, but they are requested not to interfere with the sessions.

So the guardian cannot ""interfere"", and as to add to the humiliation, he should pay a fee to ""observe"", whilst his daughter is in a ""rotational setting"" meeting other men. He is the wal, he should be jealous over his ward and not exhibit beta-male energy.

For the people who lazily proclaim: Why do you Salafis busy yourself with refutations?

This is why. We observe nonsense like this daily and out of love for Kitb and Sunnah and love for the truth to be upheld, we speak out. This is the vigilance every Muslim should have in defending the Sunnah and uniting the people upon it.

Porting speed dating concepts into Islamic marriage meet-ups is humiliation and ignorance, adopting the methods of the disbelievers. It reminds us of the narration:

Ab Hurayrah (Allah be pleased with him) narrated that the Prophet () said: The Hour will not be established until my Ummah will take the ways of those generations (nations) that preceded them, following them handspan by handspan, cubit-length by cubit-length. They asked: O Allahs Messengers! Such as the Persians and Romans? He replied: Who else except for them. (al-Bukhr, no. 7319)

We ask Allh for safety.""",
"""The more islamic knowledge you gain, the quieter you become. You become less arrogant, more observant and you do not seek people's validation.

Wisdom is silent, arrogance is loud.""",58.0
"""@MAkhtar59405 @5Pillarsuk There is a rat temple, although it is located in a different state (Rajasthan) within India.""",33.0
""" Last Ten Days  Ponder How Quickly The Month Has Passed, Likewise, Your Life Will Pass Quickly 

Sh Abu Khadeejah Abdul-Wid (may Allh preserve him). @AbuKhadeejahSP | @MasjidSalafi 

 

  Pondering over how quickly this life passes us by.
 Taking advantage of the opportunities Allh has given us to make the standing easier on Yawmul-Qiymah.
 The reward for those who performed righteous deeds and didnt waste the opportunities Allh gave them.
 The dreadful outcome of those who wasted their lives and did not put forth anything for themselves.
 An encouragement for the youth to seek protection from the punishment of Allh and a warning against wasting their lives and taking evil ones as role models.
 The striving of the Messenger  in the last ten days of Raman.
 A warning against taking these last days as days of frivolity.
 Allhs mention of itikf in His Book and a brief overview of some affairs regarding it.
 The excellence of Laylatul-Qadr and an encouragement to leave matters of the duny and seek it out.
 The reward for standing in prayer with the imm on Laylatul-Qadr and the du that should be said.
 Ending Raman upon goodness.""",
"""""Met Police in London under Sadiq Khan and Shabana Mahmood is now an IRGC proxy.""
""
--------------

UK is Khamaaaaas",42.0
""" Do NOT waste these 10 days &amp; nights 

By Sh. Abu Khadeejah Abdul-Whid  
@AbuKhadeejahSP 

Link   

#Salafi #Salafirecording #Salaf #Muslim #Islam #Quran #Sunnah #Salafiyyah #Ramadan #laylatulqadr",
"""""@hkx_y The part of the Iranian state that is now in charge is aligned with America.

The goal is to destroy the Gulf and then America will normalize with Iran.""
""
--------------

High on crack if this aint sarcasm",
""" [Playlist] Raman Reminders Added.

@AbuKhadeejahSP: Ahl al-Sunnah Adhere to the Evidences in all Their Affairs. 

@AbuIdrees: Many Opportunities for Forgiveness in Raman.  

Raman 1447 | 2026  Daily Reminders  Birmingham: @MasjidSalafi & @AstonMasjid",
"""""4/4 - In central Gaza, the IDF has advanced towards 'Maghazi', carrying out clearance operations. Nearby; facing 'AlQarara' and 'AlMa'ani', the IDF has established a dirt embankment spanning 2.5+ Kilometers. 
""
--------------

Satellite imagery of the dirt embankment, spanning 2.5km+ in length, facing Gaza's 'AlQarara' &amp; 'AlMa'ani'.",
""" I received this book as a gift, The Etiquettes of Teachers and Students of Imm Al-Sad rahimahullh, translated by our elder brother and teacher, Ab Zayd Khlid hfidhahullh. 

A tremendous, important work that we can all take many benefits from. May Allh reward all involved and place it upon their scales of good deeds. 

Available soon @SalafiBookstore insh Allh. 

Also available via Amazon",
#clickdeen360 #clickdeen #clickhadith  via @YouTube,
"""This is normal. When there are genocide and war crimes, millions of people protest. When there is chaos manipulated by the MOSSAD, no one cares..",79.0
"""Imam Shafi said:

""         ,      .""

[Manaqib ash-Shafi 2/53]""",
"The IDF has begun it's ground operations in southern Lebanon amidst Operation ""Roar of the Lion"" on Iran.",
"""Smotrich is the Judeo-Nazi who said it was justified and moral to starve 2 million Palestinians to death in Gaza""",
""" Why One Raman Can Change Your Life!

 Sh Abu Idrees Muhammad Khn ( ).

 @AbuIdrees | @AstonMasjid 

 

  Hadith of two men who embraced Islam together; however, one would strive more than the other. He died during a military expedition. The other man lived a year more. alhah ibn Ubaydillh narrates that he saw in a dream that he was at the door of Paradise, and he saw these two men. A man from Jannah came and permitted the man who lived an extra year to enter first.
 The people were astonished that the one who died in a military expedition and strove in his Islam didnt enter Jannah first. The explanation given by the Prophet : The one who lived for an extra year reached another Raman, he fasted and prayed. The comparison between the two men in rewards is as vast as the heavens and the earth.
 The importance and virtues of Raman and the rewards that are to be gained during this month.
 The encouragement to capitalise in this month.
 The vast opportunities to gain Allhs Forgiveness in Raman.
 Let this month be for you and not against you.""",
"""As someone who binge-watches Shaykh Aymans videos on correcting reciters, Ive noticed that a common mistake he points out in almost every episode is the nasalisation of mudd (e.g., ).",
"""The people who deny Palestinians access to worship and assault women near the Al-Aqsa Mosque talk about the rights of Iranian women. Irony!

Denying access to worship is a violation of human rights.",72.0
"""True peace and security in the middle east will come with the removal of the US, Israel and all the apostates who ally with them and also with the removal of the treacherous Rafidah.

Islam is the solution.""",
""" Short passage from a treatise translated by @AbuIyaadSP ( ).",
"""Ted Lieu dropped the heaviest accusation in American politics.

The Epstein files are being blocked because they show Trump raped children.",
#allah #dua #clickdeen360  via @YouTube,
"""Activists stage a die-in at the BBC office in Glasgow, protesting against the BBC's biased coverage of the genocide in Palestine.",30.0
"""A piece of advice Ive been told when learning and retaining my hifdh:

Memorising is the easy part but retaining is the hard part. For if you untie a camel how quickly will it leave its owner, verily the Quran is faster than that. Dont let go of the Quran, the moment you""",55.0
""" PLAYLIST: Raman Reminders 2026

 Birmingham: @MasjidSalafi | @AstonMasjid",
"""The riddah of the new Syrian government has become as clear as the sun, any who doesnt make takfir of them is either:

1) a supporter of the tawaghit, and thus a kafit

2) a stubborn denier who clings to the old Jolani

3) a jahil who doesnt know the basics of Wala wal bara""",95.0
Rid yourselves of this humiliation!,
"""""I find it pathetic when Muslims argue online. 

Why are you wasting your time with someone youve never even met?

Why do you even care what someone random says about you?

Let the dogs bark.

In person, if a dog barksyou can always put it down.""
""
--------------",59.0
Brother is back kindly follow him,4.0
"""23 | #Ramadan1447 | ""THIS IS OUR BOUNTY"" | Shaykh Musa Jibril (  )
PDF:",
"""""Crown Prince Muhammad Bin Salman at Masjid An Nabawi 
""
--------------

Even a Kafir is praying what is your excuse?",
"""""How Saudi Arabia Actively Helped Iran Grow

-- With confessions by Saudi Officials

At a time when the Palestinian resistance is unfairly attacked for being ""Iranian"" by Saudi Media, it is important to address the Saudi hypocrisy. 

 A Thread 
""
--------------

For more check out this thread from Xumas the Zindeeq May Allah guide him",
"""""PM @netanyahu, Right now Iranians are holding their dying loved ones, just like Jews in Nazi gas chambers, staring at the ceiling, wondering: will the gas come faster or will help arrive in time?
Your foreign policy and war strategy mean nothing to them.
Only your own words keep echoing in their heads.""
""
--------------",34.0
"The IRGC has attacked the US Consulate in the UAE's city of Dubai.

 Coordinates:
2515'49.58""N 5518'43.89""",
Inventing Partners With Allah Is Ultimate Injustice |ClickDEEN360  via @YouTube,
"""""Being a Muslim is fun just blame every bad thing on shaytan or nazar and move on!""
""
--------------",68.0
"""NEW VIDEO

 A FASCINATING WALK THROUGH OF THE BUILDING 

 A MUST WATCH 

May Allah reward our Shaykh Dr. @Abdulilah_UK for his heartwarming endorsement of our Fundraising Campaign #Race2Ramadan 

Lets take his advice and donate generously to this cause!

Help us open our doors for our community and aid us in establishing this Markaz in the summer",
"To add one more thing: Iranian nationalists always ignore is a map they can never answer. The average Iranian is not even aware of this basic fact, and once you see it, the fairy tale of a uniquely ordained Iran with natural borders uniting Aryans since antiquity collapses. But as a starter, Iranian speaking peoples did not even originate on the Iranian plateau at all. They migrated into it. Before them, the Elamites were already there, non Iranian in language and identity, with a civilisation LONG predating the arrival of Iranians. The same applies to Kurds, who long predate the modern Iranian state and were later absorbed into a Persian nationalist project they never consented to.
The geology alone destroys the myth. The Arabian plate penetrates deep into what is now called Iran. Ahwaz, historically known as Arabistan even under the Safavids, sits on the Arabian plate, not the Iranian microcontinent. That is why its climate, landscape, and historical orientation align with Mesopotamia and Arabia, not the Persian heartlands. This is not ideology. It is geology. These are factsz simple as.
The same fantasy is imposed on Kurdish lands. The Zagros was never a sacred Persian boundary. It was a zone of movement and autonomy for Kurds and other highland peoples, later subdued through conquest and centralisation.

So when Iranian nationalists talk about natural borders, what they really mean is simple. These are territories they conquered early enough that they now pretend geography itself demanded it. This is not destiny. It is conquest rewritten as nature.",50.0
"""16 | #Ramadan1447 | ARE THERE ANY MORE?  | Shaykh Musa Jibril (  )",
"Made me think of these ahadith on the topic of eating non-halal and immodesty, interesting",69.0
"Live Now at the #SalafiMasjid
 
 Jumuah Khutbah

 By @AbuKhadeejahSP",
"""Alamdulillh! We thank Allah for His countless favours upon us, from them worshipping Him during the blessed month of Ramadan, the month legislated for us to attain Taqwaa!

May Allah multiply the reward of our dear and beloved teacher @AbuRayhaana for benefitting our community with impactful reminders this week. As highlighted, do not be deceived by this Dunya; instead, strive to be steadfast in obedience to Allah, aiming to be from His party and, by His mercy, enter Jannah, and not from the party of Shaytn, who calls to the disobedience of Allah, which leads to the Hell Fire!

We ask Allah to make us from His party!

Please remember we have a target of 250kto raise to complete our refurbishment project. 

Please donate generously and spread awareness! We must get this done for the sake of Ash-Shkir! We ask Al-Kareem to grant you houses in Jannah!

 Card & PayPal



Bank Transfers:
Bank Name: HSBC
South West London Islamic Society

Sort Code:
40-01-07
Account Number:
4 1 7 7 1 7 8 7""",
"""What Is The Reality Of Major Sins?",
"NOTAM's issued in Iran today (18/Feb):
- (A0605/26): Closed airspace in designated areas for ""Rocket"" launches on the 19th of February for a period of 10 hours, starting 3:30 UTC, to 13:30 UTC.",
"""Daniel the Mushrik & Crypto Rafidhi: Ibn Taymiyyah says Muslims must favor Rafidhah over Jews and Christians.

Shaykh Al Islam Ibn Taymiyyah: Makes Du that Allah makes him from those who perform Jihad against the apostate Rafidhah.

This guy needs to hire better ghost writers.""",
"""The difference between a Palestinian date and an Israeli date""",
"""In this blessed month, lets not forget our fallen brother @ARfitness_uk who passed away in a car crash. He was a good person, he benefited me a lot, this is the least I can do to repay him. May he rest well.""",
"""Allah has bestowed upon us the tremendous favor of continuing to discover manuscripts of the works of Ibn Taymiyyah and of his students and followers.

Multiple volumes of his Tafsir works are planned for publication, including one volume being published for the first time.",
"""Remember Hamit Coskun the Quran burner?

The guy who the far-right lionised and made into a martyr simply because of their deep bigoted hatred for Islam and Muslims? 

He strangled his wife to death. Hes a murderer.",
"""""An academic surface-to-air missile project named Omid developed by students of Jabal al-Siraj Boys High School in Parwan province, secured first place at the National Science Competition Center in Kabul, competing against representatives from all 34 provinces of the country. 
""
--------------

What kind of school project is this",6.0
"""The West must dismantle the Muslim Brotherhood in full, not just monitor it, not just debate it. Dissolve it. Shut down its networks, charities, and political fronts.

Countries like Ireland, the UK, the US, France, and Germany must follow the example set by the UAE and Jordan. These arent just foreign policy moves, theyre acts of national defense.

Every day the Muslim Brotherhood is allowed to operate is a day it recruits, infiltrates, and rewrites the rules from within. This is not an organization with a place in civil society. It is a threat engineered to exploit it.

The UAE labeled the Muslim Brotherhood a terrorist organization and removed it from every institution, educational, religious, financial, and civic. Jordan went even further: the Brotherhood formally dissolved itself after losing all political and legal ground. These were not gestures. They were deliberate state decisions to eliminate the roots of radicalism before they could bloom into violence.

The same clarity is needed across the West, before the same patterns take hold in new soil""",
"""11 | #Ramadan1447 | DISOBEDIENCE TO PARENTS | Shaykh Musa Jibril (  )
PDF:",
"""A mosque in Homs, Syria 

 The Iranian tyrant has perished  

 The tyrant who made our blood,  the blood of Ahl Sunnah, lawful in Syria  

 Glorify Allah for the destruction of the tyrant",
"""'You helped us against the Soviets and USA.'

Afghan Defence Minister thanks Pakistan's scholars and masses (instead of Pakistan's junta) for helping Afghans over decades.

Yaqoob's a refreshing contrast to his Pakistani counterpart who's busy ranting against Afghan refugees on X",
""" [Playlist] Raman Reminders 1447 | 2026.

 New Tracks Added:
- Fasting: A Tremendous Act of Worship - Sh Abu Idrees Muhammad Khn
- Ahlul-adth are the Protectors and Preservers of the Shari'ah - By Sh Abu Khadeejah Abdul Wid.

 @MasjidSalafi | @AstonMasjid | @AbuKhadeejahSP | @AbuIdrees",
"Alhamdullilah the Rafidhi Dog of hellfire has perished.
May Allah give the same fate to the rest of the Tawagheet and make a way for the true Mujahideen to establish Allah's religion.",
"""With a Wednesday (Feb.18) start of Ramadhaan 1447, the last ten nights begin on Monday night (the eve of Tuesday, the 21st of Ramadhaan).

01-10 = the first ten
11-20 = the middle ten
21-30 (or 21-29) = the last ten

May Allah give us success in catching Laylat al-Qadr (a single night better than a thousand months [of worship]).

As our Prophet (may Allah raise his rank & grant him peace) said: Seek it out within the odd nights of the last ten.""",
""" I can confirm am struggling to keep up and stay sane!""",
""" Your wealth is not a sign of Allah's love for you without Imn",
"""Jonathan Hall's wife is jewish.
He has volunteered for security duty at her synagogue near their north London home.
They regularly holiday in 'israel'.
His father-in-law, Dyson, is a patron of Lawyers for 'israel'.

Now, Hall wants critisim of 'israelis' to be illegal in Britain.""",86.0
"""I am officially addicted to monitoring the situation 

And if you havent been monitoring, the situation was crazy all day 

Situation monitoring might be the greatest activity ever""",
Everyone Chooses Their Path  |ClickDEEN360  via @YouTube,
Most Claim Belief Yet Commit Shirk |ClickDEEN360  via @YouTube,
"""Is it valid to say the suffering in Sudan and Palestine is from the sins of the people primarily?
- A question put forth to Ustadh @British_Hanbali 

See answer below:",
"""Israeli settler stole a refrigerator from a Palestinian home and tried to carry it away on his back but got crushed. 

FAFO.",
"""Khamenei, the oppressor, tyrant, and butcherer of Muslims is no more",
#islamicreminder #quran #health #hearthealth  via @YouTube,
"""I think it might be slanderous and injustice towards the Hypocrites at the time of The Prophet    , to compare the UAE government to them. The UAE government are in a Nifq class of their own, as well as all those Madkhalis who defend them, whilst knowing their reality. (@FarisHammadi and co.).

  """,
"""A voice called out:

This is how the funerals of the Imms of Ahl al-Sunnah should be!

The crowd burst into tears at these words. People threw their handkerchiefs and turbans onto the wagon carrying the Shaykhs body. Over 200,000 men where estimated to be in attendance. 

Salt al-Ghib (funeral prayer in absentia) was preformed for him in most regions of the Muslim world, near and far. Some travellers reported that the news of his death had even reached the remotest areas of China so much so a public call was made for the funeral prayer in these places: 

The prayer for the interpreter of the Qurn

- Abridged from Ibn Rajabs account of Ibn Taymiyyahs death, from his work: Dhayl Dabaqt al-Hanbilah.""",
"""Ahmad Zaidan, recounted that when he asked al-Jaulani whether he adhered to the ideology referred to as al-Wahhabiyyah...

Al-Jaulani replied that he did not believe in it and that he would, through a tadarruj process, gradually change the mindset of the young mujahidin...",
"""Marriage these days has become really tough for young people, especially the ones who are serious and committed to their deen. Ive seen and heard stories of so many good suitors being turned down for no real reason.

Decent, respectful and hard working, the kind any parent should be happy to have in their family - yet theyre getting rejected for nothing.

It just shows a lack of proper judgment and leadership from some parents, causing a lot of unnecessary problems and fitna in society. 

Allahs help is sought.""",
"""""BREAKING: The U.S. State Department has ordered American diplomats to leave Saudi Arabia after drone attacks near the U.S. Embassy in Riyadh.

Source: NYT""
""
--------------

No, please stay put in the Land of Tawheed",
#IslamicReminders #Quran #IslamicTips  via @YouTube,
"""A lot of people on that list""",71.0
Allah Knows the Arrogant Hearts of the Disbelievers |ClickDEEN360  via @YouTube,
"""Shaykh Alwan has declared every Israeli above the age of puberty one whos blood is halal

There is no mercy to the occupiers""",94.0
"""Fixed it",2.0
The thieves of Ramadan,
"Mullah Bakhtyr, a senior leader of the PUK and Peshmerga admits that when   entered the city of Makhmr in north irq  they didnt loot a single house, not even the PUKs offices. He admits that the Peshmerga on the other hand regularly loot civilians homes.",100.0
Turning to Allah Only in Trouble |ClickDEEN360  via @YouTube,
"""Theres throwing stones from a glass house, but this is a cardboard box. Is uncle Faris forgetting that the biggest Hindu temple outside of India &amp; the Kufri Abrahamic interfaith house are located in his country?",
"""04 | RUQYA - Ayat Al-Kursi | Ramadan 1447 | Shaykh Musa Jibril (  )
SRT:",
"""""JUSTICE THE AMERICAN WAY.  
""
--------------

And you wanna tell me that millennials are not equally retarded as boomers? 
This is clearly the work of a millenial with low testosterone",
""" [New Tracks] Raman Reminders 1447 | 2026.

1 - Raman: A Time of Aiding One Another - Sh Abu Idrees Muhammad Khn.

2 - Ahlul-adth & the Claims of the Madhhabs - Sh Abu Khadeejah Abdul Wid.

 @MasjidSalafi | @AstonMasjid | @AbuKhadeejahSP | @AbuIdrees",
"""Iran is transforming Tel Aviv into a barbecue hotspot!

3 am , 9th of march 2026",
"""""BREAKING: Confirmation from several US officials that there is now an Iraqi Kurdish ground offensive inside Iran""
""
--------------

If true, the Kurds are once again being sacrificed as retarded pawns",
"""Netanyahu is The Proudest Taghut in The World

Shaykh Abdullah al-Faisal",
The One Message All Prophets Shared  A Reminder Many of Us Forget | Cli...  via @YouTube,
"""Whoever doesn't takfr the kfir is a kfir.""

And by being too extreme and unjustly takfring Muslims in unclear matters or out of assumption - you may fall under the Messenger 's statement: ""If a man says to his brother, 'O kfir,' then surely one of them are such.""",17.0
"""""May Allah Grant You A Dutiful Son Like Ahmad.""",
"""We all agree this war is asymmetrical.

How could it not be?

On one side you have people like:

Dr. Ali Larijani (Secretary of the Supreme National Security Council of Iran) author of three essays on Immanuel Kant, his writings are studied in Western universities:

 The Mathematical Method in Kants Philosophy
 Metaphysics and the Exact Sciences in Kants Philosophy
 Intuition and the Synthetic A Priori Judgments in Kants Philosophy

And:

Dr. Abbas Araghchi (Minister of Foreign Affairs of Iran) PhD from the University of Kent.

His doctoral thesis:
The Evolution of the Concept of Political Participation in Twentieth-Century Islamic Political Thought.

And on the other side?

Donald Trump.

A man whose vocabulary barely exceeds 200 words.

Most famous quote:

Grab em by the pussy.""",
"""    
my grandfather (nana) passed away

please make dua for him and 
pray for my mother""",63.0
"""Israel loyalists in the US don't allow American officials to express anger toward Israel for any reason, even when they kill American citizens and Christians, which they do quite often.""",
"""Abduls father, a Bangladeshi migrant worker in the UAE, delivered water for a living so his family back home could survive. He knew nothing about the war. He had no chartered jet waiting to evacuate him. These migrant workers will be the nameless casualties of an imperial war",
"The Prophet (peace be upon him) said (to her): 

""Where is Allah?"" 

She said: ""Above the heavens.""

-Sahih Muslim 537.

Screw your ""consensus"".",
"""24 | #Ramadan1447 | ""ALLAH HAS RETURNED YOUR SON'S SIGHT"" | Shaykh Musa Jibril (  )
PDF:",
"""I mean come on.....",
""" Never forget! An American soldier smiles for a photo with the shattered body of an Iraqi child.",
"""09 | #Ramadan1447 | FAR BE IT FROM ME | Shaykh Musa Jibril (  )
PDF: 
SRT:",
