text,label_Salafi jihadi,label_Salafi taklidi,label_Irrelevant,max_prob,model_decision
"""We didnt leave a life of kufr, chasing women, Grandmas comfortable inheritance, etc. just to embrace Islaam, and get impressed by fcuking Taghut Tate, Neek Fuentes &amp; and all these other lame trash bags . You have got to be kidding me.""",0.00020393926,0.00026413988,0.99953187,0.99953187,Irrelevant
"""One of Shaykhs of Sylhet, Amin Uddin Khatia established a Madrasa and supported 50+ institutions. He took on Ayub Khan, confronted Zias police &amp; woke up a minister to stop unislamic practises, he also defended his area during 1971. A lion we are in need of today. Rahimahullah.",0.23408885,0.11510171,0.6508094,0.6508094,Irrelevant
"No wonder he says Gazan women arent martyrs

Bro is fed so many shekels he became an absolute bowling ball",7.360576e-05,0.004327153,0.99559927,0.99559927,Irrelevant
"""""Sh Saleh l-Shaykh

Kuwait, Egypt, Syria, Tunisia, Libya governments are all mushrikn as they defend &amp; protect those who make istighthah 
""
--------------

Sh Saalih Aal ash-Shaykh says in this audio to Sh al-Albaani that the below mentioned governments 

Protect idols, protect Tawaghit, approve of the worship of other than Allah &amp; defend those who call upon other than Allah &amp; that those who do this share the same Hukm as Mushriks.",0.00024648476,0.99974066,1.2810157e-05,0.99974066,Salafi taklidi
"""Sh Saleh l-Shaykh

Kuwait, Egypt, Syria, Tunisia, Libya governments are all mushrikn as they defend &amp; protect those who make istighthah",0.00636648,0.99361444,1.9111556e-05,0.99361444,Salafi taklidi
"""In 1989

Sh Albani to Sh Saleh:

Takfiris love you

...

Sh Saleh l-Shaykh on kufr of Libya, Egypt, Tunisia, Syria, Kuwait govs:

Now there are two issues [of major kufr]: I have given examples of the firstnamely, the issue of takm by the sharah.",0.00023066354,0.9997458,2.3593626e-05,0.9997458,Salafi taklidi
"""Many may not remember but a few years ago Habib Ali Jifri said that the Uyghur issue is a political issue, not religious &amp; that half of the Uyghur population are Kuffar. He had to write a retraction/clarification, even in his intro he was parroting Madkhali language.",0.01350646,0.0009085094,0.9855849,0.9855849,Irrelevant
"""It should be clear for everyone that individuals such as Ali Gomaa, Ahmad at-Tayyib, Habib Ali Jifri &amp; their likes have a close to infallible status amongst many. All of their criminal actions &amp; statements are swept under the rug &amp; they are respected as religious authorities.""",0.036703743,0.43951195,0.52378434,0.52378434,Irrelevant
"""The heretic Sufi Jifri says to Kafirov in this video Rasulullah () would be happy at you meeting Shaykh al-Azhar (Ahmad at-Tayyib) as you raise the Sunnah by this.""",4.5937028e-05,0.9996131,0.00034092815,0.9996131,Salafi taklidi
"""Mishary al-Affasi in his latest cringe nasheed sings: Perish the hands of Iran and those with Iran; we are the people of tawhid, and as the head of the people of tawhid he displays the likes of the Zionist MBZ.
The same clown is close to the vicious anti-Wahhabi Ash'ari taghut Ramzan Kadyrov (attack dog of Putin), who invited him, and he went and sang nasheeds in Chechnya, where Salafi brothers and sisters are tortured and raped in dungeons. Of course,  Majoosi shirk-defenders like Haqiqatjou would call this embarrassing grifter al-Affasi a Wahhabi, whereas every Muslim with a functioning brain knows that al-Affasi could not be further from the manhaj of the Salaf.""",0.9917515,0.0040887985,0.0041597164,0.9917515,Salafi jihadi
"Bro, my wedding is on the 28th of June, weve known each other since we were 2.

Sorry bro I already have plans.",2.5326985e-05,0.0009974478,0.9989772,0.9989772,Irrelevant
"""Ahlul Bayt TV is most popular Shia ""Islamic"" TV channel in English with millions of viewers -it is as mainstream as it can get.

Watch how some top ""scholars"" teach the masses how to do a common shia ""salah"" where they fall in sujud &amp; DIRECTLY PRAY TO Fatima (ra) *in sujud*",4.0988176e-05,0.009698434,0.99026054,0.99026054,Irrelevant
The ulema and those like them in the dungeons of the tawagheet have obeyed Allahs command in not inclining towards the oppressors even tho it has harmed them whilst those scholars have disobeyed Allah and sold the deen for a small amount of comfort in the dunya.,0.5066063,0.19309486,0.30029884,0.5066063,Salafi jihadi
"""""
""
--------------

You can have the correct aqeedah but still behave like a munafiq traitor",0.99839956,0.00084426266,0.00075610576,0.99839956,Salafi jihadi
"Abu Hanifa refused to assume the position of judge until Ibn Hubayra tortured him. He was also subjected to torture during the reign of Abu Ja'far al-Mansur. He refused to accept the judgeship because, by doing so, he would legitimize their authority. Abu Hanifa died in prison.",0.13161403,0.8515283,0.016857615,0.8515283,Salafi taklidi
"Anas reported: The Messenger of Allah, peace and blessings be upon him, said, Let one of you ask his Lord for his needs, all of them, even for a shoestring when his breaks.",0.00032043125,0.65476,0.34491953,0.65476,Salafi taklidi
"You can call out whoever you want but you were a munafiq the day you sided with the disbelievers over the believers, the day you submitted yourself to the tawagheet and rejected the deen of Allah.
May I live to see this pig humiliated with his false god mbz ameen.",0.0022196104,0.9976786,0.00010178644,0.9976786,Salafi taklidi
"Madkhalis are like munafiqeen with the treacherous rulers they will forget Quran and Sunnah and obedience to Allah and his messenger for the sake of the tawagheet, this nifaq is out there for all to see.
They love and fear the ruler more than Allah.",0.5022344,0.4976465,0.00011908044,0.5022344,Salafi jihadi
"""@Randozan71 Yea""",7.949558e-05,0.00023636663,0.9996842,0.9996842,Irrelevant
"""@sneako You have never been a muslim to begin with""",5.952543e-05,0.0006153715,0.99932504,0.99932504,Irrelevant
"""TB calling Ali Khamenei a shaheed, and making du for him to attain the highest ranks of Jannah,  (Jannat al-Firdaws).",0.0036659234,0.92579836,0.070535764,0.92579836,Salafi taklidi
"""Providing security to the mushrikeen and protecting shirk 
 Abu Hanifa  .",0.07434639,0.92509615,0.0005574586,0.92509615,Salafi taklidi
"""He is a Kafir and anyone who doubts HIS disbelief has also committed major kufr.""",0.45988742,0.037405346,0.50270724,0.50270724,Irrelevant
""" The Wahhb assault on Karbal: A complete history

I think Daniel Haqiqatjou might be suffering from a severe case of Stockholm Syndrome, he keeps getting rinsed with the facts but insists on coming back for another round with the sandal .

In any case, this thread is a comprehensive history of the Wahhb assault on Karbal in 1802.

[1] The Ottoman violation of the treaty between them and the First Saudi State
[2] The Sh attack on a group of civilian Wahhb caravans
[3] The Ottomans refusal to punish the perpetrators
[4] The Saudi advance towards Karbal
[5] The Wahhbs did not attack civilians
[6] Karbal had become a refuge for worst elements in society
[7] The Wahhb assault only lasted for a few hours""",0.13644306,0.4608555,0.40270147,0.4608555,"No decision, maximum is Salafi taklidi"
"""Sh Ahmed Shakir in his Mukhtasar of Tafsir Ibn Kathir, 'Umdatu Tafsir",0.00027804283,0.9997055,1.6384398e-05,0.9997055,Salafi taklidi
"""Sh Ahmed &amp; Mahmud Shakir rh",0.0008482632,0.9991315,2.0278538e-05,0.9991315,Salafi taklidi
"""So now, here are some of the scholars who cited ijma' on this before or during time of Ibn Kathir

Ibn Qayyim",4.6928842e-05,0.0041302545,0.9958229,0.9958229,Irrelevant
"""Those who rush in defending Shaykh Muhammad Ibn Abdul-Wahhab (  ) deny that he Takfirs. Takfir is part of our Deen, what must be warned off is the wrong Takfir.",0.00086593523,0.8759434,0.12319063,0.8759434,Salafi taklidi
""" Imam Abu Zurah was asked about the Tafsir of:

{The Most Merciful rose over the Throne.}

He became angry and said:

Its interpretation is as it is recited. He is upon His Throne and His knowledge is in every place. -",0.00013694249,0.00477871,0.99508435,0.99508435,Irrelevant
"""""The Murtaddn of barely two months ago are welcomed with great fanfare, and [those] who led the fath are in prison without trial (such as the Qd Shaykh Zubayr al-Ghazz). 

The new Syria, they say.""
""
--------------

They say when you reach the capital, you have to compromise because of Realpolitik
But no one wanted them to reach the capital when theyd lose their deen

The purpose of reaching the capital and conquest generally is to establish the deen, not to make excuses for compromising it",0.9991365,0.0007277168,0.00013576272,0.9991365,Salafi jihadi
"""""Why?! Is there a message?!

Chief of staff of Pakistani army Asem Moneer received Iranian delegation wearing military uniform while American delegation wearing civilian uniform.. 
""
--------------

Because you cant wear a military uniform in front of your master",0.00026646085,1.4279735e-05,0.9997192,0.9997192,Irrelevant
"""""@warfareanalysis &amp; before that US managed to kill at least 500 000 babies below 5 years old as a result of the blockade 
""
--------------

Watch this
And tell me again you respect the poor Shuyukh that didnt know better and allowed these atrocities to happen via their evil fatwa
Indirectly they had a hand in the murder of hundred of thousands children  
May Allah judge them accordingly",0.2830281,0.001997052,0.7149748,0.7149748,Irrelevant
"""""Le devoir de notre pays est de protger le Liban, sa population et sa souverainet. Ce pays est une nouvelle fois la victime collatrale des tensions dans la rgion, subissant des bombardements massifs sur sa capitale. 

Je soutiens la proposition de la France dinclure le Liban dans le cadre du cessez-le-feu rgional.""
""
--------------

How you know colonialism was never over and independence is a farce from Morocco to Indonesia so that ppl wont take arms against puppets
Look at this, she and Macron are on same side when it comes to their protectorat
Thats why Madkhalis are accomplices as they uphold this farce",0.0020408134,2.5848614e-05,0.9979334,0.9979334,Irrelevant
"Can you or anyone else give me one example of a Muslim company that is into Defense and technology for the Muslim Ummah? 
We all would gladly invest into it and send our children to work for this company 
Name me one",8.794528e-05,0.97076225,0.029149786,0.97076225,Salafi taklidi
"I dont understand how grown man dont understand how this world works and post fairytale scenarios 
Everyone that studied anything related to engineering will end up serving a company owned by a non muslim",8.7365705e-05,0.009795362,0.99011725,0.99011725,Irrelevant
"That said 
Im not saying open a chicken shop or dont study engineering or dont work for a non Muslim (as long as he and his company is not at war with Muslims) but these scenarios are fairytales 
We have to tell the ppl that the moment we trynna be independent theyll kill us",2.1609043e-05,0.0004974265,0.999481,0.999481,Irrelevant
"This is the modus operandi of Jojo and his circle since they came into the scene over a decade ago 
Doing this with everyone
For whatever reasons, I dont care 
Noble or not, as we judge by the apparent 
May Allah protect Sheikh Abdurrazaq al Mahdi",2.7433156e-05,0.9996636,0.00030898172,0.9996636,Salafi taklidi
The Land of Tawheed,0.004876339,0.7333364,0.26178727,0.7333364,Salafi taklidi
"""The talib Sufi regime leader,  speaking against Salafis and their dawah.

They think ahl al-Hadith are the ones who create division but infact its their fanatcism that create divisions in the country which lead to oppression of the Salafis in the country in the last 4 years.",1.7184013e-05,0.00042925225,0.9995536,0.9995536,Irrelevant
"Feels good getting blocked by madkhalis "" dawah "" pages.",0.00026323905,0.99961746,0.00011929902,0.99961746,Salafi taklidi
"""""Someone who I know very well said to me, this Ramadan his old uncle who's a Salafi was beat up by the taliban because he said "" Ameen "" loud behind the (Hanafi) Imam. The uncle's eyes were swollen when he saw him. 
This was in Jalalabad,  Nangrahar. 

May Allah protect Salafis""
""
--------------

The talib Sufi regime leader,  speaking against Salafis and their dawah.

They think ahl al-Hadith are the ones who create division but infact its their fanatcism that create divisions in the country which lead to oppression of the Salafis in the country in the last 4 years.",0.004891122,3.6727364e-05,0.99507207,0.99507207,Irrelevant
"""@IbnFirdos In an Islamic country Hanafis like you should be punished for going against the ahadith of the Prophet """,0.99963224,0.00012364368,0.00024408808,0.99963224,Salafi jihadi
"Someone who I know very well said to me, this Ramadan his old uncle who's a Salafi was beat up by the taliban because he said "" Ameen "" loud behind the (Hanafi) Imam. The uncle's eyes were swollen when he saw him. 
This was in Jalalabad,  Nangrahar. 

May Allah protect Salafis",0.0012889629,0.93821687,0.060494244,0.93821687,Salafi taklidi
"""Q: Can ignorance be excused when it comes to  Voting. 
Sheikh Abu Ammar Hammad ( ) 

:         
       ( ) 

[Pashto - English Subtitles]",0.00025045883,0.9937382,0.006011342,0.9937382,Salafi taklidi
"Allahu akbar, Allahu akbar, Allahu akbar la ilaha illa-Allah, wa Allahu akbar, Allah akbar, wa Lillah il-hamd",0.0007551892,0.5867132,0.41253158,0.5867132,Salafi taklidi
and this without any Ta'sub or nationalism,0.00018479807,0.0003806172,0.99943453,0.99943453,Irrelevant
"""Regarding the atrocities in al-Fashir, a Shaykh from Sudan said

- Only Allah knows the true extent of what has occurred 

- Those who fled have nothing, not even clothes

- One RSF bandit bragged that he murdered 500 people 

- They took hostages &amp; their whereabouts are unknown""",0.096901275,0.0019350105,0.90116376,0.90116376,Irrelevant
"""The awght of the UAE
To the Yahd, they bow and extend allegiance through the Abraham Accords, a modern veil for wal to the Yahd and global powers.
To the Nar, they offer the so-called Abrahamic House.
To the mushrikn, they open their doors, erecting Hindu temples and idols.
But to the Muslimn, in Al-Fashir, in Sudan, and beyond, they send funding, weapons, and aid, fueling slaughter, spreading terror, and staining the earth with innocent blood. They build palaces for their enemies while digging graves for their own.

As the poet once said:
    
   
   
   
How many serve the throne,
masked as masters, yet chained as slaves?
Dogs before enemy,
fierce as wolves against their own.

These events reveal not the rulers themselves, their servitude to the enemies of Islam has long been clear. Rather, they expose the shuykh who defend them, legitimize them, and the deluded followers who anoint such tyrants as legitimate rulers, labeling all who resist them as khawrij.

And above all, they expose the Wests hypocrisy: when the executioner is a friend of the US and the Yahd, when Sharah is flouted, and the victims are Muslim, the world does nothing. No coalition of 89 nations rises; no outrage is voiced; no terror labels are issued. Silence becomes policy. Indifference becomes law.

May Allah protect our brothers and sisters in Al-Fashir, shield them from harm, grant them patience, and preserve their faith; and may He hold accountable those who oppress them or aid their oppressors.

Ahmad Musa Jibril
7 Jumd all1447H""",0.0009424633,3.0025149e-05,0.9990275,0.9990275,Irrelevant
"If any other scholar said this theyd be khawarij dogs of hell and no madkhali would take any knowledge from them.

The palace scholars and bootlickers for some reason disagree with any attack against their idols
I wonder why",0.11526331,0.883385,0.0013516368,0.883385,Salafi taklidi
"Allah swt is al hakim and all judgment belongs to him, just like all worship belongs to him
We do not pray to other than him as we do not turn to laws that contradict his laws
Both acts remove one from the pale of Islam
Its as simple as that.",1.4644737e-05,0.00117277,0.99881256,0.99881256,Irrelevant
His praise is a stain on his reputation,2.4372672e-05,0.00032134473,0.9996542,0.9996542,Irrelevant
"Madkhalis hate for khilafa on the methodology of the prophet, love secular kafir rulers plot against those who call for the sharia and work with the kuffar.
Nifaq is cloaked with righteousness and false gods are cloaked with Muslim rulers.",0.052956212,0.94682723,0.0002165757,0.94682723,Salafi taklidi
"""""New Print Publication

The Khrijites: 

Historical Roots of the Ideology of the Muslim Brotherhood, izb al-Tarr, al-Qidah, al-Nurah 
and ISIS

Paperback, A5, 150 pages
Available 4th quarter 2025, inshAllh from
 
""
--------------

Dont waste your money on these munafiq agents of the taghut.",9.7917095e-05,0.0010748543,0.9988273,0.9988273,Irrelevant
How many madkhalis do taqlid of this munafiq,0.9996743,0.00031301207,1.2591465e-05,0.9996743,Salafi jihadi
"""""Ibn 'Uthaymeen said:

""The problem now is that there are some people who think that imitating the Kuffar is a glory and they think that returning to what the Prophet and his Companions were upon is backwardness.

[      ]""
""
--------------

Yes like the Riyadh parties your rulers are imitating",0.99165934,0.0061864825,0.0021542795,0.99165934,Salafi jihadi
"Sisters shouldnt describe themselves even if it just your shoulder, to strangers on social media.",1.4612122e-05,0.00030927538,0.9996761,0.9996761,Irrelevant
"When glided in Porphyria; straight

She shut the cold out and the storm,

And kneeled and made the cheerless grate

Blaze up, and all the cottage warm;

Which done, she rose, and from her form

- Jahm Ibn safwan",0.00031091349,0.97224617,0.027442874,0.97224617,Salafi taklidi
"Dem tell me
Dem tell me
Wha dem want to tell me

Bandage up me eye with me own history
Blind me to me own identity

Dem tell me bout 1066 and all dat
Dem tell me bout Dick Whittington and he cat
But Toussaint L'Ouverture
No dem never tell me bout dat

- Muammar Gaddafi",7.046418e-05,0.00041995526,0.9995096,0.9995096,Irrelevant
"Stormed at with shot and shell
Boldly they rode so well
Into the jaws of death
Into the mouth of hell
Rode the GIS

- Gamal Abdel Nasser",0.00019407175,0.009079623,0.99072635,0.99072635,Irrelevant
"Here let her live, so long as I 

Draw breath, and when I come to die 

My heart for comfort may she crave 

In the dark silence of the grave.

- Abu Bakr Al Baghdadi",8.102534e-05,0.99767107,0.0022478618,0.99767107,Salafi taklidi
"No mantiq saaarr this le Bidah, just say geocentrism is fardh and move on",7.933137e-05,0.015093383,0.9848273,0.9848273,Irrelevant
""" Legislating Shariah/Laws is sole right of Allah 

Whoever Assoicates with Allah in this by making Man-Made Laws, or voting for Legislators in Election is a Kafir Mushrik",0.9910562,0.008588114,0.00035575088,0.9910562,Salafi jihadi
"""Sh Muhammad Amin Shinqiti rh",0.9943984,0.0055554323,4.610167e-05,0.9943984,Salafi jihadi
"""Al Wala Wal Bara is required for Islam 

 Shaykh Musa Abdullah Jibril (Father of Shaykh Ahmad)

 May Allah preserve them both, few of the only callers to Tawhid in West",0.008872776,0.9911016,2.5576304e-05,0.9911016,Salafi taklidi
""" Shaykh Ahmad Shakir said:

 ""As for now -- countries which claim Islam and call themselves 'Islamic nations' have increased; then, they judge by a legislation derived from other than the religion of Islam laws derived from pagan and Christian laws and the United Nations. -",0.9979938,0.0019431134,6.3014144e-05,0.9979938,Salafi jihadi
"""Imam Ahmad bin Hanbal said:

Whoever abandons a Sunnah from Sunnan of the Messenger of Allah  is an evil man.

[Zad al-Musafir]",5.76295e-05,0.9995982,0.00034416202,0.9995982,Salafi taklidi
"""Ibn Jawzi ( ) said something so beautiful

He said beating your desires gives a stronger joy than any pleasure 

The one who follows his desires becomes weak and humiliated but the one who controls them becomes strong and respected.",0.0019893297,0.24857454,0.74943614,0.74943614,Irrelevant
"""The Dream that Shaykh Musa had of Prophet Ibrahim.",0.00032728273,0.8896876,0.10998516,0.8896876,Salafi taklidi
"""""For every Pakistani citizen that wears this counter on their finger during Ramadhan, ask yourself what the crime of this poor recovering addict was to die as he worshiped during this holy month. Your silence will only lead to further civilian deaths at the hands of the tyrants 
""
--------------

Whoevers last words are L ilha ill Allh will enter Paradise

Abu Dawood",0.0022960429,0.00010625592,0.99759775,0.99759775,Irrelevant
"""""The late Muhaddith of Yemen, Shaykh Muqbil bin Hadi al-Wadi'i said: Al-Ikhwan al-Muslimin are Sha regarding the issue of Imammah, and Mutazilah regarding the issue of opinion, and Khawarij in their dealings with the rulers.

    ""
""
--------------

Your Sheikh said that rulers doing Shirk: 
 And shirk is evolving these days, such as in the Security Council, to which Muslim rulers resort for judgment, and resorting to it is Shirk and Kufr. And resorting to the United Nations is Shirk  and Kufr",0.99970895,0.0002813119,9.641068e-06,0.99970895,Salafi jihadi
"O you who have believed, do not take the Jews and the Christians as allies. They are [in fact] allies of one another. And whoever is an ally to them among you - then indeed, he is [one] of them. Indeed, Allh guides not the wrongdoing people.

Surah al-Ma'idah 5:51",6.479806e-05,0.025243353,0.9746918,0.9746918,Irrelevant
"""""Mufti Muhammad bin Ibrahim:

 Regards to Tawagheet : 
by making takfr of them, and doing inkr and avoid them. 

However, (people) reversed the matter and believed in them  made them their rulers over them &amp; substituted the Book &amp; Sunnah or equited them with it. Thus they are + 
""
--------------

If one descends to the lowest level by applying (Man-Made) laws that contradict Shari'ah, this is apostasy and a violation of the testimony that Muhammad is the Messenger of Allah. 
Similarly, seeking Tabarruk from trees and stones contradicts the testimony of La ilaha illallah",0.005109627,0.9948426,4.783756e-05,0.9948426,Salafi taklidi
"""Mufti Muhammad bin Ibrahim:

 Regards to Tawagheet : 
by making takfr of them, and doing inkr and avoid them. 

However, (people) reversed the matter and believed in them  made them their rulers over them &amp; substituted the Book &amp; Sunnah or equited them with it. Thus they are +",0.00087737833,0.99908686,3.5821264e-05,0.99908686,Salafi taklidi
"""      

Allahumma innaka afuwwun tuhibbul afwa fafu anni

O Allah, You are Most Forgiving and love forgiveness, so forgive me.""",4.689388e-05,0.002755564,0.9971976,0.9971976,Irrelevant
"""Narrated from Aishah Radiallahu anha

 O Messenger of Allah, what do you think I should say in my supplication, if I come upon Laylatul-Qadr?

He said: Say: Allahumma innaka afuwwun tuhibbul-afwa, fafu anni 

(O Allah, You are Forgiving and love forgiveness, so forgive me)""",0.000107221924,0.068276614,0.93161625,0.93161625,Irrelevant
"""Sheikh Jamil ar-Rahman   :
Those who do not govern by laws of Allah and do Ittiba' of the west or Ittiba' of the parliment or to the tribal leaders  they have disliked what Allah has revealed, and have apostated from the religion. 
 
[ Pashto - English Substitles ]",0.14093119,0.7484723,0.11059646,0.7484723,Salafi taklidi
"Sheikh Aminullah Peshawari: 

We find that many countries claiming to be Islamic have enacted laws that protect adultery, usury, gambling,and other vices,.... Yet, they cloak themselves in some outward appearances of Islam, while in reality, they are lands of Kufr and apostasy.+",0.99721956,0.00017892303,0.0026014906,0.99721956,Salafi jihadi
"Shah Ismail Dehlvi   
Then I wonder how it is permissible to do Taqlid of a specific person when one can refer to the explicit narrations transmitted from the Prophet  that contradict the statement of the Imam.",0.00033424993,0.96564007,0.034025677,0.96564007,Salafi taklidi
"""""Cihad insan sosyalletirir. 
""
--------------

Mountains upon mountains,
The men and the place where the spark was lit that awakened a generation
Tora Bora",4.6554484e-05,0.003990189,0.9959632,0.9959632,Irrelevant
"Crazy that all Khorasani vets were taken out one by one while they gave Jojo his legitimacy in the beginning of the split while he and Atun stayed untouched with bounty 
Yet retrospectively he needed them gone if he wanted to get rid of AQ label 
But ppl want to close their eyes",8.746134e-05,0.0010496182,0.99886286,0.99886286,Irrelevant
"""@YasirAlHanafi @nafsfighter Thats procrastination.

All you have to do is hit this airbases continuously and Israel doesnt have teeth to bite",0.7830467,0.0017600136,0.21519324,0.7830467,Salafi jihadi
"""""In Catholic countries like Spain, I always eat their meat without asking if its Halal.

If you want to make your own life difficult because of culture and despite the clarity of the Quran, thats on you. 
""
--------------

This is probably the least problematic fringe opinion posted here
A few days ago, someone shared a  shadh view on a clearly forbidden very shameful act with ones wife
Imagine ppl acting on what you post, including this
youre accountable not just for yourself but for them too",7.082361e-05,0.0051485267,0.9947806,0.9947806,Irrelevant
"""""Make new friends, but keep the old.

A new photo captures the Moon's near side on the right (the side we see from Earth, identifiable by its dark splotches) and its far side on the left. The Artemis II crew are the first to see the far side with human eyes. 
""
--------------

I dont know if moon landing is real or not but what I find strange is all symbolism surrounding NASA
Plus being associated with occultists like Parsons
Reminds me of Firaun
O Haman build me a high tower so I may reach pathways leading up to heavens and look for the God of Musa",3.4972913e-05,0.0013450694,0.9986199,0.9986199,Irrelevant
"These kuffar and satanists and occultists have a fetish for space and conquering it
Be it Firaun or Haman, Parsons or the communist Gagarin, first man in space, claiming he hadnt seen God there or Yajuj and Majuj wholl shoot at the heavens etc 
Btw Im not into conspiracies",0.00014769343,0.12193224,0.8779201,0.8779201,Irrelevant
"""Agree totally. A problem however is that you have supported successive governments which prevent the Islamic Hudood and rather than rule by the Sharia of Allah, they rule by the laws of the Kuffar. 

These Tawaghit preventing the Sharia, is from the greatest reasons for the spread of all kinds of evil.""",0.6004853,0.1993281,0.20018654,0.6004853,Salafi jihadi
"""@Canary001776756 @BrantPhilip_ Even the kuffar knows that the jnim are soft towards the kuffar and harsh against Muslims 
They don't have to worry about jnim..""",0.9981115,0.0011407158,0.0007477887,0.9981115,Salafi jihadi
"""Dua For The Captives

Shaykh Ramazan Ik",5.204081e-05,0.0006809163,0.99926704,0.99926704,Irrelevant
"""The madrasa Al-Huda (Madrasa Kulliyatul Banatir Razviya), associated with British citizen Maulana Shamsul Huda Khan (known as the British Maulana), in Khalilabad of Sant Kabir Nagar district, Uttar Pradesh, was demolished by the administration on April 25, 2026, after being declared illegal.""",0.016632745,8.47631e-05,0.9832825,0.9832825,Irrelevant
"""Kukiya is located next to Labbezanga. 

It was an early capital of the Songhai people, for generations, it served as the seat of the Sunni dynasty before they captured Gao in the mid-15th century. It's probably under IS-Sahel control now. A fairly symbolic takeover.",0.00052711676,1.2503867e-05,0.9994604,0.9994604,Irrelevant
"""Ben de 90'l yllarda Diyarbakr'n Balar Mahallesi'nde bydm. 

Bir yanmzda sistemin Krtleri yozlatrmak iin sokaa sald eteler, dier yanmzda ise kresel sistemin Krtleri slamdan ve kimliklerinden uzaklatrp; kitapsz, peygambersiz, Bat hayran, aile dman ve deerlerine yabanc hle getirmek isteyen malum rgt vard.

Allah (cc), beni ve benim gibi binlerce genci bu bataklktan; o sokaklarda kurunlanmay, ikence grmeyi ve bir mr zindanda kalmay gze alan farkl birok cemaatin eliyle kurtard. ayet slami cemaatlerin sokaktaki genlere aabeylik yapan, onlara kulluk vazifelerini hatrlatan genleri olmasayd; pek ok insan gayrimeru etelerin ve rgtlerin elinde heder olup giderdi. 

Genliin kurtuluu iin slami cemaatlerin sokaklarda daha grnr olmas lazmdr. Buyurun, sizler de ahitliklerinizi dile getirin.""",0.000985897,0.0024958327,0.99651825,0.99651825,Irrelevant
"""Bir Babann En Ar Cmlesi: Biz ok Ac ekiyoruz

""Glistan Doku'nun failleri ortaya knca ben o gece ok aladm. Umut ettim ki; Glistan'n olay zld gibi Rojin'in olay da zlecektir.

Cumhurbakan ve bakanlardan rica ediyorum: Rojin Kabai'in zerinde 2 erkek DNA's vard ve bu cinayettir. Cumhurbakan ve bakanlardan uzman bir ekibin Van'a gnderilmesini ve bu cinayetin aydnlatlmasn rica ediyoruz. nk biz ok ac ekiyoruz.""""",0.0007220096,0.97892225,0.020355718,0.97892225,Salafi taklidi
"""Head of Madkhali sect, Abdul-Aziz Ar-Rayyis:

Sh Saleh l-Shaykh was wrong to say all the lands in the Muslim world are Darul kufr, as in their Govs are kuffar, and for attributing it to his grandfather, Mufti Ibn Ibrahim that he says ruling by other than Sharah is major kufr",0.0036531414,0.9963104,3.640119e-05,0.9963104,Salafi taklidi
"""Irans conditions for ships passing through the Strait of Hormuz:

Only commercial vessels are permittedno military ships or cargo linked to hostile countries.

Ships must use routes designated by Iran.

All transit must be coordinated with Iranian authorities.

Source: Tasnim",0.0004087731,1.3885043e-05,0.99957734,0.99957734,Irrelevant
"""Officer Sulayman ar-Ruhayli singing the praises of the UAE government. The same UAE who

- Are openly secular
- Opened the largest Hindu temple outside of India
- Has complete Wala' for the occupation
- Opened the Kufri Abrahamic house &amp; calls to the unification of religions""",0.9651589,0.00029055323,0.034550633,0.9651589,Salafi jihadi
""",  
           
     #                  |             

            , ,           """,0.0005731238,2.0684123e-05,0.9994061,0.9994061,Irrelevant
"""This video is just a drop in the ocean of horrors our brothers and sisters in Sudan are experiencing.
Behind every scene is a tragedy,
Behind every cry of pain are thousands of stories that have yet to reach the world.

What our eyes see is little,
What is hidden is greater.
Lives are being lost,
homes are being destroyed,
children are being deprived of the most basic rights of life, amid shameful international silence and a media that ignores a wound that bleeds every day.

O Lord, be a support and a helper to our brothers and sisters in Sudan, lift their affliction, and reveal to the world their neglected rights.

#Save_Sudan
#Forgotten_Sudan""",3.773536e-05,0.0007604278,0.99920183,0.99920183,Irrelevant
"""The da'wah grifters and, of course, the apologists of the United Zionist Emirates will never speak about the plight of the Sudanese people, as doing so would completely expose their satanic rulers. The Sudanese have rightfully dubbed MBZ the Devil of the Arabs.

Top banner:
   
The Devil of the Arabs is killing our people.

(At the bottom:)
#__
#UAE_kills_Sudanese

Bottom banner:
       
The United Arab Emirates is committing the crime of genocide in Sudan.

(At the bottom:)
    
Expelling the Emirati ambassador is a national duty.
#__
#UAE_kills_Sudanese""",0.528465,0.00015261117,0.4713824,0.528465,Salafi jihadi
"Muhammad al amin ashanqiti rh:
The legislation of manmade laws is disbelief in the creator of the heaven and the earth

Not the rulers intention or whether he hates or loves it, rather the implementation of kufr laws is disbelief in itself.",0.0011434454,0.99796605,0.0008905663,0.99796605,Salafi taklidi
"""""These Khawarij have no idea about anything in the deen

Imam Ahmed, al-Shawkani, MBAW have made it clear one obeys the rulers even if its not a Khalifa and MBAW transmitted Ijma on this

And the Hadith of obeying a Habashi ruler makes it obvious he doesnt have the be Khalifa""
""
--------------

Using these hadith for todays rulers is no different to qadianis using these hadith for their caliph",0.5879029,0.41195986,0.00013722126,0.5879029,Salafi jihadi
"Some madkhalis are loyal to scholars and therefore are not willing to accept the kufr of the rulers, whilst others are secularist slaves who will attack any scholar who speaks against their deities.",0.9991346,0.00082150905,4.3949993e-05,0.9991346,Salafi jihadi
"Meaning the caliph, not secular kafir rulers.",0.9890444,0.0079098195,0.003045781,0.9890444,Salafi jihadi
