text,label_Salafi jihadi,label_Salafi taklidi,label_Irrelevant,max_prob,model_decision
"""Tell me Madakhila Mazbalah are R3tarded without saying so 

""AMJ Claims he can read intentions""

Shaykh Ahmed Musa Jibril Hafidullah

""And Allah knows best""

R3etard Madkhali Zindeeq you can judge someone based on his actions and Saudis actions is submission to America""",0.9995982,2.9252738e-05,0.00037266166,0.9995982,Salafi jihadi
"""Ahmad Ms Jibril Regarding the Attacks Against Him on Social Media:

""I know my reputation is tarnished beyond what can be redeemed, and I accept that. May Allah make it a means for me to enter al-Firdaws.""""",0.78089917,0.17769259,0.041408192,0.78089917,Salafi jihadi
"Imm Ahmad   said:

So let a servant fear Allah regarding himself and regarding his Muslim brothers; and let him not endanger himself or them. Either he speaks with knowledge and gains, or he stays silent and [remains] safe. 

[Ibtl al-Hiyal]",5.3246786e-05,0.9980356,0.0019111326,0.9980356,Salafi taklidi
"Al-Hasan al-Basr said:

Indeed this truth has withheld people and stood between them and their desires. 
By Allah, no one remains patient upon it except one who recognises its virtue and hopes for its outcome.

[Imam Ahmad, Kitb az-Zuhd]",8.437069e-05,0.99958664,0.00032896904,0.99958664,Salafi taklidi
"Talq ibn Habb used to say in his Du:

O Allah, establish for the Muslims a rightly guided affair, in which Your ally (wal) is honoured, Your enemy is humiliated, disobedience to You is stopped, and obedience to You is acted upon.

[Imm Ahmad, Kitb az-Zuhd]",0.9966552,0.0031970663,0.00014770331,0.9966552,Salafi jihadi
"""Imam Ibn Rajab al-Hanbali said:

Whoevers heart actualizes the word of Tawhid will expel from it everything other than Allah that is loved, revered, held in awe, feared, hoped for, and relied on, and then all his sins will burn up even if they were like the foam of the sea.",0.060741596,0.12620325,0.8130551,0.8130551,Irrelevant
"Ibn al-Qayyim said:

If the servant is going to be questioned about everything including his hearing, sight and heart as Allah said [in this Ayah] then it is better for him to take account of himself before he is questioned.

[Ighthat al-Lahfn]",1.8323644e-05,0.9954204,0.0045612603,0.9954204,Salafi taklidi
"This is just another way of compromised organisations like the MCB channelling acts of worship into support for their political friends. 

Fear Allh and stop using Islm as emotional fuel for projects that fundamentally oppose Islm. 

@MuslimCouncil",4.4591714e-05,0.013760968,0.9861945,0.9861945,Irrelevant
"Ibn Masd    said:

Be guardians of knowledge, not mere transmitters of it. 

[Adab ad-Duny wa-Dn]",0.00011274471,0.14661217,0.8532751,0.8532751,Irrelevant
"al-Mward commented: 

For one may refrain [from sin] even if he does not narrate, while another may narrate though he does not refrain [from sin] himself.",0.0004556163,0.055676714,0.9438677,0.9438677,Irrelevant
"""""Lets normalise the position that Jinn possession doesnt exist. This nonsense holds us back and has created numerous ills within our communities. There is not a shred of evidence for this view!""
""
--------------

Shaykh al-Islam ibn Taymiyyah said:

There is no Imm from the Muslims who denies that jinn can enter the body of the possessed person. Whoever denies it and claims that the Sharah rejects it has lied against the Sharah, as there is no evidence in the Sharah to negate it.",0.0006114904,0.8930304,0.10635808,0.8930304,Salafi taklidi
"""Murji Haddadi: Who from the Salaf makes takfir on replacing the Shariah?

Muslim: Well Imam Tabari is very clear on this",0.99952805,0.0004443571,2.767477e-05,0.99952805,Salafi jihadi
"""The Wahhb assault on Karbal in 1802

 Sad Ibn Abd al-Azz said:

And [as for] your statement: We took Karbal, slaughtered its people, and seized their wealththen praise be to Allh, Lord of the worlds. We do not make excuses for that, and we say: {And for the disbelievers there are similar [punishments]}. [47:10]

 (Al-Durar al-Sanyyah F Ajwibat al-Najdyyah 9/284)""",0.00037357913,0.00018889671,0.9994375,0.9994375,Irrelevant
"""""Yes, early Christians prayed for intercession of the Virgin Mary. Preserved on a papyrus, dating to AD 250, includes the following:
""Mother of God, hear my supplications: do not allow us to remain in adversity, but deliver us from danger."" 
""
--------------

According to Daniel Haqiqatjou, this is  pure tawhid",0.98302853,0.015743889,0.001227637,0.98302853,Salafi jihadi
"""""New Publication (2026)

Defending the Scholars from the Accusation of Irj

Refuting the claims of the adddiyyah (Abd Allh al-Jarb, Amad al-zim, Hishm al-Beely etc.), that Shks. al-Albn,  Rab and others are upon Irj.

140 pages, A5
 
""
--------------

Madkhalis are finished",0.00015267363,0.09985331,0.8999941,0.8999941,Irrelevant
"""""@KItreal512 @Ba_ups56 Stop protecting and prove your argument , how does saying Allah ""hand isn't like  x,you and z"" negates apparent meaning  Don't be scared jahmi 
""
--------------

Ashari ibn Zani's Guide to Online Debate:

1. Block your opponent if you can't prove how  negating tashbih is negating apparent meaning",0.058554746,0.54181,0.3996353,0.54181,Salafi taklidi
"Uncle Sulaymaan ar-Ruhayli regarding the Saudi state, You wont find anyone with sound religion &amp; a sound heart except that they love it and pray for it. His associate uncle Abdus Salam as-Suhaymi emphasises, No one opposes it except those who oppose Islam and the Sunnah.",0.04801074,0.9515497,0.00043961627,0.9515497,Salafi taklidi
"""Shaykh Abdul Kareem al-Khudhayr outside the house of Shaykh Sulaymaan al-Alwaan after visiting him. This was during Shaykh Sulaymaans brief release from prison in December 2012.",0.25727287,0.7420836,0.00064358115,0.7420836,Salafi taklidi
"""Shaykh Bakr Ab Zayd said :

Indeed, the calamity of calling to mix the religion of Islm with other false religions such as Judaism and Christianity, for which the nations of disbelief hold successive conferences under the names bringing religions closer together, unity of religions, brotherhood between religions, and dialogue of civilizations is among the most hideous pillars of the two dark caves: the New World Order and globalization, both of which aim to :

 Spread disbelief
 Spread atheism
 Propagate immorality
 Erase the features of Islam
 Alter the natural disposition (al-firah).

        """,0.0008440286,4.5581735e-05,0.9991103,0.9991103,Irrelevant
"""""When Shaykh Taqi al-Din al-Hilali met Adolf Hitler, he asked him:

Can you, O leader, help the people of Palestine in their cause? Hitler replied: Yes, its possible. 
""
--------------

Memes imitate life",0.00036340966,1.3419728e-05,0.99962306,0.99962306,Irrelevant
"""If people walked from the far west to the far east in support of their brothers it would not be strange, if the religion was truly lived.

- Shaykh ibn Uthaymeen",0.0074810856,0.98095965,0.011559196,0.98095965,Salafi taklidi
"""""Salafi/Madkhali publications affiliated Sudani Shaykh Nizar ibn Hashim al-Abbas regarding the UAEs actions in Sudan. Imagine if someone else said this, he would be labelled a Takfiri Khaariji Ikhwaani Qutbi immediately. 
""
--------------

When a person online says the UAE is waging war on Islam they get refuted, but when one of Salafi Publications' own scholars says the same thing, they dont even mention it &amp; they continue quoting him. One rule for me &amp; another for thee.",0.04533543,0.9546134,5.122333e-05,0.9546134,Salafi taklidi
"""Salafi/Madkhali publications affiliated Sudani Shaykh Nizar ibn Hashim al-Abbas regarding the UAEs actions in Sudan. Imagine if someone else said this, he would be labelled a Takfiri Khaariji Ikhwaani Qutbi immediately.",0.023166133,0.9768149,1.8986835e-05,0.9768149,Salafi taklidi
"""""Neither you nor that Pakistani nationalist scum has any moral high ground. Taliban also supported India on Kashmir and condemned Pahalgram . Pakistani nationalists supported Kuffar Han Chinese over Muslim Uyghurs. Two sides of the same coin both of you .""
""
--------------

Your forefathers literally allied with Mushrikeen against Pakistan in 1971, that's how Bangladesh was created.

Sit down DumbRandomGuy jamati",0.8696211,3.7849528e-05,0.13034107,0.8696211,Salafi jihadi
"""Sharif Chaudhry would tell him to go to Afghanistan, since Iqbal was a major admirer of Afghanistan to almost romantic extent, then Asim Malik would blame Afg government for not calling him a khariji, then Asim Munir would call him Afg proxy, then Zaheer Babar would bomb his home""",0.00033822385,4.560475e-06,0.9996573,0.9996573,Irrelevant
"""Sheikh Saeed al-Kamali mentions:

The great scholar, the eminent Shaykh, Bakr Abu Zayd, said regarding Shaykh Muhammad al-Amin al-Shinqiti, that he would be the most deserving of the title Shaykh Al-Islam if there were to be one in our time.

(    )",0.004359547,0.9956274,1.306872e-05,0.9956274,Salafi taklidi
"""@nasafism Youre trolling at this point.

I clearly and unambiguously answered it.

Now answer the question you low IQ retard:

If someone says: y Ibls madad is that shirk according to your standards?

a. Yes

b. No",7.138787e-05,0.9997328,0.00019577512,0.9997328,Salafi taklidi
"Allamah Abdurrahman al Muallami explains how when the people of musa wanted something like an idol for worship, musa AS didnt consider them mushrikeen due to impediments.

May Allah guide our brothers who have read, not",0.8048255,0.1911122,0.0040623485,0.8048255,Salafi jihadi
"""""The Aqidah of a real Hanafi:

""
--------------

Good times.",7.672683e-05,0.00019527462,0.9997279,0.9997279,Irrelevant
"""My whole point is, the scholars have differed regarding the issue of Udhr bil Jahl, some dont excuse in shirk akbar regarding the ignorant muslim while others do, so dont let those who throw accusations of Irja bother you at all.""",2.6414908e-05,0.0007361224,0.9992374,0.9992374,Irrelevant
Surah tawbah in taraweeeh hits different,3.6379715e-05,0.00044677054,0.99951684,0.99951684,Irrelevant
"A prime example of nationalism, a vast reason why the ummah is so weak.",3.8111564e-05,0.0020808983,0.997881,0.997881,Irrelevant
"""I dont know why people are shocked about Mishari al-Afaasys recent behaviour. Its been known for a long time now that he is a modern day equivalent of a court jester. Below is his Nasheed in praise of MBS. The Salaf are far removed from such nonsense.",6.696447e-05,0.9987142,0.0012188482,0.9987142,Salafi taklidi
"""A Madkhali will tell you their sheikh who didnt even kill a single kaffir soldier is a mujahid, but the men who actually did all happen to be evil ikhwani kharijis and arent following islam.""",0.987503,0.0003778564,0.012119083,0.987503,Salafi jihadi
"""Ibn al-Mibrad: Najd has always been the stronghold of the anbilah",0.96441734,0.00018977984,0.03539282,0.96441734,Salafi jihadi
"""Si ibn Taymiyyah tait vivant aujourdhui il taurait dclar mcrant""",0.00042120044,1.1128358e-05,0.9995677,0.9995677,Irrelevant
"The murjiah continue to sow seeds of disunity amongst themselves, just as they attempted to sow seeds of disunity amongst the ummah",0.00027041283,0.9997141,1.548103e-05,0.9997141,Salafi taklidi
"""Apparently SPUBS has beef with Shuraym now""",0.0006275765,0.0015621928,0.9978103,0.9978103,Irrelevant
"""Just say it ... these so-called Muslims are anything but Muslim 

There is no room for idolatry in any monotheistic religion 

What these Shiites loyal to Iran are doing is nothing short of sacrilegious""",0.0032153684,2.0888518e-05,0.9967637,0.9967637,Irrelevant
"""Ahmad Ms Jibril Regarding the Attacks Against Him on Social Media:

""I know my reputation is tarnished beyond what can be redeemed, and I accept that. May Allah make it a means for me to enter al-Firdaws.""""",0.78089917,0.17769259,0.041408192,0.78089917,Salafi jihadi
""" A Kashmiri Muslim has been lynched to death by a mob of Dogra Hindu fanatics in Ramban",0.0018511799,1.4388651e-05,0.99813443,0.99813443,Irrelevant
"""Hasan al-Basri   said:

""Increase in seeking forgiveness (istighfar), for you do not know when mercy will descend.""

[Lata'if al-Ma'arif by Ibn Rajab, 1/232]""",0.0009702682,0.00010996073,0.99891984,0.99891984,Irrelevant
"""Ali ibn al-Ja'd narrated to us: Mahbb az-Zhid nformed: al-Hasan [al-Basri] said:

Indeed, I encountered people (Sahba) for whom a garment was never folded (i.e. stored away carefully or possessed in excess), nor did any one of them ever crave a desire upon his family (for worldly pleasures), nor did any of them ever order (his family) to prepare food (for himself) , nor did any one of them ever divide an inheritance with his brother. Indeed, one of them would have an inheritance share between him and his brother and he would say: 'It is yours.' He did not love to occupy himself with anything from worldly affairs. Indeed, one of them would eat a meal and wish that it would remain in his stomach (undigested) just as a brick remains in water, so that it would be his provision from the world.

{Kitb al-J [109]}""",0.0002696187,0.99903274,0.0006976551,0.99903274,Salafi taklidi
"Do not be deceived by this world


Fath al-Mawil said:

We were a people belonging to Jannah, but Ibls took us captive to this world. So we have nothing here but worry and sorrow, until we return to the abode from which we were expelled.

[Tafsr Ibn Kathr]",0.030385591,0.96797884,0.0016355491,0.96797884,Salafi taklidi
Ibn Tln (d.953) narrates some lines of poetry about the different types of Shuhad and in it he includes the Murbitn of Asqaln (Palestine):,7.092115e-05,0.0007451942,0.99918395,0.99918395,Irrelevant
"or one who dies in Asqaln while stationed for rib,

granted this distinction due to the amount of enemies there,

and like one who passes away during a time of corruption in his era,

holding firmly to the pure, radiant Sunnah.",0.0013850492,4.8137368e-05,0.9985669,0.9985669,Irrelevant
"This is one of the greatest blessings of Allah upon this Ummah, and we ask Allah to bestow upon us the ability to thank Him for this blessing, we ask Him to give firmness and success in that which brings us closer and nearer to Him, and to make us adhere to His obedience",8.450986e-06,0.000983741,0.9990079,0.9990079,Irrelevant
"Indeed He is the Helper and Praiseworthy.

[Sharaf Ashab al-Hadith]",6.045305e-05,0.9600197,0.039919835,0.9600197,Salafi taklidi
"""The point, genius, is that everything you said about the paper and ink not being Gods attribute is also true about the paper and ink in a Shakespeare poem. Yet, Shakespeares speech IS with letters and sounds 

So your conclusion doesnt follow.

If youre saying the above can be true and Gods speech can still be letters and sounds then thats the Salafi position. So congratulations, youre now a Salafi.""",1.5718397e-05,0.0061375997,0.9938466,0.9938466,Irrelevant
"""#NEW | THE DEBATE CHALLENGE: Abdullah Jarbu

By: Ash-Shaykh Ahmad Musa Jibril (  )""",0.99859864,0.00020077318,0.001200504,0.99859864,Salafi jihadi
"""The brothers in the comments and QT already debunked this buffoon in regards to his lack of comprehension of defensive Jihad and obeying a MUSLIM ruler. That being said, my challenge still stands. 

If you truly believe he is a Khariji, then lets come forward and invoke Allahs curse upon the liar and ask Allah to destroy the slanderer and publicly expose the falsehood of the Manhaj they claim to follow. 

I say hes not a Khariji. You claim he is. Lets ask Allah to curse the liar. Say Ameen in the comments so I may say likewise.""",0.0023084425,0.00034723946,0.9973443,0.9973443,Irrelevant
"""Shaykh Al Islam, the Imam of the Imams, Ibn Khuzaymah Al-Shfii Al-Wahhbiyy (d. 311 AH) said about the quoted Mushrik fellow and his Jahmi cult:

Whoever does not affirm that Allah the Mighty and Majestic has Rose above His Throne above His seven heavens  he is a disbeliever in his Lord, his blood is lawful. He is to be called to repent; if he repents, well and good, otherwise his neck is to be struck, and he is to be thrown onto some of the rubbish heaps so that neither the Muslims nor the dhimms are harmed by the putrid stench of his corpse. And his wealth becomes fay  no Muslim inherits from him, for a Muslim does not inherit from a disbeliever, as the Prophet  said: A Muslim does not inherit from a disbeliever, nor a disbeliever from a Muslim.""",0.999084,0.0008941376,2.1920312e-05,0.999084,Salafi jihadi
"""Ibn Al-Qayyim   said:

""Zin brings darkness to the face, tightness in the chest, curses in the tongue, restlessness in the soul, and brokenness in Rizq. It is the enemy of light, clarity, and honor.""

[Rawdat al-Muhibbin]""",0.6352541,0.015665563,0.34908035,0.6352541,Salafi jihadi
"""srail bu bebei bugn ldrd..
(Lbnan..)",0.997038,2.8383753e-05,0.002933662,0.997038,Salafi jihadi
"""Apart from the misleading translation, preceded by a deceitful opening sentence, to try and frame this Fatwa as somehow applicable to the death of ayatoshaytan,    when in reality Shaykh Al Islam calls the Rafidhah brethren of the Jews, and the most treacherous and lying of all religions, amongst other things.

The question is about someone who prefers, , the Jews and Christians, over the Rafidhah.

The answer provided by Shaykh Al Islam doesnt mention  a single time, contrary to what the lying Mushrik implies in the opening sentence, instead Shaykh Al Islam explains generally, the inherent status of those who explicitly reject the Messenger are always going to be worse in inherent status than someone who claims to not reject Him    , even if theyre disbelievers through other avenues (which Shaykh Al Islam believes the Rafidhah are). Thats it. Has nothing to do with supporting Rafidhah or Iran, or standing with the Mushrik state of Iran, nor not celebrating at the death of the Taghut of Iran, nor favoring them over Jews and Christians  may Allah Destroy them all. Funny enough, I didnt see this depression and solidarity and eulogies for the Wahabis and those he calls Khawarij when America and co. were carpet bombing them and their families,  .

Ironically, Shaykh Al Islam explicitly says the opposite of what this Mushrik is trying to imply. See below: 

Full Video:",0.83067614,0.16713,0.0021938614,0.83067614,Salafi jihadi
"""Youre a Kafir, and hes a Kafir, and whoever knows of him and his actions, yet doesnt label him a Kafir, is also a Kafir who hasnt smelt the scent of Islam. The Muslims get closer to Allah by Takfiring you and your likes, as well as your filthy Tawagheet.""",0.51561886,0.003906855,0.4804743,0.51561886,Salafi jihadi
"""I dont like to comment on spubs minions too much, since it can be likened to abusing the mentally handicapped, but some instances its a must to highlight just how illiterate they are. This Zindq Madkhali is attempting to refute a brother for allegedly misrepresenting, only to misrepresent it himself and refute himself. This is standard Madkhali refutation protocol. Copy and paste, cringe flex on social media, and hope the audience is just as illiterate as him.

This idiot fails to read the two words before the highlighted word. Which say:     meaning, Even if he doesnt believe [that this system of governance] is better than the governance of the Shariah].

This brain dead kid saw the word  and thought the author is conditioning believing a certain system of governance is better than the Shariah, for it to be Major Kufr, when in fact the author does the opposite. Lol, Miskeen. The real kicker for this illiterate kid, and perhaps the pen is lifted from him  is when you read the statement as a whole, when the author (Ibn Baz) is describing nullifiers of Islam:

      (1)                (2)                                       .

And included in that also is everyone who believes that it is permissible to govern by other than the Sharah of Allah in transactions, or prescribed punishments, or other than them  Even if he doesnt believe that [this system of governance] is better than the governance of the Shariah  because by that he would have permitted what Allah has forbidden by consensus. And everyone who deems permissible what Allah has forbidden  from that which is known of the religion by necessity, such as fornication, wine, usury, and judging [between the people] by other than The Sharah of Allah  then he is a disbeliever by the consensus of the Muslims.

Perhaps the Madkhali will persist in his idiocy and illiteracy, because they notice the word  again here at the beginning. The Madkhali trope is to say that  in this passage [and others] can only mean  with respect to the Shariah of Allah. The response to this only requires 3rd grade reading comprehension.

When the author first uses it, its (1)  , and when he uses it later on (2) its referring to  , and the proof for that, is he distinguishes between two different shariahs by using them to contrast one another.

The Madkhali reading of the text, and I use reading very loosely here: 

Its Kufr only if someone believes its allowed within the Shariah, to govern by other than the Shariah even if they dont believe their [innovated] shariah is better than the Shariah of Allah.

How can you ascribe something to the Shariah, yet at the same time distinguish the same thing you attributed to the Shariah, to another shariah?! The statement doesnt even make sense if read this way.

The reality is, the author distinguishes between two shariahs, so by basic reading comprehension, the use of  cant be the same for both instances, because if so, the latter use would contradict its former use.  Rather what is obvious and clearly the intent, is that the latter use of  qualifies the use of the former .

In this statement alone, the author highlights the mere action of [permanently] governing by other shariahs as Kufr, even if only in some matters, and that such an action is Kufr by consensus. He also highlights how scholars have used , which will be highlighted in a future video InshaAllah.

Madkhalis are by far the most intellectually handicapped of the claimants of Islam, only rivaled by Jahmis (modern-day Asharis).""",0.00015799158,0.9788036,0.021038467,0.9788036,Salafi taklidi
"""#ISIS #AlQaeda #Iran
After focusing on Syria in its 21 Feb leadership message, urging rival Islamists to join IS due to the Sharaa government's alleged subservience to US, IS has shifted its attention to Al-Qaeda. 

In the latest issue of its weekly paper Al-Naba on 26 Feb, IS claims Al-Qaeda is subservient to Iran, encouraging Al-Qaeda followers/sympathisers to wake up, and presumably switch to IS instead.

IS points to Al-Qaedas 4 Feb message, which called for attacks against US military bases in the Middle East, as evidence of this alleged loyalty to Iran. 
Many anti-Al-Qaeda  jihadist as well as analysts at the time interpreted this call as a sign of Al-Qaedas indirect alignment with Iran, particularly since Al-Qaeda leadership is believed to be based there.

By trying to discredit both Al-Qaeda and the Sharaa government in Syria - the rival global jihadist project and the pragmatic Islamist project, respectively - IS aims to position itself as the only true Muslim group that remains committed to Sharia and that has not allegedly compromised for political gains. 

IS wants to paint itself as the righteous choice for those seeking a genuine Muslim cause""",0.2865621,8.394492e-05,0.71335393,0.71335393,Irrelevant
"""Pitchside Adhaan at Old Trafford.

Led by Qari Ibrahim Idris.",9.592115e-05,0.91350013,0.08640392,0.91350013,Salafi taklidi
"""192  Avoid the One Who Opposes the People of the Book and the Sunnah

Avoid the one who shows enmity toward the people of the Book and the Sunnah, lest his loss infect you as well.

193  Beware of Two Enemies

Beware of two enemies by whom most of creation have been destroyed:

One who turns people away from the path of Allah through his doubts and the embellishment of his speech.

And one who is infatuated with his worldly life and leadership.

Ibn al Qayyim ""al Fawaid""""",0.0001319038,0.010677578,0.98919046,0.98919046,Irrelevant
"Spubs Shaykh Nizar bin Hashim al-Abbas has a whole audio about current affairs including A warning against the Emirati state.

Why isnt Nizar an Ikhwani Qutbi Khariji Sururi Takfiri for this? He was making Du'a for the Emirates back in 2016, what changed?",0.46338573,0.49652293,0.04009125,0.49652293,"No decision, maximum is Salafi taklidi"
"""Bu yzyln tuyan, istikbar ve ifsat merkezli iki ncs olan ABD ve srail, masaya oturmay kabul etmekle byk bir yenilgiyi kabul etmilerdir.

Antlamann ierii veya verdikleri szlere sadk kalp kalmayacaklar meselesi bir yana; masaya oturmay dahi kabul etmi olmalar, her iki ifsat odann burnunun srtldn ve ran karsndaki malubiyetlerinin tescillendiini gstermektedir. Aradaki g dengesi ve savaa baladklar ilk gnlerde kullandklar dil, masaya oturmann dahi onlar asndan bir yenilgi olduunun kantdr.

Onlarn dokunulmaz, yenilmez ve 'l ysel' (sorgulanamaz) olmadklarn nce Irak ve Afganistanda, imdi de ran karsnda gsteren Allaha hamdolsun. Zira tarih, kibrin zirvesindeyken gelen bu tr sarsntlarn, aslnda sonun balangc olduunu defalarca kantlamtr.

Tarihteki byk imparatorluklar hep bu seyirle yok olmulardr: Kk yaralar, st rtlen yenilgiler ve 'yklmadk, ayaktayz' sylemleri eliinde peyderpey zayf dm; nihayetinde ldrc bir darbeyle tarihin tozlu sayfalarnda birer ibret vesikasna dnmlerdir.""",0.03308093,0.0011813247,0.96573776,0.96573776,Irrelevant
"Shaykh Saalih al-Luhaydaans Du'a in 2011 for Syria, Libya &amp; other lands &amp; his Du'a for Ali Abdullah Saleh (ruler of Yemen at the time) to either quickly resign or to be removed/toppled &amp; replaced.",0.9984073,0.0012893847,0.00030339678,0.9984073,Salafi jihadi
"""Ibn Taymiyyah   said;

Non-Mahrams can't be trusted even if they were the most fearing of Allah.

For indeed, hearts change rapidly and the Shaytan is on the lookout, verily the Prophet  said;

A man is not alone with a woman except that the third of them is the Shaytan""",0.00035853617,6.411684e-05,0.99957734,0.99957734,Irrelevant
"""Update on Sheikh Ali Al-Timimi:

Five years ago, Dr. Ali was released into home confinement, where he remains. At that time, he had served 15 years of a life plus 70-year sentence, all of which was in solitary confinement and under SAMS. 

In the summer of 2024, the lower court finally ruled in his favour and removed the life and 30 years from his sentence, leaving approximately 25 years of the original sentence. Since then, Dr. Ali has finally been allowed to appeal the original conviction and the remaining 25 years of that sentence. 

This is the first time in US legal history that a person has had to wait 20 years to have the opportunity to appeal his convictions.

Depending on how the appellate court rules, Dr. Ali will be cleared of the charges against him or compelled to return to prison to complete the remaining 25 years.

Given that he is in his 60s, a 25-year sentence is an effective death sentence. Please keep him in your prayers and inform as many well-wishers as possible.

 Idris Palmer (@AIdrisPalmer)""",0.00083533616,0.00039259094,0.9987721,0.9987721,Irrelevant
"""Ibn al-Jawzi   :

Be kind to those who are unkind to you, conclude your affairs in private, and make people your acquaintances and not your friends.

[Sayd al-Khtir, 953]""",0.0006329813,0.005617747,0.9937494,0.9937494,Irrelevant
"""Imam Ahmad was asked about the meaning of the hadith:

The believer is not stung twice from the same hole.

Imam Ahmad bin Hanbal said:

If he falls into a sin once, he does not return to it [again].

[Tabaqat al-Hanabilah]",0.000484864,0.74975526,0.24975988,0.74975526,Salafi taklidi
"""He was clearly being consistent with the ones who accuse Ibn Abd al Barr of kufr. 

Those who accuse the students of imam Ahmad as mujassima 

Those who say the salaf were logically incoherent 

All Asharis, maybe the same as the kid in the video..""",0.0006704961,0.00010449421,0.999225,0.999225,Irrelevant
"""""In a country in which tawheed is known, is the one who makes sujud to a grave excused by ignorance? 

The authors answer in summary, this is a matter of difference of opinion/ijtihad among the scholars, some make takfir and some dont.

He takes the opinion of Udhr bil Jahl. 
""
--------------

Absolutely, may Allah bless the shaykh. 

Many of our scholars are more nuanced than some of the clueless brothers we have that have extremely black and white thinking",0.017083596,0.9821363,0.00078012596,0.9821363,Salafi taklidi
"""The only hypocrite here is you.

I have made not one, but SEVERAL posts stating that the scholars of the Asha'irah and Maturidiyyah are not deviants. 

Perhaps you don't know how to read, or you're purposely lying to people. We will not spare you in the court of Allah.""",5.515808e-05,0.95310265,0.046842217,0.95310265,Salafi taklidi
"""To be honest haddadis should agree with him. 

Also why dont they extend this to imam Ahmad who didnt make takfir of all jahmis? 

Its hilarious lol""",0.00027703575,1.9041543e-05,0.9997038,0.9997038,Irrelevant
"""""While majority of the Muslims fight on dates regarding Ramadan, or Eid, or many follow Saudis, I was looking at Ahmadis calendar and they have it all sorted out for the next 10 years. No telescopes, no last minute suspense. Science nd Logic. Thats what Fawad Ch was fighting for. 
""
--------------

Thank you Qaddianis for fasting with us, many kuffar do take part voluntarily but not like you guys, making a calendar for the blessed month and everything",0.00032183918,4.8163483e-06,0.99967337,0.99967337,Irrelevant
"Saw one akhi at the mosque with 2 lucozade sports and a redbull, it's only taraweeh salah mate not 5 sets with Carlos Alcaraz",8.133062e-05,0.015676387,0.9842424,0.9842424,Irrelevant
""""" Abu Obaida is not a Martyr!

Rather he is a pure Nasibi with conclusive evidence, and his abode is Hell, and what an evil destination

 Read the article in the replies""
""
--------------

Nasibi means someone who hates the Prophets family.

Filthy rafidhah use this term to label anyone that loves the sahabah as a nasibi

If you do not love the sahabah, you do not love the Prophets family

Abu Obaida   

Rawafid",0.009194613,0.99079,1.5300782e-05,0.99079,Salafi taklidi
"""""By this logic Hafez and Bashar al Assad were both Sunnis and not Nusayri Alawites

This is what their scholars also said
Exactly this

Adnan sit this one out, youre doing yourself no favour in long term 

We will not forget where you stood
With the Juice and the oppressors""
""
--------------

Look at this @MrAdnanRashid, ""Sunni"" Bashar.",0.000255928,1.4650802e-05,0.99972945,0.99972945,Irrelevant
"""""IMPORTANT CORRECTION.

Shia preachers have been claiming Jinnah (RA) was a 12ver Shia, therefore 12vers made Pakistan.

Jinnah (RA) DIED a Sunni Muslim.

Evidence:

He prayed publicly ONLY with Sunnis.

His ONLY OFFICIAL Janaza prayers were led by Mufti Shabbir Ahmad Usmani. 
""
--------------

Actually there were two funeral prayers for him. 

First was private as per shia traditions while 2nd was public state one to mislead Sunnis (who make up 85%-90% of population). @MrAdnanRashid at least you should have known how Rawafidh deceive the masses.",0.87713695,0.00011873275,0.122744314,0.87713695,Salafi jihadi
"""""@nahafghan LoL

""
--------------

What's wrong with having ties with Mujahideen whom are fighting the corrupt global order of disbelievers?",0.99007726,5.7216846e-05,0.009865489,0.99007726,Salafi jihadi
"""@abulmaali_ Indian Ikhwanis will rather slander IEA on X""",0.98217255,4.0063496e-05,0.017787468,0.98217255,Salafi jihadi
"""Allmah Ibn Taymiyyah was asked about saying L Ilha ill Allh 70,000 times and gifting it to the dead. He responded: If he does it like this 70,000 times, or more, or less, and gifts it Allh will benefit them with it. And this has no [basis] in neither authentic nor weak Hadth.

 [Majm al-Fatw, 24/323, translation from @ahnaafservices Twitter]

Benefits:

1. Ihda As-Sawab (Urdu Isaal e Sawab), or gifting deeds to the dead, is something that was generally considered permissible.

2. It's not necessary that every particular deed related to Sadaqah Jariyah is proven from the Sahabah. For ex. It's not necessary to show that the Sahabah donated an X-ray machine to a hospital with the intention of Sadaqah Jariyah.

3. A precedent in the actions of the Sahabah. - Summary- Unable to financially contribute to the Tabuk expedition, Ulbah bin Zayd (Radi Allahu Anhu) wept in prayer and sincerely offered his personal honor as charity by forgiving any Muslim who had wronged him. The next morning, the Prophet (Salallahu Alaihi Wa Sallam) informed him that Allah had recognized his pure intention and officially accepted his act of forgiveness as a highly rewarded charity. (Seerat Ibn Hisham (Vol. 2, p. 516) and Zaad al-Ma'ad by Ibn al-Qayyim (Vol. 3, p. 461), authentic.)

4. This also means, reciting the Quran and gifting it to the dead is permissible. Ibn Taymiyyah held that opinion. In our contemporary Ulama, Shaykh Muhammad bin Saleh Al-Uthaymeen said that it was permissible to gift deeds to the dead.""",7.742083e-05,0.9995647,0.00035780732,0.9995647,Salafi taklidi
"""Maahir al-Qahtaani whining about Shaykh Abdur Rahman al-Barrak because he doesnt speak against Sururis and Ikhwaanis.",0.9983885,0.0007619302,0.00084958243,0.9983885,Salafi jihadi
"""Ali al-Hudhayfi your fellow Salafi brother would make bara from you 

We will listen to him and al-Shuraym recite Quran. You can listen to Abu Khadijah.",5.5344895e-05,0.99936455,0.00058007066,0.99936455,Salafi taklidi
